"","id","PSU","gender","a1","a4","a4a","a5","a8","c15_a","c15_b","c15_c","k12","k7","k12a","k13","k3","k5","k26b_a","c6a","c6g","year","wave","province","time","age","corhort","female","marriage","edu","eduyear","hukouRural","race","party","party_parter","incomeFam","occ","job","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"1167",1167,322,1,1981,15,6,1,1,5,3,5,5,1,55000,NA,10,10,5,2,2,2009,2,"江苏省",0,28,1,0,1,4,15,1,1,0,0,55000,10,10,0,3,3,1,1
"1168",1168,322,2,1962,12,4,1,1,5,3,5,5,1,25000,NA,3,8,5,1,1,2009,2,"江苏省",0,47,2,1,1,3,12,1,1,0,0,25000,8,3,0,4,4,1,1
"1169",1169,322,2,1939,2,1,1,1,97,997,997,5,1,60000,NA,997,997,5,1,3,2009,2,"江苏省",0,70,4,1,1,0,2,1,1,0,0,60000,997,997,0,4,2,1,0
"1170",1170,322,2,1979,9,3,1,1,97,997,997,5,1,40000,NA,5,10,5,1,3,2009,2,"江苏省",0,30,2,1,1,2,9,1,1,0,0,40000,10,5,0,4,2,1,0
"1171",1171,322,2,1977,9,3,1,1,97,997,997,5,1,30000,NA,5,10,5,1,3,2009,2,"江苏省",0,32,2,1,1,2,9,1,1,0,0,30000,10,5,0,4,2,1,0
"1172",1172,331,2,1939,2,2,5,1,97,997,997,5,1,20000,NA,5,2,5,2,2,2009,2,"浙江省",0,70,4,1,1,1,2,0,1,0,0,20000,2,5,1,3,3,1,1
"1173",1173,331,2,1987,15,6,5,1,5,3,5,5,5,150000,NA,10,6,7,3,3,2009,2,"浙江省",0,22,1,1,0,4,15,0,1,0,NA,150000,6,10,1,2,2,0,0
"1174",1174,331,2,1981,6,3,1,9,97,997,997,5,1,40000,NA,3,8,5,1,1,2009,2,"浙江省",0,28,1,1,1,2,6,1,NA,0,0,40000,8,3,0,4,4,1,1
"1175",1175,331,2,1965,15,6,5,1,5,3,5,5,1,40000,NA,7,7,5,3,3,2009,2,"浙江省",0,44,2,1,1,4,15,0,1,0,0,40000,7,7,1,2,2,0,0
"1176",1176,331,2,1963,9,3,5,1,5,5,5,5,1,9,NA,5,6,5,2,2,2009,2,"浙江省",0,46,2,1,1,2,9,0,1,0,0,NA,6,5,1,3,3,1,1
"1177",1177,331,1,1957,99,3,5,1,5,5,5,5,1,9,NA,3,8,5,2,2,2009,2,"浙江省",0,52,3,0,1,2,99,0,1,0,0,NA,8,3,0,3,3,1,1
"1178",1178,331,1,1959,12,5,5,1,97,997,997,5,1,30000,NA,10,7,5,3,3,2009,2,"浙江省",0,50,3,0,1,3,12,0,1,0,0,30000,7,10,1,2,2,0,0
"1179",1179,331,1,1965,12,5,5,1,97,997,997,5,1,30000,NA,10,2,5,2,2,2009,2,"浙江省",0,44,2,0,1,3,12,0,1,0,0,30000,2,10,1,3,3,1,1
"1180",1180,331,1,1953,9,3,1,1,97,997,997,5,1,1e+05,NA,3,8,5,1,2,2009,2,"浙江省",0,56,3,0,1,2,9,1,1,0,0,1e+05,8,3,0,4,3,1,1
"1181",1181,331,2,1958,9,3,5,1,1,3,5,5,2,8,NA,5,2,7,2,8,2009,2,"浙江省",0,51,3,1,0,2,9,0,1,1,NA,NA,2,5,1,3,-3,1,NA
"1182",1182,331,1,1964,9,3,5,1,97,997,997,5,1,20000,NA,3,8,5,2,8,2009,2,"浙江省",0,45,2,0,1,2,9,0,1,0,0,20000,8,3,0,3,-3,1,NA
"1183",1183,331,2,1957,9,3,5,1,97,997,997,5,1,50000,NA,2,10,5,1,2,2009,2,"浙江省",0,52,3,1,1,2,9,0,1,0,0,50000,10,2,0,4,3,1,1
"1184",1184,331,2,1956,12,4,5,1,97,997,997,5,1,50000,NA,5,9,5,1,1,2009,2,"浙江省",0,53,3,1,1,3,12,0,1,0,0,50000,9,5,1,4,4,1,1
"1185",1185,331,2,1954,6,3,5,1,97,997,997,9,1,40000,NA,5,10,5,1,2,2009,2,"浙江省",0,55,3,1,1,2,6,0,1,0,0,40000,10,5,0,4,3,1,1
"1186",1186,331,2,1951,6,2,5,1,97,997,997,5,1,40000,NA,2,2,5,2,3,2009,2,"浙江省",0,58,3,1,1,1,6,0,1,0,0,40000,2,2,1,3,2,1,0
"1187",1187,331,2,1939,4,2,1,9,97,997,997,5,4,8,NA,5,2,5,1,2,2009,2,"浙江省",0,70,4,1,0,1,4,1,NA,0,0,NA,2,5,1,4,3,1,1
"1188",1188,331,2,1961,9,3,5,1,97,997,997,5,1,50000,NA,2,10,1,1,2,2009,2,"浙江省",0,48,2,1,1,2,9,0,1,0,1,50000,10,2,0,4,3,1,1
"1189",1189,331,1,1954,99,1,5,1,5,5,5,5,1,9,NA,7,96,5,3,3,2009,2,"浙江省",0,55,3,0,1,0,99,0,1,0,0,NA,96,7,0,2,2,0,0
"1190",1190,331,1,1985,16,7,5,1,97,997,997,5,5,8,NA,2,10,7,2,2,2009,2,"浙江省",0,24,1,0,0,4,16,0,1,0,NA,NA,10,2,0,3,3,1,1
"1191",1191,331,2,1969,15,6,5,1,97,997,997,5,1,80000,NA,10,6,5,1,1,2009,2,"浙江省",0,40,2,1,1,4,15,0,1,0,0,80000,6,10,1,4,4,1,1
"1192",1192,331,2,1968,9,3,1,1,97,997,997,5,1,9,NA,4,10,5,3,3,2009,2,"浙江省",0,41,2,1,1,2,9,1,1,0,0,NA,10,4,0,2,2,0,0
"1193",1193,331,1,1975,14,6,5,1,97,997,997,5,1,1e+05,NA,5,10,5,1,2,2009,2,"浙江省",0,34,2,0,1,4,14,0,1,0,0,1e+05,10,5,0,4,3,1,1
"1194",1194,331,1,1981,99,3,1,1,97,997,997,5,1,20000,NA,2,8,5,3,3,2009,2,"浙江省",0,28,1,0,1,2,99,1,1,0,0,20000,8,2,0,2,2,0,0
"1195",1195,331,2,1983,16,7,5,1,97,997,997,5,5,8,NA,77,6,7,1,2,2009,2,"浙江省",0,26,1,1,0,4,16,0,1,0,NA,NA,6,77,1,4,3,1,1
"1196",1196,331,2,1979,6,2,1,1,97,997,997,5,1,15000,NA,77,10,5,1,1,2009,2,"浙江省",0,30,2,1,1,1,6,1,1,0,0,15000,10,77,0,4,4,1,1
"1197",1197,331,1,1944,4,1,1,1,5,3,5,5,4,20000,NA,5,9,5,2,8,2009,2,"浙江省",0,65,3,0,0,0,4,1,1,0,0,20000,9,5,1,3,-3,1,NA
"1198",1198,331,2,1990,9,3,1,1,97,997,997,5,5,8,NA,10,8,7,3,3,2009,2,"浙江省",0,19,1,1,0,2,9,1,1,0,NA,NA,8,10,0,2,2,0,0
"1199",1199,331,1,1946,12,4,5,1,97,997,997,5,1,140000,NA,2,9,5,1,2,2009,2,"浙江省",0,63,3,0,1,3,12,0,1,0,0,140000,9,2,1,4,3,1,1
"1200",1200,331,1,1948,6,3,1,1,97,997,997,5,1,60000,NA,9,2,5,1,1,2009,2,"浙江省",0,61,3,0,1,2,6,1,1,0,0,60000,2,9,1,4,4,1,1
"1201",1201,331,1,1974,6,3,1,9,97,997,997,5,1,20000,NA,5,8,5,2,2,2009,2,"浙江省",0,35,2,0,1,2,6,1,NA,0,0,20000,8,5,0,3,3,1,1
"1202",1202,331,1,1983,9,3,1,9,97,997,997,5,1,15000,NA,5,8,5,3,3,2009,2,"浙江省",0,26,1,0,1,2,9,1,NA,0,0,15000,8,5,0,2,2,0,0
"1203",1203,331,2,1971,10,4,5,1,97,997,997,5,1,30000,NA,10,10,5,2,2,2009,2,"浙江省",0,38,2,1,1,3,10,0,1,0,0,30000,10,10,0,3,3,1,1
"1204",1204,331,1,1975,9,3,1,1,97,997,997,5,5,20000,NA,77,8,7,1,1,2009,2,"浙江省",0,34,2,0,0,2,9,1,1,0,NA,20000,8,77,0,4,4,1,1
"1205",1205,331,2,1965,6,2,1,1,97,997,997,5,1,20000,NA,5,9,5,2,8,2009,2,"浙江省",0,44,2,1,1,1,6,1,1,0,0,20000,9,5,1,3,-3,1,NA
"1206",1206,331,2,1973,99,3,1,1,97,997,997,9,1,30000,NA,2,9,5,2,2,2009,2,"浙江省",0,36,2,1,1,2,99,1,1,0,0,30000,9,2,1,3,3,1,1
"1207",1207,331,2,1973,6,2,1,1,97,997,997,5,3,8,NA,5,10,5,1,2,2009,2,"浙江省",0,36,2,1,0,1,6,1,1,0,0,NA,10,5,0,4,3,1,1
"1208",1208,331,1,1966,6,2,1,1,97,997,997,5,1,9,NA,3,96,5,2,3,2009,2,"浙江省",0,43,2,0,1,1,6,1,1,0,0,NA,96,3,0,3,2,1,0
"1209",1209,331,1,1951,6,2,1,1,97,997,997,5,1,30000,NA,5,9,5,1,2,2009,2,"浙江省",0,58,3,0,1,1,6,1,1,0,0,30000,9,5,1,4,3,1,1
"1210",1210,331,1,1983,12,4,1,1,97,997,997,5,1,60000,NA,10,1,5,1,1,2009,2,"浙江省",0,26,1,0,1,3,12,1,1,0,0,60000,1,10,1,4,4,1,1
"1211",1211,331,1,1983,19,8,1,1,1,3,5,9,5,20000,NA,997,997,7,2,2,2009,2,"浙江省",0,26,1,0,0,4,19,1,1,1,NA,20000,997,997,0,3,3,1,1
"1212",1212,331,2,1948,3,2,1,1,97,997,997,1,1,NA,10000,1,997,5,1,1,2009,2,"浙江省",0,61,3,1,1,1,3,1,1,0,0,10000,997,1,0,4,4,1,1
"1213",1213,331,2,1964,9,3,1,1,97,997,997,5,1,25000,NA,10,10,5,1,2,2009,2,"浙江省",0,45,2,1,1,2,9,1,1,0,0,25000,10,10,0,4,3,1,1
"1214",1214,331,2,1981,6,2,1,1,97,997,997,1,1,NA,10000,1,997,5,2,2,2009,2,"浙江省",0,28,1,1,1,1,6,1,1,0,0,10000,997,1,0,3,3,1,1
"1215",1215,331,2,1962,9,3,1,1,97,997,997,1,1,NA,10000,1,997,5,8,3,2009,2,"浙江省",0,47,2,1,1,2,9,1,1,0,0,10000,997,1,0,-3,2,NA,0
"1216",1216,331,2,1980,9,3,1,1,97,997,997,5,1,9,NA,3,8,1,1,1,2009,2,"浙江省",0,29,1,1,1,2,9,1,1,0,1,NA,8,3,0,4,4,1,1
"1217",1217,331,2,1988,9,3,1,1,97,997,997,5,1,9,NA,3,10,5,1,1,2009,2,"浙江省",0,21,1,1,1,2,9,1,1,0,0,NA,10,3,0,4,4,1,1
"1218",1218,331,2,1943,6,2,1,1,97,997,997,5,1,15000,NA,997,997,1,1,2,2009,2,"浙江省",0,66,3,1,1,1,6,1,1,0,1,15000,997,997,0,4,3,1,1
"1219",1219,331,1,1951,6,2,1,1,97,997,997,1,1,NA,30000,997,997,5,1,2,2009,2,"浙江省",0,58,3,0,1,1,6,1,1,0,0,30000,997,997,0,4,3,1,1
"1220",1220,331,1,1963,12,4,1,1,97,997,997,1,1,NA,20000,1,997,5,1,2,2009,2,"浙江省",0,46,2,0,1,3,12,1,1,0,0,20000,997,1,0,4,3,1,1
"1221",1221,331,1,1973,4,1,1,1,97,997,997,1,1,NA,10000,2,96,5,2,2,2009,2,"浙江省",0,36,2,0,1,0,4,1,1,0,0,10000,96,2,0,3,3,1,1
"1222",1222,331,1,1985,12,4,1,1,97,997,997,5,5,9,NA,5,77,7,2,2,2009,2,"浙江省",0,24,1,0,0,3,12,1,1,0,NA,NA,77,5,0,3,3,1,1
"1223",1223,331,1,1983,12,4,1,1,5,3,5,1,5,NA,30000,10,10,7,2,3,2009,2,"浙江省",0,26,1,0,0,3,12,1,1,0,NA,30000,10,10,0,3,2,1,0
"1224",1224,331,2,1964,4,2,1,1,97,997,997,5,1,1e+05,NA,1,997,5,1,2,2009,2,"浙江省",0,45,2,1,1,1,4,1,1,0,0,1e+05,997,1,0,4,3,1,1
"1225",1225,331,2,1958,2,2,1,1,97,997,997,5,1,45000,NA,5,9,5,2,2,2009,2,"浙江省",0,51,3,1,1,1,2,1,1,0,0,45000,9,5,1,3,3,1,1
"1226",1226,331,2,1975,9,3,1,1,97,997,997,1,1,NA,8,5,96,5,8,3,2009,2,"浙江省",0,34,2,1,1,2,9,1,1,0,0,NA,96,5,0,-3,2,NA,0
"1227",1227,331,2,1952,2,1,1,1,97,997,997,1,1,NA,9,1,997,5,1,2,2009,2,"浙江省",0,57,3,1,1,0,2,1,1,0,0,NA,997,1,0,4,3,1,1
"1228",1228,331,2,1980,99,3,1,1,97,997,997,5,1,5000,NA,997,997,5,2,3,2009,2,"浙江省",0,29,1,1,1,2,99,1,1,0,0,5000,997,997,0,3,2,1,0
"1229",1229,331,1,1961,6,2,1,1,97,997,997,1,1,NA,4000,1,997,5,2,3,2009,2,"浙江省",0,48,2,0,1,1,6,1,1,0,0,4000,997,1,0,3,2,1,0
"1230",1230,332,1,1966,9,3,1,1,97,997,997,1,1,NA,15000,5,97,5,8,8,2009,2,"浙江省",0,43,2,0,1,2,9,1,1,0,0,15000,97,5,0,-3,-3,NA,NA
"1231",1231,332,1,1961,12,4,5,1,97,997,997,5,1,20000,NA,10,1,5,2,8,2009,2,"浙江省",0,48,2,0,1,3,12,0,1,0,0,20000,1,10,1,3,-3,1,NA
"1232",1232,332,1,1955,99,2,1,1,97,997,997,1,1,NA,10000,1,997,5,8,8,2009,2,"浙江省",0,54,3,0,1,1,99,1,1,0,0,10000,997,1,0,-3,-3,NA,NA
"1233",1233,332,1,1967,99,3,1,1,97,997,997,5,1,9,NA,4,10,5,2,3,2009,2,"浙江省",0,42,2,0,1,2,99,1,1,0,0,NA,10,4,0,3,2,1,0
"1234",1234,332,2,1963,6,2,1,1,5,3,5,1,1,NA,9,1,997,5,1,2,2009,2,"浙江省",0,46,2,1,1,1,6,1,1,0,0,NA,997,1,0,4,3,1,1
"1235",1235,332,2,1961,0,1,1,1,97,997,997,1,1,NA,8,1,997,5,2,3,2009,2,"浙江省",0,48,2,1,1,0,0,1,1,0,0,NA,997,1,0,3,2,1,0
"1236",1236,332,2,1959,5,2,1,1,97,997,997,1,1,NA,8,3,8,5,1,8,2009,2,"浙江省",0,50,3,1,1,1,5,1,1,0,0,NA,8,3,0,4,-3,1,NA
"1237",1237,332,2,1963,9,3,1,1,97,997,997,5,1,40000,NA,1,997,5,1,3,2009,2,"浙江省",0,46,2,1,1,2,9,1,1,0,0,40000,997,1,0,4,2,1,0
"1238",1238,332,1,1958,5,2,1,1,97,997,997,5,1,9,NA,1,997,5,2,2,2009,2,"浙江省",0,51,3,0,1,1,5,1,1,0,0,NA,997,1,0,3,3,1,1
"1239",1239,332,1,1955,99,2,1,1,97,997,997,5,1,9,NA,1,997,5,8,8,2009,2,"浙江省",0,54,3,0,1,1,99,1,1,0,0,NA,997,1,0,-3,-3,NA,NA
"1240",1240,332,1,1975,9,3,1,1,97,997,997,5,1,10000,NA,1,997,5,1,1,2009,2,"浙江省",0,34,2,0,1,2,9,1,1,0,0,10000,997,1,0,4,4,1,1
"1241",1241,332,2,9999,99,1,1,1,97,997,997,5,1,8,NA,1,997,5,2,8,2009,2,"浙江省",0,NA,-7990,1,1,0,99,1,1,0,0,NA,997,1,0,3,-3,1,NA
"1242",1242,332,2,1961,3,1,1,1,97,997,997,5,1,9,NA,997,997,5,1,1,2009,2,"浙江省",0,48,2,1,1,0,3,1,1,0,0,NA,997,997,0,4,4,1,1
"1243",1243,332,2,1967,1,1,1,1,97,997,997,1,1,NA,8,1,997,5,1,3,2009,2,"浙江省",0,42,2,1,1,0,1,1,1,0,0,NA,997,1,0,4,2,1,0
"1244",1244,332,2,1966,6,2,1,1,97,997,997,5,2,9,NA,1,997,5,2,2,2009,2,"浙江省",0,43,2,1,0,1,6,1,1,0,0,NA,997,1,0,3,3,1,1
"1245",1245,332,2,1983,9,3,1,1,97,997,997,1,1,NA,9,1,997,5,2,3,2009,2,"浙江省",0,26,1,1,1,2,9,1,1,0,0,NA,997,1,0,3,2,1,0
"1246",1246,332,2,1982,17,7,1,1,97,997,997,5,5,8,NA,997,997,7,2,3,2009,2,"浙江省",0,27,1,1,0,4,17,1,1,0,NA,NA,997,997,0,3,2,1,0
"1247",1247,332,2,1949,99,2,1,1,97,997,997,1,4,NA,8,997,997,5,8,8,2009,2,"浙江省",0,60,3,1,0,1,99,1,1,0,0,NA,997,997,0,-3,-3,NA,NA
"1248",1248,332,2,1953,0,1,1,1,97,997,997,5,1,10000,NA,1,997,5,2,2,2009,2,"浙江省",0,56,3,1,1,0,0,1,1,0,0,10000,997,1,0,3,3,1,1
"1249",1249,332,1,1981,9,3,1,1,97,997,997,5,1,8,NA,4,8,5,2,3,2009,2,"浙江省",0,28,1,0,1,2,9,1,1,0,0,NA,8,4,0,3,2,1,0
"1250",1250,332,2,1970,9,3,1,1,97,997,997,5,1,10000,NA,3,96,5,1,2,2009,2,"浙江省",0,39,2,1,1,2,9,1,1,0,0,10000,96,3,0,4,3,1,1
"1251",1251,332,1,1950,4,2,1,1,97,997,997,1,1,NA,8,1,997,5,2,3,2009,2,"浙江省",0,59,3,0,1,1,4,1,1,0,0,NA,997,1,0,3,2,1,0
"1252",1252,332,2,1992,11,4,1,1,5,1,5,5,5,8,NA,997,997,5,1,8,2009,2,"浙江省",0,17,1,1,0,3,11,1,1,0,0,NA,997,997,0,4,-3,1,NA
"1253",1253,332,1,1974,12,4,5,1,97,997,997,5,1,9,NA,3,8,5,1,3,2009,2,"浙江省",0,35,2,0,1,3,12,0,1,0,0,NA,8,3,0,4,2,1,0
"1254",1254,332,1,1965,9,3,1,1,97,997,997,1,1,NA,9,1,997,5,3,4,2009,2,"浙江省",0,44,2,0,1,2,9,1,1,0,0,NA,997,1,0,2,1,0,0
"1255",1255,332,1,1983,12,4,1,1,5,3,5,5,1,1e+05,NA,3,99,5,1,1,2009,2,"浙江省",0,26,1,0,1,3,12,1,1,0,0,1e+05,99,3,0,4,4,1,1
"1256",1256,332,1,1986,12,7,1,1,97,997,997,1,5,NA,30000,10,2,7,2,3,2009,2,"浙江省",0,23,1,0,0,4,12,1,1,0,NA,30000,2,10,1,3,2,1,0
"1257",1257,332,1,1986,12,4,1,1,97,997,997,5,5,30000,NA,2,10,7,8,8,2009,2,"浙江省",0,23,1,0,0,3,12,1,1,0,NA,30000,10,2,0,-3,-3,NA,NA
"1258",1258,332,2,1956,6,2,1,1,97,997,997,5,1,15000,NA,997,997,5,1,1,2009,2,"浙江省",0,53,3,1,1,1,6,1,1,0,0,15000,997,997,0,4,4,1,1
"1259",1259,332,2,1976,9,3,1,1,97,997,997,5,1,15000,NA,1,997,7,1,1,2009,2,"浙江省",0,33,2,1,1,2,9,1,1,0,NA,15000,997,1,0,4,4,1,1
"1260",1260,332,2,1975,9,3,1,1,97,997,997,5,1,20000,NA,2,10,5,8,8,2009,2,"浙江省",0,34,2,1,1,2,9,1,1,0,0,20000,10,2,0,-3,-3,NA,NA
"1261",1261,332,1,1986,10,4,1,1,97,997,997,5,5,8,NA,997,997,7,3,2,2009,2,"浙江省",0,23,1,0,0,3,10,1,1,0,NA,NA,997,997,0,2,3,0,1
"1262",1262,332,2,1983,9,3,1,1,97,997,997,5,1,8,NA,5,10,5,2,8,2009,2,"浙江省",0,26,1,1,1,2,9,1,1,0,0,NA,10,5,0,3,-3,1,NA
"1263",1263,332,1,1948,0,1,1,1,97,997,997,5,1,50000,NA,997,997,5,1,8,2009,2,"浙江省",0,61,3,0,1,0,0,1,1,0,0,50000,997,997,0,4,-3,1,NA
"1264",1264,332,2,1963,9,3,1,1,97,997,997,5,1,25000,NA,997,997,5,1,1,2009,2,"浙江省",0,46,2,1,1,2,9,1,1,0,0,25000,997,997,0,4,4,1,1
"1265",1265,332,1,1951,9,3,1,1,5,5,5,1,1,NA,8,1,997,5,1,8,2009,2,"浙江省",0,58,3,0,1,2,9,1,1,0,0,NA,997,1,0,4,-3,1,NA
"1266",1266,332,1,1976,9,3,1,1,97,997,997,1,1,NA,9,5,96,5,2,3,2009,2,"浙江省",0,33,2,0,1,2,9,1,1,0,0,NA,96,5,0,3,2,1,0
"1267",1267,332,2,1948,0,1,1,1,97,997,997,5,1,9,NA,997,997,5,2,2,2009,2,"浙江省",0,61,3,1,1,0,0,1,1,0,0,NA,997,997,0,3,3,1,1
"1268",1268,332,2,1969,2,1,1,1,97,997,997,1,1,NA,9,2,77,5,4,2,2009,2,"浙江省",0,40,2,1,1,0,2,1,1,0,0,NA,77,2,0,1,3,0,1
"1269",1269,332,2,1988,9,3,1,1,97,997,997,1,1,NA,8,5,10,5,8,3,2009,2,"浙江省",0,21,1,1,1,2,9,1,1,0,0,NA,10,5,0,-3,2,NA,0
"1270",1270,332,2,1945,0,1,1,1,97,997,997,1,1,NA,6000,997,997,5,8,8,2009,2,"浙江省",0,64,3,1,1,0,0,1,1,0,0,6000,997,997,0,-3,-3,NA,NA
"1271",1271,332,1,1961,9,3,1,1,97,997,997,5,1,9,NA,2,10,5,2,2,2009,2,"浙江省",0,48,2,0,1,2,9,1,1,0,0,NA,10,2,0,3,3,1,1
"1272",1272,332,2,1961,2,1,1,1,1,9,5,1,1,NA,8,1,997,5,2,8,2009,2,"浙江省",0,48,2,1,1,0,2,1,1,1,0,NA,997,1,0,3,-3,1,NA
"1273",1273,332,1,1989,10,4,1,1,97,997,997,1,5,NA,9,997,997,7,2,2,2009,2,"浙江省",0,20,1,0,0,3,10,1,1,0,NA,NA,997,997,0,3,3,1,1
"1274",1274,332,2,1974,9,3,1,1,97,997,997,5,1,9,NA,997,997,5,1,1,2009,2,"浙江省",0,35,2,1,1,2,9,1,1,0,0,NA,997,997,0,4,4,1,1
"1275",1275,332,2,1972,9,3,1,1,97,997,997,5,1,9,NA,997,997,5,1,1,2009,2,"浙江省",0,37,2,1,1,2,9,1,1,0,0,NA,997,997,0,4,4,1,1
