"","id","v3_1","v3_2","v3_3","a1b1","a1c1","a1d1","a1e1","a2","a3","a4a","b3","b5a","b11a2","c5a1","d4a","d4b","d4c","f1a_1","f1a_2","f1a_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","race","party","socialLevel","incomePer","incomeFam","occ","occR","trust_gover","trust_quxian","trust_xiangzhen","trust_goverR","trust_quxianR","trust_xiangzhenR"
"127",146,22,17,98,1,1964,2,2,1,4,1,4,NA,-8,8000,5,5,5,4,3,3,2021,4,1,0,57,3,1,1,1,1,0,5,NA,8000,NA,NA,4,3,3,1,1,1
"128",147,22,17,98,2,1957,3,2,1,4,1,4,NA,-8,14000,4,4,5,4,2,1,2021,4,1,1,64,3,1,1,2,1,0,4,NA,14000,NA,NA,4,2,1,1,0,0
"129",148,22,17,98,2,1961,3,2,1,4,1,3,5,8000,30000,4,3,4,4,4,4,2021,4,1,1,60,3,1,1,2,1,0,4,8000,30000,5,0,4,4,4,1,1,1
"130",149,22,17,98,2,1966,2,2,1,4,1,NA,NA,-8,10000,4,3,4,4,4,4,2021,4,1,1,55,3,1,1,1,1,0,4,NA,10000,NA,NA,4,4,4,1,1,1
"131",150,22,28,101,2,1988,3,1,1,4,1,1,5,36000,36000,5,5,3,4,4,4,2021,4,1,1,33,2,0,1,2,1,0,5,36000,36000,5,0,4,4,4,1,1,1
"132",151,22,17,98,2,1972,5,2,1,4,1,1,11,20000,50000,4,4,4,4,4,4,2021,4,1,1,49,2,1,1,3,1,0,4,20000,50000,11,0,4,4,4,1,1,1
"133",152,22,17,98,2,1961,2,2,1,4,1,4,NA,-8,10000,4,4,5,3,2,3,2021,4,1,1,60,3,1,1,1,1,0,4,NA,10000,NA,NA,3,2,3,1,0,1
"134",155,22,17,98,1,1966,3,3,1,4,1,4,NA,20000,40000,5,5,5,4,1,1,2021,4,1,0,55,3,1,1,2,1,0,5,20000,40000,NA,NA,4,1,1,1,0,0
"135",157,22,17,98,1,1971,2,1,1,2,1,1,10,5850,5850,5,5,5,1,1,1,2021,4,1,0,50,3,0,1,1,1,0,5,5850,5850,10,0,1,1,1,0,0,0
"136",159,22,7,105,1,1991,5,2,1,4,3,4,NA,-8,60000,-1,5,4,1,1,1,2021,4,1,0,30,2,1,0,3,1,0,-1,NA,60000,NA,NA,1,1,1,0,0,0
"137",160,22,7,105,2,1974,5,2,1,4,2,1,4,72000,120000,3,2,3,4,4,4,2021,4,1,1,47,2,1,0,3,1,0,3,72000,120000,4,1,4,4,4,1,1,1
"138",161,22,28,101,2,1954,2,3,1,4,1,NA,NA,-8,68000,3,3,3,4,4,4,2021,4,1,1,67,3,1,1,1,1,0,3,NA,68000,NA,NA,4,4,4,1,1,1
"139",162,22,7,105,1,1991,5,6,1,1,2,1,-1,30000,50000,4,4,-1,4,4,4,2021,4,1,0,30,2,0,0,3,1,1,4,30000,50000,-1,NA,4,4,4,1,1,1
"140",163,22,7,105,1,1967,4,2,1,4,3,1,3,-8,22000,5,5,5,4,2,1,2021,4,1,0,54,3,1,0,3,1,0,5,NA,22000,3,1,4,2,1,1,0,0
"141",164,22,28,101,1,1970,3,2,1,4,1,1,7,20000,21000,3,2,3,4,2,2,2021,4,1,0,51,3,1,1,2,1,0,3,20000,21000,7,0,4,2,2,1,0,0
"142",165,22,17,97,1,1963,2,2,1,4,3,1,2,4800,4800,5,5,5,4,4,4,2021,4,1,0,58,3,1,0,1,1,0,5,4800,4800,2,1,4,4,4,1,1,1
"143",166,22,17,97,1,1959,4,4,1,4,2,NA,NA,-8,24000,4,4,3,4,2,2,2021,4,1,0,62,3,0,0,3,1,0,4,NA,24000,NA,NA,4,2,2,1,0,0
"144",167,22,28,101,2,1982,3,2,1,4,1,NA,NA,-8,1e+05,3,4,2,3,3,2,2021,4,1,1,39,2,1,1,2,1,0,3,NA,1e+05,NA,NA,3,3,2,1,1,0
"145",168,22,17,97,1,1973,4,2,1,4,2,1,10,20000,27500,5,5,3,4,3,3,2021,4,1,0,48,2,1,0,3,1,0,5,20000,27500,10,0,4,3,3,1,1,1
"146",169,22,17,97,1,1963,3,4,1,4,2,NA,NA,3000,3000,5,5,4,4,4,4,2021,4,1,0,58,3,0,0,2,1,0,5,3000,3000,NA,NA,4,4,4,1,1,1
"147",170,22,17,97,1,1969,4,2,2,1,2,NA,NA,-8,18500,5,5,5,4,4,4,2021,4,1,0,52,3,1,0,3,0,1,5,NA,18500,NA,NA,4,4,4,1,1,1
"148",171,22,7,105,2,1963,3,5,3,4,1,1,7,5000,6000,5,5,5,3,3,3,2021,4,1,1,58,3,0,1,2,0,0,5,5000,6000,7,0,3,3,3,1,1,1
"149",172,22,7,105,1,1955,3,2,1,4,1,NA,NA,-8,60000,5,5,-1,3,-1,-1,2021,4,1,0,66,3,1,1,2,1,0,5,NA,60000,NA,NA,3,-1,-1,1,0,0
"150",173,22,7,105,2,1985,2,2,3,4,1,NA,NA,-8,10000,5,5,5,4,3,3,2021,4,1,1,36,2,1,1,1,0,0,5,NA,10000,NA,NA,4,3,3,1,1,1
"151",174,22,28,101,1,1987,7,1,1,4,2,1,7,20000,75000,4,3,3,4,4,4,2021,4,1,0,34,2,0,0,4,1,0,4,20000,75000,7,0,4,4,4,1,1,1
"152",175,22,17,97,2,1982,2,4,1,4,1,NA,NA,20000,20000,4,4,3,3,1,1,2021,4,1,1,39,2,0,1,1,1,0,4,20000,20000,NA,NA,3,1,1,1,0,0
"153",176,22,17,97,1,2001,3,1,1,4,3,NA,NA,-8,-1,3,2,2,2,3,3,2021,4,1,0,20,1,0,0,2,1,0,3,NA,NA,NA,NA,2,3,3,0,1,1
"154",177,22,17,97,2,1993,5,1,1,4,1,NA,NA,5000,77000,5,5,3,3,3,3,2021,4,1,1,28,1,0,1,3,1,0,5,5000,77000,NA,NA,3,3,3,1,1,1
"155",178,22,17,97,1,1962,4,4,1,4,2,1,7,8000,8000,5,5,2,4,2,2,2021,4,1,0,59,3,0,0,3,1,0,5,8000,8000,7,0,4,2,2,1,0,0
"156",179,22,17,97,2,1956,4,4,1,4,2,NA,NA,-8,30000,3,3,3,4,4,4,2021,4,1,1,65,3,0,0,3,1,0,3,NA,30000,NA,NA,4,4,4,1,1,1
"157",180,22,7,105,1,1996,9,1,1,4,3,NA,NA,-8,140000,3,3,3,4,4,4,2021,4,1,0,25,1,0,0,4,1,0,3,NA,140000,NA,NA,4,4,4,1,1,1
"158",183,22,17,97,1,1960,8,4,1,4,3,1,5,3800,93600,2,3,3,4,3,3,2021,4,1,0,61,3,0,0,4,1,0,2,3800,93600,5,0,4,3,3,1,1,1
"159",184,22,28,101,1,2001,3,1,1,4,1,1,7,-8,310000,3,5,1,4,4,4,2021,4,1,0,20,1,0,1,2,1,0,3,NA,310000,7,0,4,4,4,1,1,1
"160",185,22,7,105,2,2002,8,1,1,2,1,NA,NA,-8,60000,3,3,2,3,3,3,2021,4,1,1,19,1,0,1,4,1,0,3,NA,60000,NA,NA,3,3,3,1,1,1
"161",186,22,28,101,2,1953,1,3,1,4,1,NA,NA,-8,18000,5,5,5,4,2,1,2021,4,1,1,68,3,1,1,0,1,0,5,NA,18000,NA,NA,4,2,1,1,0,0
"162",187,22,28,101,1,1993,5,2,1,4,1,1,5,50000,65000,4,4,5,3,2,2,2021,4,1,0,28,1,1,1,3,1,0,4,50000,65000,5,0,3,2,2,1,0,0
"163",188,22,7,105,2,1984,3,2,3,4,1,1,5,30000,1e+05,4,4,4,4,4,4,2021,4,1,1,37,2,1,1,2,0,0,4,30000,1e+05,5,0,4,4,4,1,1,1
"164",189,22,28,101,2,1978,5,2,1,4,3,1,7,15000,20000,5,5,3,4,4,4,2021,4,1,1,43,2,1,0,3,1,0,5,15000,20000,7,0,4,4,4,1,1,1
"165",190,22,17,97,1,1966,4,4,1,4,2,1,2,10000,10000,5,5,5,4,1,1,2021,4,1,0,55,3,0,0,3,1,0,5,10000,10000,2,1,4,1,1,1,0,0
"166",191,22,7,105,1,2001,2,1,1,4,3,NA,NA,30000,50000,3,3,1,4,4,4,2021,4,1,0,20,1,0,0,1,1,0,3,30000,50000,NA,NA,4,4,4,1,1,1
"167",192,22,28,101,2,1988,3,2,1,4,1,NA,NA,10000,30000,3,3,3,4,4,4,2021,4,1,1,33,2,1,1,2,1,0,3,10000,30000,NA,NA,4,4,4,1,1,1
"168",193,22,28,101,1,1983,3,2,1,4,1,3,10,15000,30000,5,5,4,4,4,4,2021,4,1,0,38,2,1,1,2,1,0,5,15000,30000,10,0,4,4,4,1,1,1
"169",194,22,17,97,1,1960,4,2,1,4,3,NA,NA,-8,60000,5,4,4,3,1,1,2021,4,1,0,61,3,1,0,3,1,0,5,NA,60000,NA,NA,3,1,1,1,0,0
"170",195,22,7,105,1,1980,3,2,1,4,1,1,5,60000,140000,4,4,4,4,4,4,2021,4,1,0,41,2,1,1,2,1,0,4,60000,140000,5,0,4,4,4,1,1,1
"171",197,22,17,97,1,1955,3,1,1,4,2,NA,NA,-8,33600,4,4,4,4,3,2,2021,4,1,0,66,3,0,0,2,1,0,4,NA,33600,NA,NA,4,3,2,1,1,0
"172",198,22,7,105,1,1982,3,2,1,4,1,2,5,30000,50000,4,5,4,4,4,4,2021,4,1,0,39,2,1,1,2,1,0,4,30000,50000,5,0,4,4,4,1,1,1
"173",199,22,7,105,2,1972,2,4,1,4,1,1,7,49000,108000,3,3,3,3,3,3,2021,4,1,1,49,2,0,1,1,1,0,3,49000,108000,7,0,3,3,3,1,1,1
"174",201,22,7,105,1,1966,2,3,1,4,1,1,5,10000,-1,3,4,3,4,4,4,2021,4,1,0,55,3,1,1,1,1,0,3,10000,NA,5,0,4,4,4,1,1,1
"175",204,22,17,97,2,1953,2,2,1,4,2,NA,NA,-8,14400,3,2,2,3,2,2,2021,4,1,1,68,3,1,0,1,1,0,3,NA,14400,NA,NA,3,2,2,1,0,0
"176",205,46,102,461,2,2003,8,1,1,4,2,NA,NA,-8,2e+05,4,4,3,3,2,3,2021,4,1,1,18,1,0,0,4,1,0,4,NA,2e+05,NA,NA,3,2,3,1,0,1
"177",206,46,102,461,2,1999,8,1,1,2,2,NA,NA,-8,50000,3,4,3,3,3,3,2021,4,1,1,22,1,0,0,4,1,0,3,NA,50000,NA,NA,3,3,3,1,1,1
"178",208,46,102,461,2,1965,2,2,1,4,1,NA,NA,-8,48800,3,3,1,4,4,4,2021,4,1,1,56,3,1,1,1,1,0,3,NA,48800,NA,NA,4,4,4,1,1,1
"179",209,46,102,461,1,1962,4,2,1,4,1,4,NA,-8,74000,2,3,3,4,4,4,2021,4,1,0,59,3,1,1,3,1,0,2,NA,74000,NA,NA,4,4,4,1,1,1
"180",212,46,102,461,1,1998,5,1,1,4,3,1,4,32000,144000,5,5,5,3,3,3,2021,4,1,0,23,1,0,0,3,1,0,5,32000,144000,4,1,3,3,3,1,1,1
"181",213,46,102,461,1,1998,4,1,1,4,1,4,NA,1e+05,2e+05,5,5,2,4,3,3,2021,4,1,0,23,1,0,1,3,1,0,5,1e+05,2e+05,NA,NA,4,3,3,1,1,1
"182",214,46,102,461,2,1961,3,2,1,4,2,NA,NA,-8,62400,3,3,3,4,4,4,2021,4,1,1,60,3,1,0,2,1,0,3,NA,62400,NA,NA,4,4,4,1,1,1
"183",215,46,102,461,1,1962,4,2,1,4,1,NA,NA,-8,0,5,5,5,4,1,1,2021,4,1,0,59,3,1,1,3,1,0,5,NA,0,NA,NA,4,1,1,1,0,0
"184",216,46,102,461,1,1963,2,2,1,4,2,4,NA,-8,0,4,4,3,4,4,4,2021,4,1,0,58,3,1,0,1,1,0,4,NA,0,NA,NA,4,4,4,1,1,1
"185",217,46,102,461,2,1956,2,2,1,4,2,4,NA,24000,44000,5,5,5,4,4,4,2021,4,1,1,65,3,1,0,1,1,0,5,24000,44000,NA,NA,4,4,4,1,1,1
"186",219,46,102,461,1,1978,3,4,1,4,2,4,NA,-8,80960,4,3,-1,4,2,1,2021,4,1,0,43,2,0,0,2,1,0,4,NA,80960,NA,NA,4,2,1,1,0,0
"187",220,46,102,461,2,1957,2,2,1,4,2,NA,NA,-8,156000,2,3,2,4,4,4,2021,4,1,1,64,3,1,0,1,1,0,2,NA,156000,NA,NA,4,4,4,1,1,1
"188",221,46,102,461,2,1957,4,2,1,4,2,4,NA,-8,49200,2,3,1,4,4,4,2021,4,1,1,64,3,1,0,3,1,0,2,NA,49200,NA,NA,4,4,4,1,1,1
"189",223,46,102,461,2,1971,3,4,12,4,3,4,NA,20000,19644,1,1,3,4,4,4,2021,4,1,1,50,3,0,0,2,0,0,1,20000,19644,NA,NA,4,4,4,1,1,1
"190",224,46,102,461,1,1965,3,2,1,4,3,4,NA,-8,44000,5,5,5,3,3,3,2021,4,1,0,56,3,1,0,2,1,0,5,NA,44000,NA,NA,3,3,3,1,1,1
"191",225,46,102,461,1,1997,8,1,1,2,2,NA,NA,-8,80000,4,4,3,3,2,2,2021,4,1,0,24,1,0,0,4,1,0,4,NA,80000,NA,NA,3,2,2,1,0,0
"192",227,46,102,461,2,1966,5,3,1,4,2,NA,NA,-8,48000,4,5,4,3,3,3,2021,4,1,1,55,3,1,0,3,1,0,4,NA,48000,NA,NA,3,3,3,1,1,1
"193",229,46,102,461,1,2001,8,1,1,2,1,NA,NA,4000,1e+05,5,5,3,4,4,4,2021,4,1,0,20,1,0,1,4,1,0,5,4000,1e+05,NA,NA,4,4,4,1,1,1
"194",230,46,102,461,2,1958,7,2,1,4,2,4,NA,-8,115000,4,5,3,4,3,3,2021,4,1,1,63,3,1,0,4,1,0,4,NA,115000,NA,NA,4,3,3,1,1,1
"195",233,45,99,438,2,1977,5,5,1,4,2,1,5,30000,30000,4,2,5,3,3,2,2021,4,1,1,44,2,0,0,3,1,0,4,30000,30000,5,0,3,3,2,1,1,0
"196",235,46,102,460,2,1993,3,2,1,4,1,4,NA,-8,40000,5,5,5,2,2,2,2021,4,1,1,28,1,1,1,2,1,0,5,NA,40000,NA,NA,2,2,2,0,0,0
"197",236,46,102,460,1,1983,3,1,1,4,1,NA,NA,-8,6500,4,5,3,4,4,4,2021,4,1,0,38,2,0,1,2,1,0,4,NA,6500,NA,NA,4,4,4,1,1,1
"198",238,46,102,460,2,1961,2,2,1,4,1,4,NA,-8,42000,5,5,4,4,4,4,2021,4,1,1,60,3,1,1,1,1,0,5,NA,42000,NA,NA,4,4,4,1,1,1
"199",239,46,102,460,2,1967,2,2,1,4,2,NA,NA,-8,30000,3,5,1,4,4,4,2021,4,1,1,54,3,1,0,1,1,0,3,NA,30000,NA,NA,4,4,4,1,1,1
"200",240,46,102,460,2,1978,3,2,1,1,1,2,2,2500,92000,2,2,1,4,4,4,2021,4,1,1,43,2,1,1,2,1,1,2,2500,92000,2,1,4,4,4,1,1,1
"201",241,46,102,460,1,1967,2,2,1,4,1,NA,NA,-8,8400,5,5,5,4,4,4,2021,4,1,0,54,3,1,1,1,1,0,5,NA,8400,NA,NA,4,4,4,1,1,1
"202",248,46,102,460,2,1963,1,2,1,4,1,4,NA,-8,3000,5,3,5,4,-1,-1,2021,4,1,1,58,3,1,1,0,1,0,5,NA,3000,NA,NA,4,-1,-1,1,0,0
"203",249,45,99,439,1,1968,3,2,1,4,2,1,5,19200,1e+05,5,5,5,4,3,3,2021,4,1,0,53,3,1,0,2,1,0,5,19200,1e+05,5,0,4,3,3,1,1,1
"204",250,46,102,460,2,1965,1,2,1,4,1,NA,NA,-8,18000,4,4,3,4,4,4,2021,4,1,1,56,3,1,1,0,1,0,4,NA,18000,NA,NA,4,4,4,1,1,1
"205",254,46,102,460,2,1981,3,2,1,4,1,1,5,20000,50000,5,3,4,4,1,1,2021,4,1,1,40,2,1,1,2,1,0,5,20000,50000,5,0,4,1,1,1,0,0
"206",256,46,102,460,1,1966,3,2,1,4,1,1,10,9600,5250,3,3,2,4,4,4,2021,4,1,0,55,3,1,1,2,1,0,3,9600,5250,10,0,4,4,4,1,1,1
"207",257,46,102,460,2,1992,2,3,1,4,1,4,NA,-8,18000,2,4,4,4,4,4,2021,4,1,1,29,1,1,1,1,1,0,2,NA,18000,NA,NA,4,4,4,1,1,1
"208",259,45,99,439,1,1986,7,1,1,4,1,1,7,-8,80000,5,3,3,4,4,4,2021,4,1,0,35,2,0,1,4,1,0,5,NA,80000,7,0,4,4,4,1,1,1
"209",260,45,99,439,1,1954,3,2,1,4,3,NA,NA,-8,84000,2,2,4,4,3,3,2021,4,1,0,67,3,1,0,2,1,0,2,NA,84000,NA,NA,4,3,3,1,1,1
"210",261,46,102,460,1,1952,4,2,1,1,1,4,NA,-8,27120,3,3,2,4,4,4,2021,4,1,0,69,3,1,1,3,1,1,3,NA,27120,NA,NA,4,4,4,1,1,1
"211",262,46,102,460,1,1973,2,2,1,4,1,4,NA,-8,72000,5,4,4,4,3,3,2021,4,1,0,48,2,1,1,1,1,0,5,NA,72000,NA,NA,4,3,3,1,1,1
"212",263,46,102,460,2,1990,3,2,10,4,1,4,NA,20000,70000,4,4,3,4,4,4,2021,4,1,1,31,2,1,1,2,0,0,4,20000,70000,NA,NA,4,4,4,1,1,1
"213",264,46,102,460,1,1984,3,2,1,4,1,4,NA,25000,40000,5,5,3,3,3,3,2021,4,1,0,37,2,1,1,2,1,0,5,25000,40000,NA,NA,3,3,3,1,1,1
"214",265,46,102,460,1,2000,6,1,1,2,3,NA,NA,80000,150000,3,5,2,2,2,2,2021,4,1,0,21,1,0,0,3,1,0,3,80000,150000,NA,NA,2,2,2,0,0,0
"215",266,46,102,460,2,1990,3,2,1,4,1,4,NA,-8,48000,5,5,2,4,3,3,2021,4,1,1,31,2,1,1,2,1,0,5,NA,48000,NA,NA,4,3,3,1,1,1
"216",268,45,99,439,1,1972,4,2,1,4,2,1,7,36000,36000,5,5,5,3,2,2,2021,4,1,0,49,2,1,0,3,1,0,5,36000,36000,7,0,3,2,2,1,0,0
"217",269,46,102,460,1,1990,2,1,1,4,1,4,NA,-8,60000,3,3,3,3,2,3,2021,4,1,0,31,2,0,1,1,1,0,3,NA,60000,NA,NA,3,2,3,1,0,1
"218",270,46,102,460,1,1953,4,2,1,4,1,4,NA,3000,6000,5,5,5,4,4,4,2021,4,1,0,68,3,1,1,3,1,0,5,3000,6000,NA,NA,4,4,4,1,1,1
"219",271,45,99,439,1,1975,3,2,1,4,1,1,10,35000,80000,3,3,5,4,3,2,2021,4,1,0,46,2,1,1,2,1,0,3,35000,80000,10,0,4,3,2,1,1,0
"220",272,45,99,439,2,1962,2,3,1,4,3,NA,NA,15400,38254,3,3,3,4,4,4,2021,4,1,1,59,3,1,0,1,1,0,3,15400,38254,NA,NA,4,4,4,1,1,1
"221",273,45,99,439,1,1983,4,2,1,1,2,1,2,120000,2e+05,3,3,3,4,2,2,2021,4,1,0,38,2,1,0,3,1,1,3,120000,2e+05,2,1,4,2,2,1,0,0
"222",274,45,99,439,2,1986,3,2,1,4,1,NA,NA,-8,150000,4,4,3,3,3,3,2021,4,1,1,35,2,1,1,2,1,0,4,NA,150000,NA,NA,3,3,3,1,1,1
"223",275,46,102,458,2,1981,5,2,1,4,1,3,10,4000,40000,5,5,3,3,3,3,2021,4,1,1,40,2,1,1,3,1,0,5,4000,40000,10,0,3,3,3,1,1,1
"224",277,46,102,459,2,1988,7,2,1,4,1,1,5,42000,70000,4,4,4,3,2,2,2021,4,1,1,33,2,1,1,4,1,0,4,42000,70000,5,0,3,2,2,1,0,0
"225",278,45,99,439,2,1975,4,2,1,4,1,NA,NA,15000,45000,4,3,4,3,2,3,2021,4,1,1,46,2,1,1,3,1,0,4,15000,45000,NA,NA,3,2,3,1,0,1
"226",279,45,99,439,2,1974,4,2,1,4,2,NA,NA,-8,40000,4,3,4,4,3,3,2021,4,1,1,47,2,1,0,3,1,0,4,NA,40000,NA,NA,4,3,3,1,1,1
"227",280,46,102,459,2,1984,7,2,1,4,1,1,5,70000,10000,3,3,3,2,2,2,2021,4,1,1,37,2,1,1,4,1,0,3,70000,10000,5,0,2,2,2,0,0,0
"228",284,46,102,459,2,1997,5,6,1,4,1,1,7,-8,38000,2,2,1,4,2,2,2021,4,1,1,24,1,0,1,3,1,0,2,NA,38000,7,0,4,2,2,1,0,0
"229",285,46,102,458,1,1964,3,2,1,4,3,NA,NA,-8,40000,4,4,4,4,4,3,2021,4,1,0,57,3,1,0,2,1,0,4,NA,40000,NA,NA,4,4,3,1,1,1
"230",286,45,99,439,2,1957,4,3,6,4,2,NA,NA,-8,34800,4,4,4,3,2,2,2021,4,1,1,64,3,1,0,3,0,0,4,NA,34800,NA,NA,3,2,2,1,0,0
"231",290,46,102,459,1,1978,3,2,1,4,1,3,10,13200,90000,4,3,3,3,3,3,2021,4,1,0,43,2,1,1,2,1,0,4,13200,90000,10,0,3,3,3,1,1,1
"232",291,45,99,439,1,1953,2,3,1,4,3,NA,NA,21600,54500,3,4,2,4,4,4,2021,4,1,0,68,3,1,0,1,1,0,3,21600,54500,NA,NA,4,4,4,1,1,1
"233",292,46,102,459,2,1972,3,2,1,4,1,1,7,16000,20000,2,2,2,4,3,3,2021,4,1,1,49,2,1,1,2,1,0,2,16000,20000,7,0,4,3,3,1,1,1
"234",295,45,99,439,1,1958,3,3,1,4,3,NA,NA,-8,70000,4,5,4,3,3,3,2021,4,1,0,63,3,1,0,2,1,0,4,NA,70000,NA,NA,3,3,3,1,1,1
"235",297,45,99,439,2,1969,2,2,1,4,1,1,7,-8,80000,4,3,3,4,2,2,2021,4,1,1,52,3,1,1,1,1,0,4,NA,80000,7,0,4,2,2,1,0,0
"236",300,46,102,459,1,1980,1,1,1,4,1,1,5,20000,20000,5,3,5,3,2,2,2021,4,1,0,41,2,0,1,0,1,0,5,20000,20000,5,0,3,2,2,1,0,0
"237",301,45,99,439,1,1983,7,2,1,4,3,1,10,30000,1e+05,5,5,5,4,4,4,2021,4,1,0,38,2,1,0,4,1,0,5,30000,1e+05,10,0,4,4,4,1,1,1
"238",303,45,99,439,2,1958,4,3,1,4,3,1,5,12000,12350,5,5,5,4,4,4,2021,4,1,1,63,3,1,0,3,1,0,5,12000,12350,5,0,4,4,4,1,1,1
"239",304,46,102,459,2,1994,5,6,12,4,1,1,7,10000,36000,5,5,5,4,4,4,2021,4,1,1,27,1,0,1,3,0,0,5,10000,36000,7,0,4,4,4,1,1,1
"240",305,46,102,459,2,1977,3,2,1,4,1,2,7,33600,33600,4,4,4,3,3,2,2021,4,1,1,44,2,1,1,2,1,0,4,33600,33600,7,0,3,3,2,1,1,0
"241",306,46,102,459,2,1987,3,2,1,4,1,1,5,-8,84000,5,5,3,3,1,2,2021,4,1,1,34,2,1,1,2,1,0,5,NA,84000,5,0,3,1,2,1,0,0
"242",308,46,102,459,1,1966,2,2,1,4,1,1,10,50000,120000,4,4,1,4,4,4,2021,4,1,0,55,3,1,1,1,1,0,4,50000,120000,10,0,4,4,4,1,1,1
"243",309,46,102,458,2,1994,7,2,1,4,2,1,10,24000,50000,4,5,3,3,3,2,2021,4,1,1,27,1,1,0,4,1,0,4,24000,50000,10,0,3,3,2,1,1,0
"244",310,46,102,459,1,1992,7,1,1,4,1,1,5,84000,573752,2,4,4,3,3,3,2021,4,1,0,29,1,0,1,4,1,0,2,84000,573752,5,0,3,3,3,1,1,1
"245",314,46,102,459,2,1965,2,2,1,4,3,NA,NA,-8,81600,5,5,5,4,4,4,2021,4,1,1,56,3,1,0,1,1,0,5,NA,81600,NA,NA,4,4,4,1,1,1
"246",315,45,99,439,1,1971,3,2,1,4,3,NA,NA,30000,70000,4,4,4,4,4,4,2021,4,1,0,50,3,1,0,2,1,0,4,30000,70000,NA,NA,4,4,4,1,1,1
"247",317,46,102,459,2,1965,2,2,1,4,1,1,7,8800,30000,5,5,3,4,4,4,2021,4,1,1,56,3,1,1,1,1,0,5,8800,30000,7,0,4,4,4,1,1,1
"248",318,45,99,438,2,1975,5,3,12,2,1,1,5,40000,70000,3,3,3,4,3,2,2021,4,1,1,46,2,1,1,3,0,0,3,40000,70000,5,0,4,3,2,1,1,0
"249",319,46,102,459,1,1963,3,2,1,4,1,NA,NA,12000,150000,5,4,3,3,3,3,2021,4,1,0,58,3,1,1,2,1,0,5,12000,150000,NA,NA,3,3,3,1,1,1
"250",320,46,102,459,1,1982,2,2,1,4,1,2,10,50000,78000,5,5,4,3,1,1,2021,4,1,0,39,2,1,1,1,1,0,5,50000,78000,10,0,3,1,1,1,0,0
"251",321,46,102,459,1,1997,7,1,1,2,2,1,5,45000,50000,4,5,3,4,4,4,2021,4,1,0,24,1,0,0,4,1,0,4,45000,50000,5,0,4,4,4,1,1,1
"252",323,45,99,438,2,1985,3,2,1,4,3,NA,NA,-8,2e+05,3,3,-1,4,3,3,2021,4,1,1,36,2,1,0,2,1,0,3,NA,2e+05,NA,NA,4,3,3,1,1,1
"253",326,46,102,458,1,1998,5,1,1,2,2,1,5,42000,96000,4,5,3,4,3,3,2021,4,1,0,23,1,0,0,3,1,0,4,42000,96000,5,0,4,3,3,1,1,1
"254",330,45,99,438,1,1991,7,2,1,1,3,1,5,30000,65000,4,3,3,3,3,3,2021,4,1,0,30,2,1,0,4,1,1,4,30000,65000,5,0,3,3,3,1,1,1
"255",334,46,102,458,2,1958,2,2,1,4,2,NA,NA,-8,72000,3,3,2,4,4,4,2021,4,1,1,63,3,1,0,1,1,0,3,NA,72000,NA,NA,4,4,4,1,1,1
"256",336,46,102,458,2,1979,2,2,1,4,1,1,-1,30000,28000,4,4,2,3,3,3,2021,4,1,1,42,2,1,1,1,1,0,4,30000,28000,-1,NA,3,3,3,1,1,1
"257",337,46,102,458,1,1976,4,2,1,4,1,1,5,48000,55000,4,2,5,4,3,3,2021,4,1,0,45,2,1,1,3,1,0,4,48000,55000,5,0,4,3,3,1,1,1
"258",340,46,102,458,1,1982,3,2,1,4,1,3,9,6000,25500,3,1,1,4,3,3,2021,4,1,0,39,2,1,1,2,1,0,3,6000,25500,9,0,4,3,3,1,1,1
"259",341,45,99,438,2,1981,3,3,1,4,2,1,5,60000,1e+05,4,5,5,4,4,2,2021,4,1,1,40,2,1,0,2,1,0,4,60000,1e+05,5,0,4,4,2,1,1,0
"260",343,46,102,458,1,1999,9,1,1,2,2,NA,NA,10000,2e+05,3,4,3,3,3,2,2021,4,1,0,22,1,0,0,4,1,0,3,10000,2e+05,NA,NA,3,3,2,1,1,0
"261",348,46,102,458,2,1988,9,2,1,4,3,1,5,40000,1e+05,4,5,3,3,3,3,2021,4,1,1,33,2,1,0,4,1,0,4,40000,1e+05,5,0,3,3,3,1,1,1
"262",349,46,102,458,2,1966,2,2,1,4,1,1,7,-8,-1,5,3,-1,1,1,1,2021,4,1,1,55,3,1,1,1,1,0,5,NA,NA,7,0,1,1,1,0,0,0
"263",350,46,102,458,2,1968,3,2,1,4,1,1,5,2300,55200,5,4,5,3,2,2,2021,4,1,1,53,3,1,1,2,1,0,5,2300,55200,5,0,3,2,2,1,0,0
"264",352,45,99,438,2,1971,5,2,1,4,2,1,7,50000,120000,4,4,5,4,4,4,2021,4,1,1,50,3,1,0,3,1,0,4,50000,120000,7,0,4,4,4,1,1,1
"265",354,46,102,458,2,1975,4,5,1,4,2,1,10,1500,18000,5,4,3,3,3,3,2021,4,1,1,46,2,0,0,3,1,0,5,1500,18000,10,0,3,3,3,1,1,1
"266",355,46,102,458,2,1979,3,2,1,4,1,1,7,54000,1e+05,4,5,3,3,3,3,2021,4,1,1,42,2,1,1,2,1,0,4,54000,1e+05,7,0,3,3,3,1,1,1
"267",356,46,102,458,2,1990,8,2,1,4,3,1,5,150000,2e+05,4,4,4,3,3,3,2021,4,1,1,31,2,1,0,4,1,0,4,150000,2e+05,5,0,3,3,3,1,1,1
