"","id","a1_1_a","a1b1_a","a1d1","a1e1","a2","a3","a4a","a5a","b3a","b4a","fam_inc","c51a2","c51a3","c51b2","c51b3","c51c2","c51c3","d3a","d3b","d3c","f1a_1","f1a_2","f1a_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","party","incomFam","socialLevel","occ","occR","occP","occPr","trust_gover","trust_quxian","trust_xiangzhen","trust_goverR","trust_quxianR","trust_xiangzhenR"
"5309",3721004,1971,2,2,2,10,4,1,NA,3,2,60300,NA,NA,NA,NA,NA,NA,3,3,1,3,3,3,2019,4,1,1,48,2,1,1,1,0,60300,3,2,0,NA,NA,3,3,3,1,1,1
"5310",3315007,1960,2,2,2,10,4,1,NA,NA,NA,36000,1,2,4,14,1,6,3,5,6,4,4,5,2019,4,1,1,59,3,1,1,1,0,36000,3,NA,NA,6,0,4,4,5,1,1,NA
"5311",3737016,1979,1,7,2,10,1,2,NA,1,9,50000,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2019,4,1,0,40,2,1,0,4,1,50000,3,9,0,NA,NA,4,4,4,1,1,1
"5312",3721014,1971,2,2,2,10,4,1,NA,1,98,32000,2,1,2,1,2,8,5,5,4,3,3,3,2019,4,1,1,48,2,1,1,1,0,32000,5,98,NA,8,0,3,3,3,1,1,1
"5313",4213019,1979,1,3,2,10,4,1,NA,2,11,73800,2,1,2,1,2,1,3,4,3,3,2,2,2019,4,1,0,40,2,1,1,2,0,73800,3,11,0,1,1,3,2,2,1,0,0
"5314",3741018,1989,2,4,2,10,4,1,NA,NA,NA,78000,2,1,2,1,1,6,4,4,3,3,2,2,2019,4,1,1,30,2,1,1,3,0,78000,4,NA,NA,6,0,3,2,2,1,0,0
"5315",1332023,1965,2,2,5,12,4,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,4,5,5,2019,4,1,1,54,3,0,1,1,0,NA,5,NA,0,NA,NA,4,5,5,1,NA,NA
"5316",3221014,1957,2,3,4,10,4,2,NA,NA,NA,36000,1,5,2,1,NA,NA,5,5,6,4,4,4,2019,4,1,1,62,3,0,0,2,0,36000,5,NA,NA,NA,NA,4,4,4,1,1,1
"5317",3741025,1982,1,7,2,10,4,2,NA,1,7,2e+05,NA,NA,NA,NA,NA,NA,3,3,3,3,2,2,2019,4,1,0,37,2,1,0,4,0,2e+05,3,7,0,NA,NA,3,2,2,1,0,0
"5318",3728003,1964,2,2,2,10,4,1,NA,4,NA,80000,2,1,2,1,2,1,2,3,3,3,4,3,2019,4,1,1,55,3,1,1,1,0,80000,2,NA,0,1,1,3,4,3,1,1,1
"5319",1332005,1965,2,3,2,10,4,1,NA,NA,NA,180000,2,1,2,1,1,11,3,3,3,3,3,3,2019,4,1,1,54,3,1,1,2,0,180000,3,NA,NA,11,0,3,3,3,1,1,1
"5320",3721012,1966,2,2,2,10,4,1,NA,4,NA,55620,2,1,2,1,1,6,3,2,4,3,3,2,2019,4,1,1,53,3,1,1,1,0,55620,3,NA,0,6,0,3,3,2,1,1,0
"5321",3728004,1987,2,3,6,10,4,1,NA,NA,NA,91200,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2019,4,1,1,32,2,0,1,2,0,91200,3,NA,NA,NA,NA,4,4,4,1,1,1
"5322",3208050,1998,2,8,1,10,2,1,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,5,4,3,4,3,3,2019,4,1,1,21,1,0,1,4,0,1e+05,5,NA,NA,NA,NA,4,3,3,1,1,1
"5323",3728023,1984,2,5,2,10,4,1,NA,4,NA,80000,2,1,2,1,1,8,3,3,2,4,3,3,2019,4,1,1,35,2,1,1,3,0,80000,3,NA,0,8,0,4,3,3,1,1,1
"5324",3704024,1972,2,1,2,10,4,1,NA,2,7,40000,2,1,2,1,1,8,4,6,6,4,4,4,2019,4,1,1,47,2,1,1,0,0,40000,4,7,0,8,0,4,4,4,1,1,1
"5325",3741016,2001,1,4,1,10,2,1,NA,NA,NA,NA,1,6,1,6,NA,NA,2,3,2,4,3,3,2019,4,1,0,18,18,0,1,3,0,NA,2,NA,NA,NA,NA,4,3,3,1,1,1
"5326",3728017,1964,2,1,2,10,4,1,NA,4,NA,53324,2,1,2,1,2,1,5,5,5,4,4,4,2019,4,1,1,55,3,1,1,0,0,53324,5,NA,0,1,1,4,4,4,1,1,1
"5327",1310007,1953,1,2,2,12,1,1,NA,NA,NA,21700,NA,NA,NA,NA,NA,NA,3,3,3,4,3,4,2019,4,1,0,66,3,1,1,1,1,21700,3,NA,NA,NA,NA,4,3,4,1,1,1
"5328",3721023,1956,2,2,3,10,4,1,NA,NA,NA,14900,5,14,5,13,2,1,3,3,5,4,4,5,2019,4,1,1,63,3,1,1,1,0,14900,3,NA,NA,1,1,4,4,5,1,1,NA
"5329",4141003,1968,2,3,2,10,4,2,NA,NA,NA,104000,NA,NA,NA,NA,NA,NA,3,5,2,4,3,3,2019,4,1,1,51,3,1,0,2,0,104000,3,NA,NA,NA,NA,4,3,3,1,1,1
"5330",1310020,1988,2,3,2,10,4,1,NA,NA,NA,37000,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,2019,4,1,1,31,2,1,1,2,0,37000,4,NA,NA,NA,NA,3,3,3,1,1,1
"5331",6119014,1980,2,3,2,10,4,1,NA,NA,NA,50000,NA,NA,NA,NA,NA,NA,3,4,2,4,4,2,2019,4,1,1,39,2,1,1,2,0,50000,3,NA,NA,NA,NA,4,4,2,1,1,0
"5332",6204011,1952,2,2,2,10,4,1,NA,4,NA,6000,NA,NA,NA,NA,NA,NA,5,5,4,4,4,4,2019,4,1,1,67,3,1,1,1,0,6000,5,NA,0,NA,NA,4,4,4,1,1,1
"5333",3706043,1968,2,2,2,10,4,1,NA,1,98,11000,2,1,2,1,1,6,5,5,5,4,4,4,2019,4,1,1,51,3,1,1,1,0,11000,5,98,NA,6,0,4,4,4,1,1,1
"5334",3222043,1975,2,8,2,10,4,2,NA,1,8,160000,NA,NA,NA,NA,NA,NA,3,3,4,3,3,3,2019,4,1,1,44,2,1,0,4,0,160000,3,8,0,NA,NA,3,3,3,1,1,1
"5335",5130008,1954,1,2,3,10,4,2,NA,4,NA,25600,NA,NA,NA,NA,NA,NA,4,3,4,4,3,3,2019,4,1,0,65,3,1,0,1,0,25600,4,NA,0,NA,NA,4,3,3,1,1,1
"5336",1310011,1980,2,3,2,10,4,1,NA,NA,NA,135000,NA,NA,NA,NA,NA,NA,3,4,2,3,3,3,2019,4,1,1,39,2,1,1,2,0,135000,3,NA,NA,NA,NA,3,3,3,1,1,1
"5337",1310018,1983,2,4,2,10,4,1,NA,1,7,40000,NA,NA,NA,NA,NA,NA,4,4,3,4,3,3,2019,4,1,1,36,2,1,1,3,0,40000,4,7,0,NA,NA,4,3,3,1,1,1
"5338",3737011,1952,1,4,2,10,3,2,NA,NA,NA,60000,1,2,2,1,1,4,4,5,3,4,3,5,2019,4,1,0,67,3,1,0,3,1,60000,4,NA,NA,4,1,4,3,5,1,1,NA
"5339",4224022,1976,2,3,2,10,4,1,NA,2,7,84000,NA,NA,NA,NA,NA,NA,4,5,4,3,3,3,2019,4,1,1,43,2,1,1,2,0,84000,4,7,0,NA,NA,3,3,3,1,1,1
"5340",3221009,1952,1,2,2,10,4,2,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,4,4,4,4,5,5,2019,4,1,0,67,3,1,0,1,0,70000,4,NA,NA,NA,NA,4,5,5,1,NA,NA
"5341",6203015,1996,1,8,1,10,2,1,NA,NA,NA,83000,2,6,2,6,NA,NA,4,5,3,4,3,2,2019,4,1,0,23,1,0,1,4,0,83000,4,NA,NA,NA,NA,4,3,2,1,1,0
"5342",5130021,1965,2,2,2,10,4,2,NA,4,NA,105000,2,1,2,1,2,1,3,3,2,4,1,1,2019,4,1,1,54,3,1,0,1,0,105000,3,NA,0,1,1,4,1,1,1,0,0
"5343",3706070,1976,1,3,2,10,4,1,NA,1,5,87000,NA,NA,NA,NA,NA,NA,4,5,4,4,4,4,2019,4,1,0,43,2,1,1,2,0,87000,4,5,0,NA,NA,4,4,4,1,1,1
"5344",3701009,1984,2,8,2,10,4,2,NA,1,3,1e+05,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,2019,4,1,1,35,2,1,0,4,0,1e+05,3,3,1,NA,NA,4,3,3,1,1,1
"5345",3706036,2000,2,8,1,10,2,2,NA,NA,NA,120000,NA,NA,NA,NA,NA,NA,4,5,3,4,2,2,2019,4,1,1,19,1,0,0,4,0,120000,4,NA,NA,NA,NA,4,2,2,1,0,0
"5346",3737024,1957,2,4,2,10,4,2,NA,1,7,90000,1,2,2,1,1,5,4,5,4,4,2,2,2019,4,1,1,62,3,1,0,3,0,90000,4,7,0,5,0,4,2,2,1,0,0
"5347",1332003,1951,2,3,2,10,4,1,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,5,5,5,4,5,5,2019,4,1,1,68,3,1,1,2,0,1000,5,NA,NA,NA,NA,4,5,5,1,NA,NA
"5348",3701017,1988,2,8,2,10,4,1,NA,1,3,120000,NA,NA,NA,NA,NA,NA,3,4,3,4,4,3,2019,4,1,1,31,2,1,1,4,0,120000,3,3,1,NA,NA,4,4,3,1,1,1
"5349",1332011,1967,2,2,2,12,4,1,NA,NA,NA,50000,2,1,2,1,1,12,5,5,5,4,2,2,2019,4,1,1,52,3,1,1,1,0,50000,5,NA,NA,12,0,4,2,2,1,0,0
"5350",1506012,1999,2,8,1,10,2,2,NA,NA,NA,80000,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,2019,4,1,1,20,1,0,0,4,0,80000,3,NA,NA,NA,NA,3,3,3,1,1,1
"5351",1332015,1976,2,3,2,10,4,1,NA,1,10,101620,NA,NA,NA,NA,NA,NA,3,4,2,4,4,4,2019,4,1,1,43,2,1,1,2,0,101620,3,10,0,NA,NA,4,4,4,1,1,1
"5352",3722023,1973,2,5,2,10,1,2,NA,1,5,40000,NA,NA,NA,NA,NA,NA,4,3,3,4,4,4,2019,4,1,1,46,2,1,0,3,1,40000,4,5,0,NA,NA,4,4,4,1,1,1
"5353",3704021,1963,1,2,2,10,4,1,NA,4,NA,33300,NA,NA,NA,NA,NA,NA,4,5,6,4,4,4,2019,4,1,0,56,3,1,1,1,0,33300,4,NA,0,NA,NA,4,4,4,1,1,1
"5354",6212001,1994,1,3,2,13,4,1,NA,4,NA,8100,NA,NA,NA,NA,NA,NA,3,3,6,4,4,3,2019,4,1,0,25,1,1,1,2,0,8100,3,NA,0,NA,NA,4,4,3,1,1,1
"5355",3722015,1972,2,5,2,10,4,1,NA,1,9,75000,NA,NA,NA,NA,NA,NA,5,5,3,4,4,4,2019,4,1,1,47,2,1,1,3,0,75000,5,9,0,NA,NA,4,4,4,1,1,1
"5356",3706042,1951,2,2,2,10,1,1,NA,4,NA,43000,NA,NA,NA,NA,NA,NA,3,3,3,4,3,4,2019,4,1,1,68,3,1,1,1,1,43000,3,NA,0,NA,NA,4,3,4,1,1,1
"5357",1505037,1990,2,7,2,10,4,2,NA,NA,NA,120000,2,1,2,1,1,6,3,5,2,3,3,3,2019,4,1,1,29,1,1,0,4,0,120000,3,NA,NA,6,0,3,3,3,1,1,1
"5358",4219015,1999,2,7,1,10,2,1,NA,NA,NA,150000,2,1,2,1,NA,NA,5,5,3,3,3,2,2019,4,1,1,20,1,0,1,4,0,150000,5,NA,NA,NA,NA,3,3,2,1,1,0
"5359",3704020,1982,2,5,2,10,4,1,NA,2,5,80000,2,1,2,1,1,6,5,3,3,3,2,2,2019,4,1,1,37,2,1,1,3,0,80000,5,5,0,6,0,3,2,2,1,0,0
"5360",3701003,1981,1,4,2,10,4,4,NA,1,7,NA,1,6,2,1,1,8,3,3,2,4,3,3,2019,4,1,0,38,2,1,NA,3,0,NA,3,7,0,8,0,4,3,3,1,1,1
"5361",3315015,1968,2,4,2,10,4,1,NA,1,5,50000,NA,NA,NA,NA,NA,NA,4,2,6,4,3,3,2019,4,1,1,51,3,1,1,3,0,50000,4,5,0,NA,NA,4,3,3,1,1,1
"5362",3706031,1980,1,5,2,10,1,2,NA,1,1,122000,NA,NA,NA,NA,NA,NA,3,4,3,3,3,3,2019,4,1,0,39,2,1,0,3,1,122000,3,1,1,NA,NA,3,3,3,1,1,1
"5363",3721017,1972,1,3,4,10,4,1,NA,4,NA,4600,NA,NA,NA,NA,NA,NA,3,1,1,4,2,2,2019,4,1,0,47,2,0,1,2,0,4600,3,NA,0,NA,NA,4,2,2,1,0,0
"5364",1512005,1956,1,2,2,10,4,1,NA,4,NA,33680,NA,NA,NA,NA,NA,NA,3,3,6,4,5,1,2019,4,1,0,63,3,1,1,1,0,33680,3,NA,0,NA,NA,4,5,1,1,NA,0
"5365",3721003,1955,1,3,2,10,4,1,NA,3,7,71000,2,1,2,1,2,1,3,3,3,4,4,4,2019,4,1,0,64,3,1,1,2,0,71000,3,7,0,1,1,4,4,4,1,1,1
"5366",3308003,1973,2,7,2,10,4,2,NA,NA,NA,260000,1,8,2,1,1,7,3,3,3,5,5,5,2019,4,1,1,46,2,1,0,4,0,260000,3,NA,NA,7,0,5,5,5,NA,NA,NA
"5367",3315005,1983,1,3,1,10,1,1,NA,NA,NA,80000,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2019,4,1,0,36,2,0,1,2,1,80000,3,NA,NA,NA,NA,4,4,4,1,1,1
"5368",3741017,1969,2,7,2,10,4,2,NA,1,3,80000,NA,NA,NA,NA,NA,NA,4,4,4,4,3,3,2019,4,1,1,50,3,1,0,4,0,80000,4,3,1,NA,NA,4,3,3,1,1,1
"5369",3721020,1988,1,3,2,10,4,1,NA,NA,NA,90700,NA,NA,NA,NA,NA,NA,4,4,3,4,3,3,2019,4,1,0,31,2,1,1,2,0,90700,4,NA,NA,NA,NA,4,3,3,1,1,1
"5370",3221001,1956,2,3,2,10,4,2,NA,NA,NA,132000,1,5,1,5,1,5,4,4,3,3,3,3,2019,4,1,1,63,3,1,0,2,0,132000,4,NA,NA,5,0,3,3,3,1,1,1
"5371",4213001,1973,2,3,2,10,4,1,NA,1,7,80000,NA,NA,NA,NA,NA,NA,3,4,5,3,3,3,2019,4,1,1,46,2,1,1,2,0,80000,3,7,0,NA,NA,3,3,3,1,1,1
"5372",1332017,1956,2,4,2,10,4,1,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,4,4,6,3,5,5,2019,4,1,1,63,3,1,1,3,0,30000,4,NA,NA,NA,NA,3,5,5,1,NA,NA
"5373",3701022,1955,2,2,2,10,4,1,NA,NA,NA,39533,2,1,2,1,2,1,3,5,3,4,4,1,2019,4,1,1,64,3,1,1,1,0,39533,3,NA,NA,1,1,4,4,1,1,1,0
"5374",1310004,1952,1,2,2,10,1,1,NA,4,NA,8000,NA,NA,NA,NA,NA,NA,3,3,4,4,3,3,2019,4,1,0,67,3,1,1,1,1,8000,3,NA,0,NA,NA,4,3,3,1,1,1
"5375",3704014,1986,1,4,3,10,4,1,NA,1,7,150000,NA,NA,NA,NA,NA,NA,4,5,3,4,2,2,2019,4,1,0,33,2,1,1,3,0,150000,4,7,0,NA,NA,4,2,2,1,0,0
"5376",3722012,1976,2,7,2,10,1,2,NA,NA,NA,50000,1,2,3,12,1,6,4,4,5,4,4,4,2019,4,1,1,43,2,1,0,4,1,50000,4,NA,NA,6,0,4,4,4,1,1,1
"5377",3704015,1955,1,2,2,10,4,1,NA,4,NA,13000,2,1,2,13,2,13,5,3,5,3,3,2,2019,4,1,0,64,3,1,1,1,0,13000,5,NA,0,13,0,3,3,2,1,1,0
"5378",1310017,1989,2,8,2,10,4,2,NA,1,3,120000,NA,NA,NA,NA,NA,NA,3,3,3,4,4,3,2019,4,1,1,30,2,1,0,4,0,120000,3,3,1,NA,NA,4,4,3,1,1,1
"5379",1310006,1955,2,1,2,10,4,1,NA,NA,NA,13280,NA,NA,NA,NA,NA,NA,3,5,3,4,4,4,2019,4,1,1,64,3,1,1,0,0,13280,3,NA,NA,NA,NA,4,4,4,1,1,1
"5380",3721006,1955,2,2,5,10,4,1,NA,4,NA,16350,NA,NA,NA,NA,NA,NA,4,4,3,4,3,3,2019,4,1,1,64,3,0,1,1,0,16350,4,NA,0,NA,NA,4,3,3,1,1,1
"5381",3221002,1956,1,3,2,10,4,2,NA,NA,NA,72000,1,5,1,4,1,3,3,3,3,3,3,5,2019,4,1,0,63,3,1,0,2,0,72000,3,NA,NA,3,1,3,3,5,1,1,NA
"5382",1310010,1981,2,3,3,10,4,1,NA,NA,NA,36000,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,2019,4,1,1,38,2,1,1,2,0,36000,3,NA,NA,NA,NA,3,3,3,1,1,1
"5383",3704025,1967,2,3,4,10,4,1,NA,4,NA,1000,2,1,2,1,NA,NA,4,4,4,4,2,2,2019,4,1,1,52,3,0,1,2,0,1000,4,NA,0,NA,NA,4,2,2,1,0,0
"5384",3315011,1992,2,3,4,10,4,1,NA,1,7,1e+06,2,13,2,13,NA,NA,5,1,3,3,3,3,2019,4,1,1,27,1,0,1,2,0,1e+06,5,7,0,NA,NA,3,3,3,1,1,1
"5385",3741004,1955,1,4,2,10,1,1,NA,4,NA,15000,2,1,2,1,2,1,2,3,2,4,4,4,2019,4,1,0,64,3,1,1,3,1,15000,2,NA,0,1,1,4,4,4,1,1,1
"5386",3741023,1992,2,3,2,10,4,1,NA,NA,NA,403600,NA,NA,NA,NA,NA,NA,3,3,2,4,4,4,2019,4,1,1,27,1,1,1,2,0,403600,3,NA,NA,NA,NA,4,4,4,1,1,1
"5387",3741005,1970,1,3,3,10,4,1,NA,1,5,30000,2,1,2,1,2,1,3,2,1,4,3,3,2019,4,1,0,49,2,1,1,2,0,30000,3,5,0,1,1,4,3,3,1,1,1
"5388",6204023,1962,2,5,2,10,4,2,NA,4,NA,113400,2,1,2,1,1,12,2,1,2,4,3,3,2019,4,1,1,57,3,1,0,3,0,113400,2,NA,0,12,0,4,3,3,1,1,1
"5389",3308032,1952,1,3,2,10,1,3,NA,NA,NA,78000,NA,NA,NA,NA,NA,NA,4,3,6,4,2,3,2019,4,1,0,67,3,1,0,2,1,78000,4,NA,NA,NA,NA,4,2,3,1,0,1
"5390",1506006,1983,2,2,2,10,4,1,NA,1,2,10000,NA,NA,NA,NA,NA,NA,5,5,5,4,4,4,2019,4,1,1,36,2,1,1,1,0,10000,5,2,1,NA,NA,4,4,4,1,1,1
"5391",1506010,1993,2,8,1,10,4,1,NA,1,3,8400,NA,NA,NA,NA,NA,NA,3,4,2,4,4,3,2019,4,1,1,26,1,0,1,4,0,8400,3,3,1,NA,NA,4,4,3,1,1,1
"5392",3704016,1965,2,3,2,10,4,2,NA,NA,NA,13400,2,1,2,1,2,1,5,5,5,3,4,4,2019,4,1,1,54,3,1,0,2,0,13400,5,NA,NA,1,1,3,4,4,1,1,1
"5393",6112053,1990,2,7,2,10,2,1,NA,NA,NA,121800,NA,NA,NA,NA,NA,NA,4,4,4,4,3,3,2019,4,1,1,29,1,1,1,4,0,121800,4,NA,NA,NA,NA,4,3,3,1,1,1
"5394",1332013,1961,2,1,5,10,4,1,NA,1,98,52800,2,1,2,1,2,1,4,6,6,3,5,3,2019,4,1,1,58,3,0,1,0,0,52800,4,98,NA,1,1,3,5,3,1,NA,1
"5395",3728021,1959,1,2,2,10,2,1,NA,4,NA,30000,2,1,1,1,2,1,2,3,1,3,2,2,2019,4,1,0,60,3,1,1,1,0,30000,2,NA,0,1,1,3,2,2,1,0,0
"5396",5130004,1952,1,2,4,10,4,2,NA,4,NA,29050,1,8,5,13,NA,NA,3,3,2,4,4,4,2019,4,1,0,67,3,0,0,1,0,29050,3,NA,0,NA,NA,4,4,4,1,1,1
"5397",3706007,1972,1,8,2,10,1,1,NA,1,2,1e+05,NA,NA,NA,NA,NA,NA,3,4,4,4,4,3,2019,4,1,0,47,2,1,1,4,1,1e+05,3,2,1,NA,NA,4,4,3,1,1,1
"5398",3308043,1982,2,3,2,10,4,2,NA,1,5,90000,1,6,1,6,1,6,4,5,2,3,3,3,2019,4,1,1,37,2,1,0,2,0,90000,4,5,0,6,0,3,3,3,1,1,1
"5399",3706021,1975,1,7,2,10,4,1,NA,1,2,250000,1,3,2,1,2,1,2,2,5,4,2,1,2019,4,1,0,44,2,1,1,4,0,250000,2,2,1,1,1,4,2,1,1,0,0
"5400",3728011,1965,2,2,1,10,4,1,NA,3,7,15500,NA,NA,NA,NA,NA,NA,3,3,2,4,4,4,2019,4,1,1,54,3,0,1,1,0,15500,3,7,0,NA,NA,4,4,4,1,1,1
"5401",3728016,1954,1,5,2,10,4,1,NA,4,NA,12900,2,1,2,1,2,1,3,3,2,4,4,4,2019,4,1,0,65,3,1,1,3,0,12900,3,NA,0,1,1,4,4,4,1,1,1
"5402",1332021,1968,2,2,2,10,4,1,NA,NA,NA,4000,2,1,2,1,2,1,5,5,5,1,2,2,2019,4,1,1,51,3,1,1,1,0,4000,5,NA,NA,1,1,1,2,2,0,0,0
"5403",3728013,1975,2,3,2,10,4,1,NA,4,NA,100300,NA,NA,NA,NA,NA,NA,3,3,6,3,3,3,2019,4,1,1,44,2,1,1,2,0,100300,3,NA,0,NA,NA,3,3,3,1,1,1
"5404",6118017,1956,2,1,2,10,4,1,NA,4,NA,80900,NA,NA,NA,NA,NA,NA,2,4,1,4,4,4,2019,4,1,1,63,3,1,1,0,0,80900,2,NA,0,NA,NA,4,4,4,1,1,1
"5405",5130036,1953,2,1,2,10,4,2,NA,NA,NA,130000,2,1,2,1,2,1,3,5,3,4,2,3,2019,4,1,1,66,3,1,0,0,0,130000,3,NA,NA,1,1,4,2,3,1,0,1
"5406",3701002,1968,1,4,2,10,4,2,NA,1,2,180000,1,3,2,1,1,4,3,3,2,4,4,3,2019,4,1,0,51,3,1,0,3,0,180000,3,2,1,4,1,4,4,3,1,1,1
"5407",3701008,1970,1,3,2,10,4,1,NA,1,7,NA,2,1,2,1,1,8,4,5,2,3,2,1,2019,4,1,0,49,2,1,1,2,0,NA,4,7,0,8,0,3,2,1,1,0,0
"5408",3315046,1964,2,3,2,10,4,1,NA,NA,NA,80000,NA,NA,NA,NA,NA,NA,3,4,1,5,5,5,2019,4,1,1,55,3,1,1,2,0,80000,3,NA,NA,NA,NA,5,5,5,NA,NA,NA
"5409",5130001,1967,2,2,2,10,4,2,NA,4,NA,60000,NA,NA,NA,NA,NA,NA,5,3,5,4,1,1,2019,4,1,1,52,3,1,0,1,0,60000,5,NA,0,NA,NA,4,1,1,1,0,0
"5410",3323084,1959,2,4,2,10,4,3,NA,NA,NA,99100,1,5,2,1,1,6,4,4,4,4,5,5,2019,4,1,1,60,3,1,0,3,0,99100,4,NA,NA,6,0,4,5,5,1,NA,NA
"5411",1306017,1960,1,2,2,10,4,1,NA,1,5,17000,NA,NA,NA,NA,NA,NA,5,3,5,4,1,1,2019,4,1,0,59,3,1,1,1,0,17000,5,5,0,NA,NA,4,1,1,1,0,0
"5412",6206007,1966,1,2,2,13,4,1,NA,4,NA,20500,NA,NA,NA,NA,NA,NA,5,5,5,4,3,3,2019,4,1,0,53,3,1,1,1,0,20500,5,NA,0,NA,NA,4,3,3,1,1,1
"5413",4213016,1977,1,4,2,10,4,1,NA,1,7,1e+05,NA,NA,NA,NA,NA,NA,3,5,4,3,2,2,2019,4,1,0,42,2,1,1,3,0,1e+05,3,7,0,NA,NA,3,2,2,1,0,0
"5414",1306018,1957,2,3,2,10,4,2,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,3,3,2,4,4,4,2019,4,1,1,62,3,1,0,2,0,70000,3,NA,NA,NA,NA,4,4,4,1,1,1
"5415",3315036,1969,1,4,2,10,1,1,NA,1,7,160000,NA,NA,NA,NA,NA,NA,4,3,4,4,2,2,2019,4,1,0,50,3,1,1,3,1,160000,4,7,0,NA,NA,4,2,2,1,0,0
"5416",1306007,1956,2,2,2,10,4,2,NA,NA,NA,31000,1,3,1,3,1,5,5,5,4,4,4,4,2019,4,1,1,63,3,1,0,1,0,31000,5,NA,NA,5,0,4,4,4,1,1,1
"5417",5130005,1963,2,2,2,10,4,2,NA,4,NA,20900,NA,NA,NA,NA,NA,NA,3,5,3,4,4,4,2019,4,1,1,56,3,1,0,1,0,20900,3,NA,0,NA,NA,4,4,4,1,1,1
"5418",1306001,1954,2,3,2,10,4,2,NA,NA,NA,64800,NA,NA,NA,NA,NA,NA,3,4,2,3,3,3,2019,4,1,1,65,3,1,0,2,0,64800,3,NA,NA,NA,NA,3,3,3,1,1,1
"5419",5130011,1981,2,1,2,10,4,2,NA,NA,NA,22100,NA,NA,NA,NA,NA,NA,3,4,1,4,5,5,2019,4,1,1,38,2,1,0,0,0,22100,3,NA,NA,NA,NA,4,5,5,1,NA,NA
"5420",4101016,1998,2,8,1,10,2,2,NA,NA,NA,192000,1,8,1,6,NA,NA,3,3,2,3,2,2,2019,4,1,1,21,1,0,0,4,0,192000,3,NA,NA,NA,NA,3,2,2,1,0,0
"5421",4204041,1960,2,1,2,11,4,1,NA,1,7,200,NA,NA,NA,NA,NA,NA,2,4,2,3,5,2,2019,4,1,1,59,3,1,1,0,0,200,2,7,0,NA,NA,3,5,2,1,NA,0
"5422",5130002,1952,2,1,2,10,4,1,NA,4,NA,26400,2,1,2,1,2,1,4,4,3,4,3,3,2019,4,1,1,67,3,1,1,0,0,26400,4,NA,0,1,1,4,3,3,1,1,1
"5423",4201008,1964,1,9,2,10,1,2,NA,1,3,450000,1,5,2,1,1,3,2,2,2,4,3,3,2019,4,1,0,55,3,1,0,4,1,450000,2,3,1,3,1,4,3,3,1,1,1
"5424",3315006,1969,1,2,2,10,4,1,NA,4,NA,25000,2,13,2,13,1,13,5,5,5,3,3,3,2019,4,1,0,50,3,1,1,1,0,25000,5,NA,0,13,NA,3,3,3,1,1,1
"5425",5130018,1979,2,3,2,10,4,2,NA,4,NA,2400,NA,NA,NA,NA,NA,NA,4,5,2,3,3,2,2019,4,1,1,40,2,1,0,2,0,2400,4,NA,0,NA,NA,3,3,2,1,1,0
"5426",1506003,1996,1,7,1,10,2,1,NA,1,5,523000,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,2019,4,1,0,23,1,0,1,4,0,523000,3,5,0,NA,NA,4,3,3,1,1,1
"5427",1512014,1974,1,3,2,10,4,1,NA,4,NA,50000,2,1,2,1,2,1,3,2,1,4,4,4,2019,4,1,0,45,2,1,1,2,0,50000,3,NA,0,1,1,4,4,4,1,1,1
"5428",1512015,1981,1,3,2,10,4,1,NA,4,NA,83500,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2019,4,1,0,38,2,1,1,2,0,83500,3,NA,0,NA,NA,4,4,4,1,1,1
"5429",3315017,1999,1,7,1,10,4,1,NA,NA,NA,180000,1,11,1,11,NA,NA,4,5,3,4,4,2,2019,4,1,0,20,1,0,1,4,0,180000,4,NA,NA,NA,NA,4,4,2,1,1,0
"5430",3315053,1969,2,2,2,10,4,1,NA,1,2,75000,NA,NA,NA,NA,NA,NA,4,5,6,3,3,3,2019,4,1,1,50,3,1,1,1,0,75000,4,2,1,NA,NA,3,3,3,1,1,1
"5431",6206001,1962,1,2,2,13,1,1,NA,4,NA,22000,2,1,2,1,2,1,5,5,5,4,3,2,2019,4,1,0,57,3,1,1,1,1,22000,5,NA,0,1,1,4,3,2,1,1,0
"5432",1506024,1999,2,8,1,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,3,3,2019,4,1,1,20,1,0,1,4,0,NA,3,NA,NA,NA,NA,4,3,3,1,1,1
