"","id","q2","province_id","v82","v83","v2","v84","v111","v110","v109","v101","v123","v130","v73b","v73c","year","wave","time","province","female","age","corhort","marriage","hukouRural","race","party","edu","eduyear","occ","occR_father","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"168",2430,13092112,13,1,63,1,1,1,0,2,97,0,10,6,3,2002,1,0,"河北省",0,63,3,0,1,1,0,0,2,97,0,NA,6,3,1,0
"169",2305,13102512,13,1,20,2,1,2,2,9,1,0,5,6,3,2002,1,0,"河北省",0,20,1,0,0,1,0,2,9,1,1,1,6,3,1,0
"170",2428,13092112,13,2,26,1,1,1,0,0,97,1,10,6,3,2002,1,0,"河北省",1,26,1,1,1,1,0,0,0,97,0,NA,6,3,1,0
"171",2304,13102512,13,1,57,1,1,1,1,6,97,1,10,4,4,2002,1,0,"河北省",0,57,3,1,1,1,0,1,6,97,0,NA,4,4,0,0
"172",2429,13092112,13,1,71,1,1,1,0,0,97,1,10,6,3,2002,1,0,"河北省",0,71,4,1,1,1,0,0,0,97,0,NA,6,3,1,0
"173",2293,13102511,13,2,39,2,1,1,3,9,2,1,4,6,6,2002,1,0,"河北省",1,39,2,1,0,1,0,3,9,2,1,1,6,6,1,1
"174",2427,13092112,13,2,32,1,1,1,2,9,97,1,10,4,2,2002,1,0,"河北省",1,32,2,1,1,1,0,2,9,97,0,NA,4,2,0,0
"175",2290,13102511,13,1,29,2,1,1,3,10,1,1,10,6,3,2002,1,0,"河北省",0,29,1,1,0,1,0,3,10,1,0,1,6,3,1,0
"176",2424,13092111,13,1,29,1,1,2,3,12,97,1,10,6,2,2002,1,0,"河北省",0,29,1,1,1,1,0,3,12,97,0,NA,6,2,1,0
"177",2421,13092111,13,2,37,1,1,1,1,4,97,1,4,8,8,2002,1,0,"河北省",1,37,2,1,1,1,0,1,4,97,1,NA,8,8,NA,NA
"178",2308,13102512,13,1,29,2,1,1,2,9,7,1,10,6,6,2002,1,0,"河北省",0,29,1,1,0,1,0,2,9,7,0,0,6,6,1,1
"179",2423,13092111,13,1,38,1,1,1,1,5,97,1,5,6,4,2002,1,0,"河北省",0,38,2,1,1,1,0,1,5,97,1,NA,6,4,1,0
"180",2425,13092111,13,1,34,1,1,1,0,4,97,1,10,6,3,2002,1,0,"河北省",0,34,2,1,1,1,0,0,4,97,0,NA,6,3,1,0
"181",2458,13062321,13,1,51,1,1,1,0,44,97,1,10,5,3,2002,1,0,"河北省",0,51,3,1,1,1,0,0,44,97,0,NA,5,3,1,0
"182",2289,13102511,13,1,38,2,1,1,3,9,1,1,2,4,4,2002,1,0,"河北省",0,38,2,1,0,1,0,3,9,1,1,1,4,4,0,0
"183",2422,13092111,13,1,53,1,1,1,0,6,97,1,10,6,2,2002,1,0,"河北省",0,53,3,1,1,1,0,0,6,97,0,NA,6,2,1,0
"184",2454,13062321,13,2,52,1,1,1,0,3,97,1,10,6,3,2002,1,0,"河北省",1,52,3,1,1,1,0,0,3,97,0,NA,6,3,1,0
"185",2294,13102511,13,2,52,2,1,1,0,4,2,1,11,5,4,2002,1,0,"河北省",1,52,3,1,0,1,0,0,4,2,0,1,5,4,1,0
"186",2437,13092122,13,1,46,1,1,1,2,7,97,1,10,6,8,2002,1,0,"河北省",0,46,2,1,1,1,0,2,7,97,0,NA,6,8,1,NA
"187",2297,13102511,13,2,45,1,1,1,0,3,3,1,10,5,5,2002,1,0,"河北省",1,45,2,1,1,1,0,0,3,3,0,1,5,5,1,1
"188",2453,13062321,13,2,21,1,1,1,3,15,97,0,10,6,8,2002,1,0,"河北省",1,21,1,0,1,1,0,3,15,97,0,NA,6,8,1,NA
"189",2440,13092122,13,2,45,1,1,1,0,2,97,1,10,8,8,2002,1,0,"河北省",1,45,2,1,1,1,0,0,2,97,0,NA,8,8,NA,NA
"190",2457,13062321,13,1,45,1,1,1,0,0,97,1,10,5,3,2002,1,0,"河北省",0,45,2,1,1,1,0,0,0,97,0,NA,5,3,1,0
"191",2295,13102511,13,2,48,2,1,1,2,9,2,1,4,5,5,2002,1,0,"河北省",1,48,2,1,0,1,0,2,9,2,1,1,5,5,1,1
"192",2455,13062321,13,2,72,1,1,1,0,1,97,1,10,6,8,2002,1,0,"河北省",1,72,4,1,1,1,0,0,1,97,0,NA,6,8,1,NA
"193",2456,13062321,13,2,32,1,1,1,1,6,97,1,10,6,3,2002,1,0,"河北省",1,32,2,1,1,1,0,1,6,97,0,NA,6,3,1,0
"194",2327,13102521,13,2,70,2,1,1,0,0,7,1,10,5,4,2002,1,0,"河北省",1,70,4,1,0,1,0,0,0,7,0,0,5,4,1,0
"195",2439,13092122,13,2,50,1,1,1,0,0,97,1,10,6,8,2002,1,0,"河北省",1,50,3,1,1,1,0,0,0,97,0,NA,6,8,1,NA
"196",2438,13092122,13,1,58,1,1,1,1,6,97,1,11,6,0,2002,1,0,"河北省",0,58,3,1,1,1,0,1,6,97,0,NA,6,0,1,0
"197",2461,13062322,13,1,55,1,1,1,1,5,97,1,10,4,4,2002,1,0,"河北省",0,55,3,1,1,1,0,1,5,97,0,NA,4,4,0,0
"198",2296,13102511,13,1,36,2,1,1,2,8,4,1,2,5,3,2002,1,0,"河北省",0,36,2,1,0,1,0,2,8,4,1,0,5,3,1,0
"199",2436,13092122,13,2,46,1,1,1,0,0,97,1,10,6,5,2002,1,0,"河北省",1,46,2,1,1,1,0,0,0,97,0,NA,6,5,1,1
"200",2462,13062322,13,1,22,1,1,1,1,6,97,1,10,5,4,2002,1,0,"河北省",0,22,1,1,1,1,0,1,6,97,0,NA,5,4,1,0
"201",2291,13102511,13,1,65,2,1,1,2,8,1,1,4,6,3,2002,1,0,"河北省",0,65,3,1,0,1,0,2,8,1,1,1,6,3,1,0
"202",2463,13062322,13,2,60,1,1,1,0,2,97,1,97,5,2,2002,1,0,"河北省",1,60,3,1,1,1,0,0,2,97,NA,NA,5,2,1,0
"203",2435,13092121,13,2,29,1,1,1,1,6,97,1,10,6,4,2002,1,0,"河北省",1,29,1,1,1,1,0,1,6,97,0,NA,6,4,1,0
"204",2325,13102521,13,2,38,2,1,1,2,8,7,1,4,6,2,2002,1,0,"河北省",1,38,2,1,0,1,0,2,8,7,1,0,6,2,1,0
"205",2459,13062322,13,1,20,1,1,2,2,9,97,0,2,8,3,2002,1,0,"河北省",0,20,1,0,1,1,0,2,9,97,1,NA,8,3,NA,0
"206",2431,13092121,13,2,73,1,1,1,0,0,97,1,10,6,8,2002,1,0,"河北省",1,73,4,1,1,1,0,0,0,97,0,NA,6,8,1,NA
"207",2400,13062322,13,1,39,1,1,1,2,7,97,1,10,4,2,2002,1,0,"河北省",0,39,2,1,1,1,0,2,7,97,0,NA,4,2,0,0
"208",2328,13102521,13,2,58,2,1,1,1,7,7,1,10,5,4,2002,1,0,"河北省",1,58,3,1,0,1,0,1,7,7,0,0,5,4,1,0
"209",2433,13092121,13,1,39,1,1,1,2,7,97,1,11,6,4,2002,1,0,"河北省",0,39,2,1,1,1,0,2,7,97,0,NA,6,4,1,0
"210",2464,13062322,13,1,67,1,1,1,0,4,97,1,10,6,5,2002,1,0,"河北省",0,67,3,1,1,1,0,0,4,97,0,NA,6,5,1,1
"211",2434,13092121,13,2,52,1,1,1,0,0,97,1,10,6,8,2002,1,0,"河北省",1,52,3,1,1,1,0,0,0,97,0,NA,6,8,1,NA
"212",2432,13092121,13,1,63,1,1,1,1,4,97,1,10,5,4,2002,1,0,"河北省",0,63,3,1,1,1,0,1,4,97,0,NA,5,4,1,0
"213",2313,13102521,13,2,45,2,1,1,0,3,6,1,10,6,5,2002,1,0,"河北省",1,45,2,1,0,1,0,0,3,6,0,0,6,5,1,1
"214",2323,13102525,13,2,24,1,1,2,2,9,97,1,9,6,5,2002,1,0,"河北省",1,24,1,1,1,1,0,2,9,97,0,NA,6,5,1,1
"215",2241,13030421,13,2,39,2,1,3,5,14,0,1,4,6,5,2002,1,0,"河北省",1,39,2,1,0,1,1,4,14,0,1,1,6,5,1,1
"216",2251,13030422,13,2,57,2,2,1,0,2,97,1,10,6,5,2002,1,0,"河北省",1,57,3,1,0,0,0,0,2,97,0,NA,6,5,1,1
"217",2283,13108121,13,1,36,1,1,1,3,12,97,1,10,5,4,2002,1,0,"河北省",0,36,2,1,1,1,0,3,12,97,0,NA,5,4,1,0
"218",2253,13030422,13,2,45,2,1,3,5,14,1,1,2,6,5,2002,1,0,"河北省",1,45,2,1,0,1,1,4,14,1,1,1,6,5,1,1
"219",2247,13030422,13,1,49,2,1,3,1,6,1,1,4,6,5,2002,1,0,"河北省",0,49,2,1,0,1,1,1,6,1,1,1,6,5,1,1
"220",2302,13102512,13,1,23,2,1,2,3,13,1,0,9,5,5,2002,1,0,"河北省",0,23,1,0,0,1,0,3,13,1,0,1,5,5,1,1
"221",2254,13030422,13,1,51,2,1,1,2,9,1,1,2,6,6,2002,1,0,"河北省",0,51,3,1,0,1,0,2,9,1,1,1,6,6,1,1
"222",2317,13102521,13,2,34,2,1,1,1,5,6,1,10,5,4,2002,1,0,"河北省",1,34,2,1,0,1,0,1,5,6,0,0,5,4,1,0
"223",2452,13062312,13,2,59,1,1,1,0,0,97,1,10,5,4,2002,1,0,"河北省",1,59,3,1,1,1,0,0,0,97,0,NA,5,4,1,0
"224",2248,13030422,13,2,29,2,1,3,5,18,1,1,10,5,5,2002,1,0,"河北省",1,29,1,1,0,1,1,4,18,1,0,1,5,5,1,1
"225",2255,13030422,13,2,52,1,1,1,2,9,97,1,10,6,6,2002,1,0,"河北省",1,52,3,1,1,1,0,2,9,97,0,NA,6,6,1,1
"226",2301,13102512,13,1,28,2,1,1,3,12,4,1,11,6,5,2002,1,0,"河北省",0,28,1,1,0,1,0,3,12,4,0,0,6,5,1,1
"227",2300,13102512,13,2,43,2,1,1,2,8,1,1,10,5,5,2002,1,0,"河北省",1,43,2,1,0,1,0,2,8,1,0,1,5,5,1,1
"228",2279,13108121,13,2,35,2,1,1,3,12,2,1,99,5,5,2002,1,0,"河北省",1,35,2,1,0,1,0,3,12,2,NA,1,5,5,1,1
"229",2215,13030411,13,2,53,2,1,3,3,12,1,1,4,6,3,2002,1,0,"河北省",1,53,3,1,0,1,1,3,12,1,1,1,6,3,1,0
"230",2447,13062312,13,2,47,1,1,1,0,0,97,1,10,6,8,2002,1,0,"河北省",1,47,2,1,1,1,0,0,0,97,0,NA,6,8,1,NA
"231",2299,13102512,13,2,19,2,1,2,3,14,1,0,9,5,5,2002,1,0,"河北省",1,19,1,0,0,1,0,3,14,1,0,1,5,5,1,1
"232",2448,13062312,13,2,26,1,11,1,2,9,97,1,10,2,2,2002,1,0,"河北省",1,26,1,1,1,0,0,2,9,97,0,NA,2,2,0,0
"233",2256,13030422,13,2,32,2,1,1,3,12,1,1,2,5,4,2002,1,0,"河北省",1,32,2,1,0,1,0,3,12,1,1,1,5,4,1,0
"234",2249,13030422,13,2,46,2,1,1,1,6,3,1,11,5,5,2002,1,0,"河北省",1,46,2,1,0,1,0,1,6,3,0,1,5,5,1,1
"235",2450,13062312,13,2,41,1,1,1,3,12,97,1,10,5,4,2002,1,0,"河北省",1,41,2,1,1,1,0,3,12,97,0,NA,5,4,1,0
"236",2319,13102521,13,1,29,2,1,2,2,9,7,1,5,6,4,2002,1,0,"河北省",0,29,1,1,0,1,0,2,9,7,1,0,6,4,1,0
"237",2451,13062312,13,1,38,1,1,1,2,9,97,1,10,5,3,2002,1,0,"河北省",0,38,2,1,1,1,0,2,9,97,0,NA,5,3,1,0
"238",2284,13108121,13,1,39,1,1,1,2,11,97,1,10,5,5,2002,1,0,"河北省",0,39,2,1,1,1,0,2,11,97,0,NA,5,5,1,1
"239",2443,13062311,13,1,62,1,1,1,1,7,97,1,11,5,4,2002,1,0,"河北省",0,62,3,1,1,1,0,1,7,97,0,NA,5,4,1,0
"240",2245,13030421,13,1,28,2,1,2,5,15,3,1,10,5,5,2002,1,0,"河北省",0,28,1,1,0,1,0,4,15,3,0,1,5,5,1,1
"241",2324,13102521,13,2,53,2,1,1,0,0,7,1,10,5,5,2002,1,0,"河北省",1,53,3,1,0,1,0,0,0,7,0,0,5,5,1,1
"242",2449,13062312,13,2,48,1,1,1,0,0,97,1,10,6,8,2002,1,0,"河北省",1,48,2,1,1,1,0,0,0,97,0,NA,6,8,1,NA
"243",2243,13030421,13,2,38,2,1,1,2,8,3,1,5,5,4,2002,1,0,"河北省",1,38,2,1,0,1,0,2,8,3,1,1,5,4,1,0
"244",2242,13030421,13,1,57,2,1,3,5,19,0,1,11,6,6,2002,1,0,"河北省",0,57,3,1,0,1,1,4,19,0,0,1,6,6,1,1
"245",2445,13062311,13,2,50,1,1,1,0,2,97,1,10,6,3,2002,1,0,"河北省",1,50,3,1,1,1,0,0,2,97,0,NA,6,3,1,0
"246",2288,13108121,13,1,66,1,1,1,0,0,97,1,10,6,6,2002,1,0,"河北省",0,66,3,1,1,1,0,0,0,97,0,NA,6,6,1,1
"247",2237,13030421,13,1,56,2,1,1,2,9,2,1,10,5,4,2002,1,0,"河北省",0,56,3,1,0,1,0,2,9,2,0,1,5,4,1,0
"248",2446,13062311,13,2,37,1,1,1,2,9,97,1,10,4,5,2002,1,0,"河北省",1,37,2,1,1,1,0,2,9,97,0,NA,4,5,0,1
"249",2326,13102521,13,2,45,2,1,1,1,6,6,1,8,6,4,2002,1,0,"河北省",1,45,2,1,0,1,0,1,6,6,1,0,6,4,1,0
"250",2287,13108121,13,2,41,2,1,1,3,12,4,1,5,6,6,2002,1,0,"河北省",1,41,2,1,0,1,0,3,12,4,1,0,6,6,1,1
"251",2238,13030421,13,1,52,2,1,1,3,12,1,1,4,6,6,2002,1,0,"河北省",0,52,3,1,0,1,0,3,12,1,1,1,6,6,1,1
"252",2316,13102521,13,2,25,2,1,1,1,7,7,1,10,5,5,2002,1,0,"河北省",1,25,1,1,0,1,0,1,7,7,0,0,5,5,1,1
"253",2239,13030421,13,2,46,2,1,1,2,9,2,1,2,5,4,2002,1,0,"河北省",1,46,2,1,0,1,0,2,9,2,1,1,5,4,1,0
"254",2236,13030421,13,2,69,2,1,1,0,4,97,1,10,6,5,2002,1,0,"河北省",1,69,3,1,0,1,0,0,4,97,0,NA,6,5,1,1
"255",2235,13030421,13,1,23,2,1,2,3,12,97,0,1,6,5,2002,1,0,"河北省",0,23,1,0,0,1,0,3,12,97,1,NA,6,5,1,1
"256",2441,13062311,13,2,35,1,1,1,1,5,97,1,10,6,3,2002,1,0,"河北省",1,35,2,1,1,1,0,1,5,97,0,NA,6,3,1,0
"257",2320,13102521,13,2,44,1,1,1,0,2,7,1,4,6,5,2002,1,0,"河北省",1,44,2,1,1,1,0,0,2,7,1,0,6,5,1,1
"258",2286,13108121,13,2,26,2,1,1,0,5,97,1,10,6,5,2002,1,0,"河北省",1,26,1,1,0,1,0,0,5,97,0,NA,6,5,1,1
"259",2274,13108121,13,2,63,1,1,1,0,0,97,1,10,5,5,2002,1,0,"河北省",1,63,3,1,1,1,0,0,0,97,0,NA,5,5,1,1
"260",2310,13102521,13,1,37,2,1,1,1,6,2,1,4,6,5,2002,1,0,"河北省",0,37,2,1,0,1,0,1,6,2,1,1,6,5,1,1
"261",2309,13102521,13,2,23,2,1,1,2,9,97,0,8,5,5,2002,1,0,"河北省",1,23,1,0,0,1,0,2,9,97,1,NA,5,5,1,1
"262",2442,13062311,13,1,46,1,1,1,3,14,97,1,10,6,4,2002,1,0,"河北省",0,46,2,1,1,1,0,3,14,97,0,NA,6,4,1,0
"263",2229,13030412,13,2,50,2,1,3,2,9,1,1,2,4,4,2002,1,0,"河北省",1,50,3,1,0,1,1,2,9,1,1,1,4,4,0,0
"264",2227,13030412,13,2,35,1,1,1,2,9,97,1,10,6,4,2002,1,0,"河北省",1,35,2,1,1,1,0,2,9,97,0,NA,6,4,1,0
"265",2318,13102521,13,1,78,2,1,3,0,2,2,1,10,6,6,2002,1,0,"河北省",0,78,4,1,0,1,1,0,2,2,0,1,6,6,1,1
"266",2276,13108121,13,2,28,1,1,1,3,12,97,1,10,5,5,2002,1,0,"河北省",1,28,1,1,1,1,0,3,12,97,0,NA,5,5,1,1
"267",2315,13102521,13,2,55,2,1,1,0,3,97,1,10,6,5,2002,1,0,"河北省",1,55,3,1,0,1,0,0,3,97,0,NA,6,5,1,1
"268",2231,13030412,13,2,68,2,1,1,0,4,3,1,10,6,5,2002,1,0,"河北省",1,68,3,1,0,1,0,0,4,3,0,1,6,5,1,1
"269",2444,13062311,13,1,70,1,1,1,0,0,97,1,10,6,8,2002,1,0,"河北省",0,70,4,1,1,1,0,0,0,97,0,NA,6,8,1,NA
"270",2267,13108111,13,2,27,2,1,1,2,9,6,1,10,6,5,2002,1,0,"河北省",1,27,1,1,0,1,0,2,9,6,0,0,6,5,1,1
"271",2226,13030412,13,1,71,2,1,3,2,8,1,1,10,6,6,2002,1,0,"河北省",0,71,4,1,0,1,1,2,8,1,0,1,6,6,1,1
"272",2322,13102521,13,2,70,2,1,1,2,9,1,1,10,6,5,2002,1,0,"河北省",1,70,4,1,0,1,0,2,9,1,0,1,6,5,1,1
"273",2224,13030412,13,2,42,2,1,1,2,9,2,1,4,6,6,2002,1,0,"河北省",1,42,2,1,0,1,0,2,9,2,1,1,6,6,1,1
"274",2225,13030412,13,2,46,2,1,1,1,6,1,1,10,5,4,2002,1,0,"河北省",1,46,2,1,0,1,0,1,6,1,0,1,5,4,1,0
"275",2223,13030411,13,1,44,2,1,1,2,9,2,1,4,5,5,2002,1,0,"河北省",0,44,2,1,0,1,0,2,9,2,1,1,5,5,1,1
"276",2233,13030412,13,2,53,2,1,3,2,9,1,1,10,6,6,2002,1,0,"河北省",1,53,3,1,0,1,1,2,9,1,0,1,6,6,1,1
"277",2311,13102521,13,1,40,2,1,1,2,9,6,1,10,6,3,2002,1,0,"河北省",0,40,2,1,0,1,0,2,9,6,0,0,6,3,1,0
"278",2216,13030411,13,2,58,2,1,1,2,8,2,1,5,6,4,2002,1,0,"河北省",1,58,3,1,0,1,0,2,8,2,1,1,6,4,1,0
"279",2264,13108111,13,1,45,2,1,1,2,9,0,1,4,6,5,2002,1,0,"河北省",0,45,2,1,0,1,0,2,9,0,1,1,6,5,1,1
"280",2270,13108111,13,2,37,2,1,1,3,12,2,1,99,5,4,2002,1,0,"河北省",1,37,2,1,0,1,0,3,12,2,NA,1,5,4,1,0
"281",2234,13030412,13,2,67,2,1,3,1,6,3,1,97,6,5,2002,1,0,"河北省",1,67,3,1,0,1,1,1,6,3,NA,1,6,5,1,1
"282",2312,13102521,13,2,33,2,1,1,2,8,6,1,9,6,6,2002,1,0,"河北省",1,33,2,1,0,1,0,2,8,6,0,0,6,6,1,1
"283",2228,13030412,13,2,33,2,1,1,5,15,2,1,2,8,8,2002,1,0,"河北省",1,33,2,1,0,1,0,4,15,2,1,1,8,8,NA,NA
"284",2230,13030412,13,2,64,2,1,1,0,4,97,1,10,6,5,2002,1,0,"河北省",1,64,3,1,0,1,0,0,4,97,0,NA,6,5,1,1
"285",2314,13102521,13,1,40,2,1,3,2,8,1,1,5,6,6,2002,1,0,"河北省",0,40,2,1,0,1,1,2,8,1,1,1,6,6,1,1
"286",2321,13102521,13,1,54,2,1,1,0,2,6,1,10,5,5,2002,1,0,"河北省",0,54,3,1,0,1,0,0,2,6,0,0,5,5,1,1
"287",2218,13030411,13,1,26,1,1,1,2,9,97,1,10,6,3,2002,1,0,"河北省",0,26,1,1,1,1,0,2,9,97,0,NA,6,3,1,0
"288",2217,13030411,13,2,38,2,1,2,2,9,97,1,5,6,5,2002,1,0,"河北省",1,38,2,1,0,1,0,2,9,97,1,NA,6,5,1,1
"289",2269,13108111,13,1,37,2,1,3,4,14,0,1,10,6,5,2002,1,0,"河北省",0,37,2,1,0,1,1,3,14,0,0,1,6,5,1,1
"290",2222,13030411,13,2,41,1,1,1,3,13,97,1,5,6,5,2002,1,0,"河北省",1,41,2,1,1,1,0,3,13,97,1,NA,6,5,1,1
"291",2265,13108111,13,2,50,2,1,3,0,0,2,1,10,5,5,2002,1,0,"河北省",1,50,3,1,0,1,1,0,0,2,0,1,5,5,1,1
"292",2213,13030411,13,1,45,1,1,1,3,12,97,1,10,6,3,2002,1,0,"河北省",0,45,2,1,1,1,0,3,12,97,0,NA,6,3,1,0
"293",2214,13030411,13,1,69,2,1,1,2,9,1,1,99,6,4,2002,1,0,"河北省",0,69,3,1,0,1,0,2,9,1,NA,1,6,4,1,0
"294",2271,13108111,13,2,36,2,1,3,2,9,2,1,11,5,2,2002,1,0,"河北省",1,36,2,1,0,1,1,2,9,2,0,1,5,2,1,0
"295",2411,13052421,13,1,26,1,1,1,2,10,97,1,10,6,5,2002,1,0,"河北省",0,26,1,1,1,1,0,2,10,97,0,NA,6,5,1,1
"296",2349,13020521,13,1,38,1,1,3,1,5,97,1,4,6,4,2002,1,0,"河北省",0,38,2,1,1,1,1,1,5,97,1,NA,6,4,1,0
"297",2412,13052421,13,2,51,1,1,1,0,0,97,1,10,6,5,2002,1,0,"河北省",1,51,3,1,1,1,0,0,0,97,0,NA,6,5,1,1
"298",2414,13052421,13,1,19,1,1,1,2,9,97,0,10,6,6,2002,1,0,"河北省",0,19,1,0,1,1,0,2,9,97,0,NA,6,6,1,1
"299",2262,13108111,13,1,39,2,1,3,4,14,0,1,10,5,4,2002,1,0,"河北省",0,39,2,1,0,1,1,3,14,0,0,1,5,4,1,0
"300",2413,13052421,13,2,35,1,1,1,2,9,97,1,10,6,6,2002,1,0,"河北省",1,35,2,1,1,1,0,2,9,97,0,NA,6,6,1,1
"301",2266,13108111,13,1,45,2,1,1,3,10,0,1,1,5,5,2002,1,0,"河北省",0,45,2,1,0,1,0,3,10,0,1,1,5,5,1,1
"302",2268,13108111,13,1,27,2,1,1,3,12,6,1,10,6,5,2002,1,0,"河北省",0,27,1,1,0,1,0,3,12,6,0,0,6,5,1,1
"303",2346,13020521,13,1,57,1,10,1,1,6,97,1,4,6,4,2002,1,0,"河北省",0,57,3,1,1,0,0,1,6,97,1,NA,6,4,1,0
"304",2345,13020521,13,2,53,1,1,1,0,4,97,1,10,5,4,2002,1,0,"河北省",1,53,3,1,1,1,0,0,4,97,0,NA,5,4,1,0
"305",2416,13052422,13,2,39,1,1,1,2,7,97,0,10,6,4,2002,1,0,"河北省",1,39,2,0,1,1,0,2,7,97,0,NA,6,4,1,0
"306",2417,13052422,13,2,45,1,1,1,2,7,97,1,10,6,0,2002,1,0,"河北省",1,45,2,1,1,1,0,2,7,97,0,NA,6,0,1,0
"307",2272,13108111,13,1,59,2,1,3,3,12,1,1,10,5,5,2002,1,0,"河北省",0,59,3,1,0,1,1,3,12,1,0,1,5,5,1,1
"308",2418,13052422,13,2,38,1,1,1,1,7,97,1,10,6,5,2002,1,0,"河北省",1,38,2,1,1,1,0,1,7,97,0,NA,6,5,1,1
"309",2347,13020520,13,2,40,1,1,1,2,8,97,1,4,5,5,2002,1,0,"河北省",1,40,2,1,1,1,0,2,8,97,1,NA,5,5,1,1
"310",2257,13108111,13,2,31,2,1,1,4,14,1,1,99,5,5,2002,1,0,"河北省",1,31,2,1,0,1,0,3,14,1,NA,1,5,5,1,1
"311",2343,13020521,13,2,47,1,1,1,0,0,97,1,11,3,3,2002,1,0,"河北省",1,47,2,1,1,1,0,0,0,97,0,NA,3,3,0,0
"312",2407,13052412,13,1,40,1,1,1,2,9,97,1,4,6,5,2002,1,0,"河北省",0,40,2,1,1,1,0,2,9,97,1,NA,6,5,1,1
"313",2410,13052412,13,1,53,1,1,1,1,5,97,1,11,6,6,2002,1,0,"河北省",0,53,3,1,1,1,0,1,5,97,0,NA,6,6,1,1
"314",2344,13020521,13,1,54,2,1,1,0,4,1,1,2,5,2,2002,1,0,"河北省",0,54,3,1,0,1,0,0,4,1,1,1,5,2,1,0
"315",2409,13052412,13,2,46,1,1,1,0,5,97,1,3,6,5,2002,1,0,"河北省",1,46,2,1,1,1,0,0,5,97,0,NA,6,5,1,1
"316",2406,13052412,13,2,18,1,1,2,NA,NA,97,0,10,6,5,2002,1,0,"河北省",1,18,1,0,1,1,0,NA,NA,97,0,NA,6,5,1,1
"317",2258,13108111,13,1,72,2,1,3,3,5,2,1,10,5,4,2002,1,0,"河北省",0,72,4,1,0,1,1,3,5,2,0,1,5,4,1,0
"318",2261,13108111,13,2,50,2,1,1,2,9,1,1,10,5,5,2002,1,0,"河北省",1,50,3,1,0,1,0,2,9,1,0,1,5,5,1,1
"319",2354,13020522,13,1,45,2,1,3,1,7,2,1,10,6,6,2002,1,0,"河北省",0,45,2,1,0,1,1,1,7,2,0,1,6,6,1,1
"320",2405,13052411,13,1,37,1,1,1,2,9,97,1,10,5,4,2002,1,0,"河北省",0,37,2,1,1,1,0,2,9,97,0,NA,5,4,1,0
"321",2260,13108111,13,2,18,2,1,2,3,12,97,0,3,5,5,2002,1,0,"河北省",1,18,1,0,0,1,0,3,12,97,0,NA,5,5,1,1
"322",2404,13052411,13,2,20,1,1,1,1,6,97,0,97,4,4,2002,1,0,"河北省",1,20,1,0,1,1,0,1,6,97,NA,NA,4,4,0,0
"323",2355,13020522,13,1,59,2,1,1,0,1,97,0,10,6,5,2002,1,0,"河北省",0,59,3,0,0,1,0,0,1,97,0,NA,6,5,1,1
"324",2259,13108111,13,2,44,1,1,1,1,6,97,1,10,5,5,2002,1,0,"河北省",1,44,2,1,1,1,0,1,6,97,0,NA,5,5,1,1
"325",2351,13020522,13,1,35,2,1,1,2,8,2,1,4,5,4,2002,1,0,"河北省",0,35,2,1,0,1,0,2,8,2,1,1,5,4,1,0
"326",2403,13052411,13,1,45,1,1,1,2,8,97,1,10,6,0,2002,1,0,"河北省",0,45,2,1,1,1,0,2,8,97,0,NA,6,0,1,0
"327",2356,13020522,13,2,27,1,1,1,2,8,97,1,10,6,4,2002,1,0,"河北省",1,27,1,1,1,1,0,2,8,97,0,NA,6,4,1,0
"328",2402,13052411,13,1,53,1,1,1,1,6,97,1,10,6,3,2002,1,0,"河北省",0,53,3,1,1,1,0,1,6,97,0,NA,6,3,1,0
"329",2353,13020522,13,1,51,2,1,1,1,6,2,1,10,6,4,2002,1,0,"河北省",0,51,3,1,0,1,0,1,6,2,0,1,6,4,1,0
"330",2195,13010321,13,2,67,2,1,3,0,0,2,1,97,6,4,2002,1,0,"河北省",1,67,3,1,0,1,1,0,0,2,NA,1,6,4,1,0
"331",2350,13020522,13,2,55,2,1,1,0,0,9,1,2,5,5,2002,1,0,"河北省",1,55,3,1,0,1,0,0,0,9,1,0,5,5,1,1
"332",2352,13020522,13,1,50,2,1,1,0,4,2,1,10,6,4,2002,1,0,"河北省",0,50,3,1,0,1,0,0,4,2,0,1,6,4,1,0
"333",2198,13010321,13,2,38,2,1,3,5,14,0,1,1,5,5,2002,1,0,"河北省",1,38,2,1,0,1,1,4,14,0,1,1,5,5,1,1
"334",2193,13010321,13,1,36,2,1,1,3,11,99,1,5,6,3,2002,1,0,"河北省",0,36,2,1,0,1,0,3,11,99,1,NA,6,3,1,0
"335",2342,13020512,13,1,41,1,1,1,2,7,97,1,10,5,4,2002,1,0,"河北省",0,41,2,1,1,1,0,2,7,97,0,NA,5,4,1,0
"336",2338,13020512,13,2,48,1,1,1,3,12,97,1,4,8,8,2002,1,0,"河北省",1,48,2,1,1,1,0,3,12,97,1,NA,8,8,NA,NA
"337",2192,13010321,13,1,30,2,1,3,2,9,1,1,2,6,5,2002,1,0,"河北省",0,30,2,1,0,1,1,2,9,1,1,1,6,5,1,1
"338",2398,13012622,13,1,48,1,1,1,0,0,97,1,10,6,6,2002,1,0,"河北省",0,48,2,1,1,1,0,0,0,97,0,NA,6,6,1,1
