"","id","qs2a","RURAL1","qa01","qa02","qa03","qa04","qa06","qa08a","qa10","qb4a","qb4c","qc1_5b","qc1_5d","qc1_5e","qd01","qe05_06","qe05_05","year","wave","time","female","age","corhort","marriage","hukouRural","edu","eduyear","party","party_parter","socialLevel_Per","job","occ","occR","occ_parter","occ_parterR","trust_gover","trus_local","trust_goverR","trus_localR"
"154",359,1,0,2,27,2,2,4,3,9,4,8,2,2,8,3,3,3,2006,4,0,1,27,1,1,0,2,9,0,1,3,8,4,1,2,1,3,3,1,1
"155",360,1,0,2,60,2,2,4,2,3,-99.99,-99.99,2,3,7,3,3,5,2006,4,0,1,60,3,1,0,1,3,0,1,3,-99.99,-99.99,NA,3,1,3,5,1,NA
"156",361,1,0,1,61,2,2,4,3,7,-99.99,-99.99,4,4,8,5,3,2,2006,4,0,0,61,3,1,0,2,7,0,0,5,-99.99,-99.99,NA,4,1,3,2,1,0
"157",362,1,0,1,36,2,2,4,4,12,5,9,1,5,9,3,4,3,2006,4,0,0,36,2,1,0,3,12,0,0,3,9,5,0,5,0,4,3,1,1
"158",363,1,0,1,43,2,2,4,4,11,2,8,4,4,8,4,3,2,2006,4,0,0,43,2,1,0,3,11,0,0,4,8,2,1,4,1,3,2,1,0
"159",365,1,0,2,60,2,2,2,3,9,-99.99,-99.99,2,2,8,3,3,2,2006,4,0,1,60,3,1,0,2,9,1,1,3,-99.99,-99.99,NA,2,1,3,2,1,0
"160",367,1,0,2,55,2,2,4,3,9,7,11,2,2,8,4,3,3,2006,4,0,1,55,3,1,0,2,9,0,1,4,11,7,0,2,1,3,3,1,1
"161",368,1,0,1,30,3,2,4,3,9,2,8,7,97,97,4,3,1,2006,4,0,0,30,2,0,0,2,9,0,NA,4,8,2,1,97,NA,3,1,1,0
"162",369,1,0,2,30,2,1,4,2,4,7,11,4,12,12,5,3,3,2006,4,0,1,30,2,1,1,1,4,0,0,5,11,7,0,12,0,3,3,1,1
"163",370,1,0,2,23,2,1,1,3,9,-99.99,-99.99,4,7,5,3,3,5,2006,4,0,1,23,1,1,1,2,9,0,0,3,-99.99,-99.99,NA,7,0,3,5,1,NA
"164",371,1,0,2,50,2,2,4,3,7,-99.99,-99.99,2,3,8,4,3,3,2006,4,0,1,50,3,1,0,2,7,0,1,4,-99.99,-99.99,NA,3,1,3,3,1,1
"165",372,1,0,2,27,2,1,4,3,8,-99.99,-99.99,4,5,9,4,3,5,2006,4,0,1,27,1,1,1,2,8,0,0,4,-99.99,-99.99,NA,5,0,3,5,1,NA
"166",373,1,0,1,33,2,1,4,3,9,7,4,4,12,12,4,3,3,2006,4,0,0,33,2,1,1,2,9,0,0,4,4,7,0,12,0,3,3,1,1
"167",374,1,0,1,45,2,1,4,3,9,7,11,4,97,97,5,3,2,2006,4,0,0,45,2,1,1,2,9,0,0,5,11,7,0,97,NA,3,2,1,0
"168",375,1,0,1,24,1,1,4,3,8,5,9,7,97,97,5,3,3,2006,4,0,0,24,1,0,1,2,8,0,NA,5,9,5,0,97,NA,3,3,1,1
"169",376,1,0,1,41,2,2,4,3,9,-99.99,-99.99,4,4,8,4,3,3,2006,4,0,0,41,2,1,0,2,9,0,0,4,-99.99,-99.99,NA,4,1,3,3,1,1
"170",377,1,0,2,66,5,2,4,1,0,-99.99,-99.99,7,97,97,4,4,3,2006,4,0,1,66,3,0,0,0,0,0,NA,4,-99.99,-99.99,NA,97,NA,4,3,1,1
"171",378,1,0,1,38,2,1,4,2,6,2,8,4,12,12,5,3,3,2006,4,0,0,38,2,1,1,1,6,0,0,5,8,2,1,12,0,3,3,1,1
"172",379,1,0,2,47,2,2,2,7,14,2,8,4,2,8,5,4,5,2006,4,0,1,47,2,1,0,4,14,1,0,5,8,2,1,2,1,4,5,1,NA
"173",380,1,0,2,39,2,2,4,8,14,2,8,2,2,8,4,3,2,2006,4,0,1,39,2,1,0,4,14,0,1,4,8,2,1,2,1,3,2,1,0
"174",381,1,0,2,35,2,2,2,9,18,2,8,4,2,8,3,3,5,2006,4,0,1,35,2,1,0,4,18,1,0,3,8,2,1,2,1,3,5,1,NA
"175",382,1,0,2,50,2,2,2,8,14,12,3,2,3,7,4,3,3,2006,4,0,1,50,3,1,0,4,14,1,1,4,3,12,0,3,1,3,3,1,1
"176",383,1,0,2,50,2,2,4,8,16,2,8,2,2,8,4,3,1,2006,4,0,1,50,3,1,0,4,16,0,1,4,8,2,1,2,1,3,1,1,0
"177",385,1,0,1,49,2,2,4,3,9,3,7,4,1,7,2,3,2,2006,4,0,0,49,2,1,0,2,9,0,0,2,7,3,1,1,1,3,2,1,0
"178",386,1,0,2,23,1,2,2,8,16,7,3,7,97,97,4,3,3,2006,4,0,1,23,1,0,0,4,16,1,NA,4,3,7,0,97,NA,3,3,1,1
"179",387,1,0,2,42,2,2,2,9,17,3,7,2,5,9,4,4,3,2006,4,0,1,42,2,1,0,4,17,1,1,4,7,3,1,5,0,4,3,1,1
"180",388,1,0,1,25,1,2,4,7,15,3,7,7,97,97,3,2,2,2006,4,0,0,25,1,0,0,4,15,0,NA,3,7,3,1,97,NA,2,2,0,0
"181",389,1,0,2,61,3,2,2,7,16,-99.99,-99.99,7,97,97,3,3,2,2006,4,0,1,61,3,0,0,4,16,1,NA,3,-99.99,-99.99,NA,97,NA,3,2,1,0
"182",391,1,0,2,55,2,2,4,8,16,2,8,4,1,7,3,4,3,2006,4,0,1,55,3,1,0,4,16,0,0,3,8,2,1,1,1,4,3,1,1
"183",392,1,0,1,27,1,1,1,8,16,5,9,7,97,97,4,4,3,2006,4,0,0,27,1,0,1,4,16,0,NA,4,9,5,0,97,NA,4,3,1,1
"184",393,1,0,1,27,2,2,1,8,16,5,9,4,97,97,4,4,4,2006,4,0,0,27,1,1,0,4,16,0,0,4,9,5,0,97,NA,4,4,1,1
"185",394,1,0,2,47,2,2,4,7,15,-99.99,-99.99,4,2,8,5,3,3,2006,4,0,1,47,2,1,0,4,15,0,0,5,-99.99,-99.99,NA,2,1,3,3,1,1
"186",395,1,0,2,46,2,2,4,4,12,4,8,4,5,9,5,4,3,2006,4,0,1,46,2,1,0,3,12,0,0,5,8,4,1,5,0,4,3,1,1
"187",396,1,0,2,53,2,2,2,3,9,-99.99,-99.99,4,11,11,5,3,3,2006,4,0,1,53,3,1,0,2,9,1,0,5,-99.99,-99.99,NA,11,0,3,3,1,1
"188",398,1,0,1,60,2,2,2,7,14,3,7,4,97,12,2,3,3,2006,4,0,0,60,3,1,0,4,14,1,0,2,7,3,1,97,0,3,3,1,1
"189",399,1,0,1,26,1,2,4,8,16,7,3,7,97,97,4,1,2,2006,4,0,0,26,1,0,0,4,16,0,NA,4,3,7,0,97,NA,1,2,0,0
"190",400,1,0,1,42,2,1,2,4,11,7,6,4,7,6,5,3,3,2006,4,0,0,42,2,1,1,3,11,1,0,5,6,7,0,7,0,3,3,1,1
"191",401,1,0,1,36,2,2,2,8,18,2,8,2,2,8,3,3,3,2006,4,0,0,36,2,1,0,4,18,1,1,3,8,2,1,2,1,3,3,1,1
"192",402,1,0,2,60,2,1,4,2,6,-99.99,-99.99,4,8,2,5,4,2,2006,4,0,1,60,3,1,1,1,6,0,0,5,-99.99,-99.99,NA,8,0,4,2,1,0
"193",403,1,0,2,47,2,1,4,3,9,7,11,4,8,1,3,4,4,2006,4,0,1,47,2,1,1,2,9,0,0,3,11,7,0,8,0,4,4,1,1
"194",404,1,0,1,26,1,2,1,4,12,2,8,7,97,97,4,3,3,2006,4,0,0,26,1,0,0,3,12,0,NA,4,8,2,1,97,NA,3,3,1,1
"195",405,1,0,2,48,4,2,4,4,12,-99.99,-99.99,4,11,11,3,4,2,2006,4,0,1,48,2,0,0,3,12,0,0,3,-99.99,-99.99,NA,11,0,4,2,1,0
"196",406,1,1,1,42,2,2,4,4,12,-99.99,-99.99,4,2,8,3,3,3,2006,4,0,0,42,2,1,0,3,12,0,0,3,-99.99,-99.99,NA,2,1,3,3,1,1
"197",407,1,1,2,60,6,1,4,5,12,-99.99,-99.99,4,97,97,3,3,3,2006,4,0,1,60,3,0,1,3,12,0,0,3,-99.99,-99.99,NA,97,NA,3,3,1,1
"198",408,1,1,2,23,1,1,4,6,12,-99.99,-99.99,7,97,97,4,5,5,2006,4,0,1,23,1,0,1,3,12,0,NA,4,-99.99,-99.99,NA,97,NA,5,5,NA,NA
"199",409,1,1,1,31,2,1,4,3,9,2,8,4,97,97,5,5,5,2006,4,0,0,31,2,1,1,2,9,0,0,5,8,2,1,97,NA,5,5,NA,NA
"200",410,1,1,1,48,2,2,4,4,12,-99.99,-99.99,4,9,8,4,5,5,2006,4,0,0,48,2,1,0,3,12,0,0,4,-99.99,-99.99,NA,9,1,5,5,NA,NA
"201",411,1,1,1,38,2,1,4,7,16,-99.99,-99.99,8,12,12,4,3,3,2006,4,0,0,38,2,1,1,4,16,0,NA,4,-99.99,-99.99,NA,12,0,3,3,1,1
"202",412,1,1,1,24,2,1,4,3,9,4,8,4,6,10,4,5,5,2006,4,0,0,24,1,1,1,2,9,0,0,4,8,4,1,6,0,5,5,NA,NA
"203",413,1,1,1,40,2,1,4,4,11,3,7,4,97,97,5,3,3,2006,4,0,0,40,2,1,1,3,11,0,0,5,7,3,1,97,NA,3,3,1,1
"204",414,1,1,1,48,2,1,4,2,5,-99.99,-99.99,4,7,3,5,3,3,2006,4,0,0,48,2,1,1,1,5,0,0,5,-99.99,-99.99,NA,7,0,3,3,1,1
"205",415,1,1,2,33,2,1,4,2,6,12,11,1,9,2,5,5,5,2006,4,0,1,33,2,1,1,1,6,0,0,5,11,12,0,9,1,5,5,NA,NA
"206",416,1,1,2,62,2,1,4,2,6,-99.99,-99.99,1,9,8,5,5,5,2006,4,0,1,62,3,1,1,1,6,0,0,5,-99.99,-99.99,NA,9,1,5,5,NA,NA
"207",417,1,1,2,42,2,1,4,3,9,-99.99,-99.99,2,9,8,4,5,5,2006,4,0,1,42,2,1,1,2,9,0,1,4,-99.99,-99.99,NA,9,1,5,5,NA,NA
"208",418,1,1,2,28,2,2,4,7,17,-99.99,-99.99,4,4,8,4,5,5,2006,4,0,1,28,1,1,0,4,17,0,0,4,-99.99,-99.99,NA,4,1,5,5,NA,NA
"209",419,1,1,2,35,2,2,4,8,18,3,7,2,7,5,3,5,5,2006,4,0,1,35,2,1,0,4,18,0,1,3,7,3,1,7,0,5,5,NA,NA
"210",420,1,1,2,54,2,1,4,3,9,-99.99,-99.99,4,2,8,3,3,3,2006,4,0,1,54,3,1,1,2,9,0,0,3,-99.99,-99.99,NA,2,1,3,3,1,1
"211",421,1,1,1,64,2,2,4,6,12,-99.99,-99.99,4,4,8,2,5,5,2006,4,0,0,64,3,1,0,3,12,0,0,2,-99.99,-99.99,NA,4,1,5,5,NA,NA
"212",422,1,1,1,60,2,2,4,2,6,-99.99,-99.99,4,9,8,3,3,3,2006,4,0,0,60,3,1,0,1,6,0,0,3,-99.99,-99.99,NA,9,1,3,3,1,1
"213",423,1,1,1,44,2,1,4,6,15,-99.99,-99.99,4,9,8,5,5,5,2006,4,0,0,44,2,1,1,3,15,0,0,5,-99.99,-99.99,NA,9,1,5,5,NA,NA
"214",424,1,1,1,61,2,1,4,2,2,-99.99,-99.99,4,97,97,4,3,3,2006,4,0,0,61,3,1,1,1,2,0,0,4,-99.99,-99.99,NA,97,NA,3,3,1,1
"215",425,1,1,1,43,2,1,4,3,9,2,8,4,8,1,3,3,3,2006,4,0,0,43,2,1,1,2,9,0,0,3,8,2,1,8,0,3,3,1,1
"216",426,1,1,1,69,2,1,2,2,4,8,1,4,97,97,5,3,2,2006,4,0,0,69,3,1,1,1,4,1,0,5,1,8,0,97,NA,3,2,1,0
"217",427,1,1,2,33,2,1,4,3,9,8,1,4,8,1,5,3,3,2006,4,0,1,33,2,1,1,2,9,0,0,5,1,8,0,8,0,3,3,1,1
"218",428,1,1,1,53,1,1,4,2,3,-99.99,-99.99,7,97,97,5,4,4,2006,4,0,0,53,3,0,1,1,3,0,NA,5,-99.99,-99.99,NA,97,NA,4,4,1,1
"219",429,1,1,1,44,2,2,4,3,9,-99.99,-99.99,4,97,97,5,3,3,2006,4,0,0,44,2,1,0,2,9,0,0,5,-99.99,-99.99,NA,97,NA,3,3,1,1
"220",430,1,1,2,33,2,1,4,3,9,9,8,4,8,2,4,3,2,2006,4,0,1,33,2,1,1,2,9,0,0,4,8,9,1,8,0,3,2,1,0
"221",431,1,1,2,50,2,1,4,4,10,4,8,2,4,8,3,4,3,2006,4,0,1,50,3,1,1,3,10,0,1,3,8,4,1,4,1,4,3,1,1
"222",432,1,1,2,22,2,2,4,6,13,-99.99,-99.99,4,7,9,5,3,3,2006,4,0,1,22,1,1,0,3,13,0,0,5,-99.99,-99.99,NA,7,0,3,3,1,1
"223",433,1,1,1,55,2,1,4,2,4,8,1,4,97,97,3,4,3,2006,4,0,0,55,3,1,1,1,4,0,0,3,1,8,0,97,NA,4,3,1,1
"224",434,1,1,1,52,2,1,2,4,11,9,8,4,97,97,3,3,3,2006,4,0,0,52,3,1,1,3,11,1,0,3,8,9,1,97,NA,3,3,1,1
"225",435,1,1,1,58,2,1,2,3,9,8,1,4,8,1,5,4,2,2006,4,0,0,58,3,1,1,2,9,1,0,5,1,8,0,8,0,4,2,1,0
"226",436,1,1,1,34,1,1,4,3,9,-99.99,-99.99,7,97,97,5,4,3,2006,4,0,0,34,2,0,1,2,9,0,NA,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"227",437,1,1,1,69,2,1,4,2,4,8,1,4,97,97,3,4,3,2006,4,0,0,69,3,1,1,1,4,0,0,3,1,8,0,97,NA,4,3,1,1
"228",438,1,1,1,32,2,1,2,3,9,8,1,4,4,8,3,4,4,2006,4,0,0,32,2,1,1,2,9,1,0,3,1,8,0,4,1,4,4,1,1
"229",439,1,1,2,60,2,1,4,3,9,-99.99,-99.99,4,9,8,5,4,4,2006,4,0,1,60,3,1,1,2,9,0,0,5,-99.99,-99.99,NA,9,1,4,4,1,1
"230",440,1,1,2,43,2,1,4,2,5,-99.99,-99.99,2,12,12,4,4,4,2006,4,0,1,43,2,1,1,1,5,0,1,4,-99.99,-99.99,NA,12,0,4,4,1,1
"231",441,1,1,1,40,2,1,4,3,9,-99.99,-99.99,4,7,9,5,4,3,2006,4,0,0,40,2,1,1,2,9,0,0,5,-99.99,-99.99,NA,7,0,4,3,1,1
"232",442,1,1,2,39,2,1,4,3,9,4,8,4,7,11,3,5,2,2006,4,0,1,39,2,1,1,2,9,0,0,3,8,4,1,7,0,5,2,NA,0
"233",443,1,1,2,18,1,1,1,4,12,-99.99,-99.99,7,97,97,5,4,3,2006,4,0,1,18,1,0,1,3,12,0,NA,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"234",444,1,1,2,37,2,1,4,3,9,-99.99,-99.99,4,4,11,5,4,3,2006,4,0,1,37,2,1,1,2,9,0,0,5,-99.99,-99.99,NA,4,1,4,3,1,1
"235",445,1,1,2,48,2,1,4,2,6,-99.99,-99.99,4,7,3,5,4,3,2006,4,0,1,48,2,1,1,1,6,0,0,5,-99.99,-99.99,NA,7,0,4,3,1,1
"236",446,1,1,1,66,2,2,4,2,3,-99.99,-99.99,2,97,97,5,4,3,2006,4,0,0,66,3,1,0,1,3,0,1,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"237",447,1,1,1,57,2,1,2,3,7,-99.99,-99.99,4,9,8,3,3,3,2006,4,0,0,57,3,1,1,2,7,1,0,3,-99.99,-99.99,NA,9,1,3,3,1,1
"238",448,1,1,1,46,2,1,4,2,5,-99.99,-99.99,4,8,1,5,4,3,2006,4,0,0,46,2,1,1,1,5,0,0,5,-99.99,-99.99,NA,8,0,4,3,1,1
"239",449,1,1,1,44,2,1,2,4,12,-99.99,-99.99,4,7,9,4,3,3,2006,4,0,0,44,2,1,1,3,12,1,0,4,-99.99,-99.99,NA,7,0,3,3,1,1
"240",450,1,1,1,57,2,2,2,2,6,2,8,4,97,97,3,3,3,2006,4,0,0,57,3,1,0,1,6,1,0,3,8,2,1,97,NA,3,3,1,1
"241",451,1,1,2,50,2,1,4,4,12,-99.99,-99.99,4,9,8,3,3,3,2006,4,0,1,50,3,1,1,3,12,0,0,3,-99.99,-99.99,NA,9,1,3,3,1,1
"242",452,1,1,2,48,2,1,4,3,6,8,1,4,98,98,3,4,3,2006,4,0,1,48,2,1,1,2,6,0,0,3,1,8,0,98,NA,4,3,1,1
"243",453,1,1,2,38,2,1,4,2,6,-99.99,-99.99,4,7,3,4,3,2,2006,4,0,1,38,2,1,1,1,6,0,0,4,-99.99,-99.99,NA,7,0,3,2,1,0
"244",454,1,1,2,54,2,1,4,3,9,-99.99,-99.99,4,7,6,3,3,3,2006,4,0,1,54,3,1,1,2,9,0,0,3,-99.99,-99.99,NA,7,0,3,3,1,1
"245",455,1,1,2,65,2,1,4,2,4,8,1,4,8,6,2,5,3,2006,4,0,1,65,3,1,1,1,4,0,0,2,1,8,0,8,0,5,3,NA,1
"246",5287,2,0,2,59,2,2,4,3,9,-99.99,-99.99,4,5,9,3,3,3,2006,4,0,1,59,3,1,0,2,9,0,0,3,-99.99,-99.99,NA,5,0,3,3,1,1
"247",5288,2,0,2,48,2,2,4,3,9,-99.99,-99.99,4,1,7,4,4,3,2006,4,0,1,48,2,1,0,2,9,0,0,4,-99.99,-99.99,NA,1,1,4,3,1,1
"248",5289,2,0,2,32,2,2,4,7,15,5,9,4,2,8,2,4,3,2006,4,0,1,32,2,1,0,4,15,0,0,2,9,5,0,2,1,4,3,1,1
"249",5290,2,0,2,32,2,2,4,7,14,-99.99,-99.99,4,5,9,4,4,3,2006,4,0,1,32,2,1,0,4,14,0,0,4,-99.99,-99.99,NA,5,0,4,3,1,1
"250",5291,2,0,2,46,2,2,4,4,11,-99.99,-99.99,4,2,8,2,4,3,2006,4,0,1,46,2,1,0,3,11,0,0,2,-99.99,-99.99,NA,2,1,4,3,1,1
"251",5292,2,0,2,35,2,2,4,4,12,7,4,4,5,6,3,3,3,2006,4,0,1,35,2,1,0,3,12,0,0,3,4,7,0,5,0,3,3,1,1
"252",5293,2,0,1,44,2,2,4,6,11,2,8,4,97,97,4,3,3,2006,4,0,0,44,2,1,0,3,11,0,0,4,8,2,1,97,NA,3,3,1,1
"253",5294,2,0,1,54,2,2,4,3,9,2,8,4,2,8,4,3,3,2006,4,0,0,54,3,1,0,2,9,0,0,4,8,2,1,2,1,3,3,1,1
"254",5295,2,0,1,49,2,2,4,8,16,2,8,4,5,9,3,3,3,2006,4,0,0,49,2,1,0,4,16,0,0,3,8,2,1,5,0,3,3,1,1
"255",5296,2,0,1,45,2,2,4,3,8,2,8,4,97,97,2,3,3,2006,4,0,0,45,2,1,0,2,8,0,0,2,8,2,1,97,NA,3,3,1,1
"256",5297,2,0,1,39,2,2,3,8,14,5,5,4,97,97,3,4,3,2006,4,0,0,39,2,1,0,4,14,1,0,3,5,5,0,97,NA,4,3,1,1
"257",5298,2,0,1,30,2,2,4,5,12,5,10,1,7,9,2,4,3,2006,4,0,0,30,2,1,0,3,12,0,0,2,10,5,0,7,0,4,3,1,1
"258",5299,2,0,2,55,2,2,4,3,9,-99.99,-99.99,4,97,97,3,3,3,2006,4,0,1,55,3,1,0,2,9,0,0,3,-99.99,-99.99,NA,97,NA,3,3,1,1
"259",5300,2,0,2,56,2,2,2,7,13,-99.99,-99.99,1,1,7,3,3,3,2006,4,0,1,56,3,1,0,4,13,1,0,3,-99.99,-99.99,NA,1,1,3,3,1,1
"260",5301,2,0,2,36,2,2,4,7,15,5,9,4,5,9,4,3,3,2006,4,0,1,36,2,1,0,4,15,0,0,4,9,5,0,5,0,3,3,1,1
"261",5302,2,0,2,24,1,2,4,7,15,5,9,7,97,97,3,3,3,2006,4,0,1,24,1,0,0,4,15,0,NA,3,9,5,0,97,NA,3,3,1,1
"262",5303,2,0,2,50,2,2,4,4,11,-99.99,-99.99,4,97,97,3,3,3,2006,4,0,1,50,3,1,0,3,11,0,0,3,-99.99,-99.99,NA,97,NA,3,3,1,1
"263",5304,2,0,2,66,2,2,4,3,9,-99.99,-99.99,2,2,8,3,3,3,2006,4,0,1,66,3,1,0,2,9,0,1,3,-99.99,-99.99,NA,2,1,3,3,1,1
"264",5305,2,0,2,67,2,2,4,4,10,-99.99,-99.99,4,5,9,3,4,3,2006,4,0,1,67,3,1,0,3,10,0,0,3,-99.99,-99.99,NA,5,0,4,3,1,1
"265",5306,2,0,1,49,2,2,4,3,9,2,8,4,7,3,3,3,3,2006,4,0,0,49,2,1,0,2,9,0,0,3,8,2,1,7,0,3,3,1,1
"266",5307,2,0,1,58,2,2,2,3,9,-99.99,-99.99,4,3,7,3,4,3,2006,4,0,0,58,3,1,0,2,9,1,0,3,-99.99,-99.99,NA,3,1,4,3,1,1
"267",5308,2,0,1,54,2,2,4,3,9,-99.99,-99.99,4,2,8,3,4,3,2006,4,0,0,54,3,1,0,2,9,0,0,3,-99.99,-99.99,NA,2,1,4,3,1,1
"268",5309,2,0,2,63,5,2,4,4,12,-99.99,-99.99,7,97,97,2,4,3,2006,4,0,1,63,3,0,0,3,12,0,NA,2,-99.99,-99.99,NA,97,NA,4,3,1,1
"269",5310,2,0,1,27,1,2,4,7,15,2,8,7,97,97,3,3,3,2006,4,0,0,27,1,0,0,4,15,0,NA,3,8,2,1,97,NA,3,3,1,1
"270",5311,2,0,1,58,2,2,4,3,9,12,11,4,97,97,5,3,3,2006,4,0,0,58,3,1,0,2,9,0,0,5,11,12,0,97,NA,3,3,1,1
"271",5312,2,0,2,60,2,2,4,6,11,-99.99,-99.99,2,2,8,3,3,3,2006,4,0,1,60,3,1,0,3,11,0,1,3,-99.99,-99.99,NA,2,1,3,3,1,1
"272",5313,2,0,2,56,2,2,4,3,9,-99.99,-99.99,2,5,5,3,3,3,2006,4,0,1,56,3,1,0,2,9,0,1,3,-99.99,-99.99,NA,5,0,3,3,1,1
"273",5314,2,0,2,51,2,2,2,6,10,-99.99,-99.99,2,97,97,3,4,3,2006,4,0,1,51,3,1,0,3,10,1,1,3,-99.99,-99.99,NA,97,NA,4,3,1,1
"274",5315,2,0,2,56,2,2,4,3,9,-99.99,-99.99,2,2,8,2,4,2,2006,4,0,1,56,3,1,0,2,9,0,1,2,-99.99,-99.99,NA,2,1,4,2,1,0
"275",5316,2,0,2,18,1,2,4,5,12,-99.99,-99.99,7,97,97,3,4,2,2006,4,0,1,18,1,0,0,3,12,0,NA,3,-99.99,-99.99,NA,97,NA,4,2,1,0
"276",5317,2,0,1,39,2,2,4,7,13,2,8,4,5,9,3,4,4,2006,4,0,0,39,2,1,0,4,13,0,0,3,8,2,1,5,0,4,4,1,1
"277",5318,2,0,1,44,2,2,4,6,13,2,8,4,2,8,4,3,2,2006,4,0,0,44,2,1,0,3,13,0,0,4,8,2,1,2,1,3,2,1,0
"278",5319,2,0,1,36,2,2,2,8,16,3,7,4,97,97,4,3,3,2006,4,0,0,36,2,1,0,4,16,1,0,4,7,3,1,97,NA,3,3,1,1
"279",5320,2,0,1,38,2,2,2,8,15,6,10,4,6,10,2,4,4,2006,4,0,0,38,2,1,0,4,15,1,0,2,10,6,0,6,0,4,4,1,1
"280",5321,2,0,1,48,2,2,3,5,12,2,8,4,2,8,4,4,4,2006,4,0,0,48,2,1,0,3,12,1,0,4,8,2,1,2,1,4,4,1,1
"281",5322,2,0,1,50,2,2,4,4,11,-99.99,-99.99,4,5,9,5,4,4,2006,4,0,0,50,3,1,0,3,11,0,0,5,-99.99,-99.99,NA,5,0,4,4,1,1
"282",5323,2,0,2,62,2,2,4,7,15,-99.99,-99.99,2,3,7,4,3,3,2006,4,0,1,62,3,1,0,4,15,0,1,4,-99.99,-99.99,NA,3,1,3,3,1,1
"283",5324,2,0,2,49,2,2,4,4,12,-99.99,-99.99,4,4,8,4,3,2,2006,4,0,1,49,2,1,0,3,12,0,0,4,-99.99,-99.99,NA,4,1,3,2,1,0
"284",5325,2,0,2,50,3,2,4,7,15,-99.99,-99.99,7,97,97,3,2,2,2006,4,0,1,50,3,0,0,4,15,0,NA,3,-99.99,-99.99,NA,97,NA,2,2,0,0
"285",5326,2,0,2,24,1,2,1,8,16,-99.99,-99.99,7,97,97,3,3,3,2006,4,0,1,24,1,0,0,4,16,0,NA,3,-99.99,-99.99,NA,97,NA,3,3,1,1
"286",5327,2,0,2,50,2,2,4,4,12,-99.99,-99.99,4,6,10,3,3,3,2006,4,0,1,50,3,1,0,3,12,0,0,3,-99.99,-99.99,NA,6,0,3,3,1,1
"287",5328,2,0,2,28,2,2,1,8,15,5,9,1,2,8,4,4,3,2006,4,0,1,28,1,1,0,4,15,0,0,4,9,5,0,2,1,4,3,1,1
"288",5329,2,0,1,42,2,2,4,7,15,5,9,4,2,8,2,3,1,2006,4,0,0,42,2,1,0,4,15,0,0,2,9,5,0,2,1,3,1,1,0
"289",5330,2,0,1,44,2,1,4,3,8,2,8,4,97,97,3,3,3,2006,4,0,0,44,2,1,1,2,8,0,0,3,8,2,1,97,NA,3,3,1,1
"290",5331,2,0,1,53,2,2,2,3,9,-99.99,-99.99,4,2,8,5,3,2,2006,4,0,0,53,3,1,0,2,9,1,0,5,-99.99,-99.99,NA,2,1,3,2,1,0
"291",5332,2,0,1,52,2,2,4,4,10,5,9,4,2,8,4,4,2,2006,4,0,0,52,3,1,0,3,10,0,0,4,9,5,0,2,1,4,2,1,0
"292",5333,2,0,1,50,2,2,4,3,9,5,9,4,2,8,5,4,4,2006,4,0,0,50,3,1,0,2,9,0,0,5,9,5,0,2,1,4,4,1,1
"293",5334,2,0,2,51,2,2,4,2,6,-99.99,-99.99,4,9,8,4,3,2,2006,4,0,1,51,3,1,0,1,6,0,0,4,-99.99,-99.99,NA,9,1,3,2,1,0
"294",5335,2,0,2,37,2,2,4,6,14,5,9,4,2,8,4,4,3,2006,4,0,1,37,2,1,0,3,14,0,0,4,9,5,0,2,1,4,3,1,1
"295",5336,2,0,2,27,2,2,1,7,15,5,9,4,2,8,3,3,3,2006,4,0,1,27,1,1,0,4,15,0,0,3,9,5,0,2,1,3,3,1,1
"296",5337,2,0,2,43,2,2,4,3,9,-99.99,-99.99,4,9,8,3,4,2,2006,4,0,1,43,2,1,0,2,9,0,0,3,-99.99,-99.99,NA,9,1,4,2,1,0
"297",5338,2,0,2,34,2,2,4,7,15,5,9,4,6,10,3,3,3,2006,4,0,1,34,2,1,0,4,15,0,0,3,9,5,0,6,0,3,3,1,1
"298",5339,2,0,1,49,1,2,4,3,9,-99.99,-99.99,7,97,97,5,1,3,2006,4,0,0,49,2,0,0,2,9,0,NA,5,-99.99,-99.99,NA,97,NA,1,3,0,1
"299",5340,2,0,2,47,2,2,4,4,12,5,9,4,12,12,5,3,3,2006,4,0,1,47,2,1,0,3,12,0,0,5,9,5,0,12,0,3,3,1,1
"300",5341,2,0,1,41,2,2,4,3,8,2,8,4,11,11,4,4,3,2006,4,0,0,41,2,1,0,2,8,0,0,4,8,2,1,11,0,4,3,1,1
"301",5342,2,0,1,47,2,2,4,4,12,-99.99,-99.99,4,2,8,5,4,2,2006,4,0,0,47,2,1,0,3,12,0,0,5,-99.99,-99.99,NA,2,1,4,2,1,0
"302",5343,2,0,1,51,2,2,4,4,12,-99.99,-99.99,4,2,8,3,4,3,2006,4,0,0,51,3,1,0,3,12,0,0,3,-99.99,-99.99,NA,2,1,4,3,1,1
"303",5344,2,0,1,49,2,2,4,6,11,3,7,4,5,9,3,4,3,2006,4,0,0,49,2,1,0,3,11,0,0,3,7,3,1,5,0,4,3,1,1
"304",5345,2,0,2,67,2,2,4,2,6,-99.99,-99.99,4,97,97,4,3,2,2006,4,0,1,67,3,1,0,1,6,0,0,4,-99.99,-99.99,NA,97,NA,3,2,1,0
