"","id","Proid","A1","A2","A3A","A4","SE1","SE1A","SE9","SE17","SE8","SE4","SE3","SE2","E1B","E1H","year","wave","province","time","female","age","corhort","marriage","socialLevel","hukouRural","race","edu","eduyear","party","incomeFam","job","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"1357",4461210,44,2,1,69,1,0,0,1,2,5,9,11,1,6,6,2014,1,"广东省",1,1,69,3,1,5,1,1,0,0,0,NA,1,11,0,6,6,1,1
"1358",4461209,44,1,1,20,1,0,99,1,1,5,2e+05,1,9,6,6,2014,1,"广东省",1,0,20,1,0,5,1,1,0,99,0,2e+05,9,1,1,6,6,1,1
"1359",4461205,44,2,1,57,1,0,0,1,2,5,9,11,1,8,9,2014,1,"广东省",1,1,57,3,1,5,1,1,0,0,0,NA,1,11,0,8,9,NA,NA
"1360",4461203,44,1,1,67,1,0,5,1,2,8,8,11,1,4,4,2014,1,"广东省",1,0,67,3,1,8,1,1,0,5,0,NA,1,11,0,4,4,0,0
"1361",4461202,44,2,1,31,1,1,6,1,2,5,9,8,3,4,4,2014,1,"广东省",1,1,31,2,1,5,1,1,1,6,0,NA,3,8,0,4,4,0,0
"1362",4461115,44,1,1,58,1,5,9,1,3,5,8,11,3,5,4,2014,1,"广东省",1,0,58,3,0,5,1,1,3,9,0,NA,3,11,0,5,4,1,0
"1363",4461113,44,1,1,28,1,5,13,1,1,3,1e+05,10,10,5,4,2014,1,"广东省",1,0,28,1,0,3,1,1,3,13,0,1e+05,10,10,0,5,4,1,0
"1364",4461112,44,1,1,65,1,0,3,1,2,2,9,11,1,6,6,2014,1,"广东省",1,0,65,3,1,2,1,1,0,3,0,NA,1,11,0,6,6,1,1
"1365",4461111,44,1,1,19,1,5,12,2,1,8,8,99,91,6,3,2014,1,"广东省",1,0,19,1,0,8,1,1,3,12,0,NA,91,99,NA,6,3,1,0
"1366",4461109,44,1,1,57,1,1,5,1,2,3,20000,10,6,8,3,2014,1,"广东省",1,0,57,3,1,3,1,1,1,5,0,20000,6,10,0,8,3,NA,0
"1367",4461108,44,1,1,64,1,2,7,1,6,3,9,11,1,8,8,2014,1,"广东省",1,0,64,3,0,3,1,1,1,7,0,NA,1,11,0,8,8,NA,NA
"1368",4461106,44,1,1,50,1,0,0,1,1,2,8,11,1,6,4,2014,1,"广东省",1,0,50,3,0,2,1,1,0,0,0,NA,1,11,0,6,4,1,0
"1369",4461103,44,1,1,61,1,5,10,1,2,2,2e+05,2,1,8,3,2014,1,"广东省",1,0,61,3,1,2,1,1,3,10,0,2e+05,1,2,1,8,3,NA,0
"1370",4452215,44,2,1,49,1,5,12,1,2,6,40000,11,1,6,3,2014,1,"广东省",1,1,49,2,1,6,1,1,3,12,0,40000,1,11,0,6,3,1,0
"1371",4452214,44,2,1,20,1,1,6,1,2,4,9,11,1,5,4,2014,1,"广东省",1,1,20,1,1,4,1,1,1,6,0,NA,1,11,0,5,4,1,0
"1372",4452213,44,2,1,48,1,1,6,1,2,2,8,11,1,8,2,2014,1,"广东省",1,1,48,2,1,2,1,1,1,6,0,NA,1,11,0,8,2,NA,0
"1373",4452212,44,1,1,65,1,7,15,1,2,6,9,10,10,4,4,2014,1,"广东省",1,0,65,3,1,6,1,1,4,15,0,NA,10,10,0,4,4,0,0
"1374",4452211,44,1,1,65,1,0,99,1,2,5,8,11,1,5,4,2014,1,"广东省",1,0,65,3,1,5,1,1,0,99,0,NA,1,11,0,5,4,1,0
"1375",4452210,44,1,1,50,1,5,12,1,2,5,18000,11,1,5,4,2014,1,"广东省",1,0,50,3,1,5,1,1,3,12,0,18000,1,11,0,5,4,1,0
"1376",4452209,44,1,1,56,1,5,10,1,2,5,8,11,10,6,6,2014,1,"广东省",1,0,56,3,1,5,1,1,3,10,0,NA,10,11,0,6,6,1,1
"1377",4452208,44,1,1,68,1,0,5,1,2,2,12000,11,1,5,3,2014,1,"广东省",1,0,68,3,1,2,1,1,0,5,0,12000,1,11,0,5,3,1,0
"1378",4452207,44,1,2,57,1,2,4,1,2,7,15000,11,1,6,5,2014,1,"广东省",1,0,57,3,1,7,0,1,1,4,0,15000,1,11,0,6,5,1,1
"1379",4452206,44,2,1,60,1,0,2,1,2,4,8,9,1,6,3,2014,1,"广东省",1,1,60,3,1,4,1,1,0,2,0,NA,1,9,1,6,3,1,0
"1380",4452205,44,1,1,61,1,3,9,1,2,99,10000,11,1,6,3,2014,1,"广东省",1,0,61,3,1,NA,1,1,2,9,0,10000,1,11,0,6,3,1,0
"1381",4452204,44,1,1,67,1,1,6,1,2,4,8,11,1,6,4,2014,1,"广东省",1,0,67,3,1,4,1,1,1,6,0,NA,1,11,0,6,4,1,0
"1382",4452202,44,1,1,63,1,1,6,1,4,4,9,11,1,6,6,2014,1,"广东省",1,0,63,3,0,4,1,1,1,6,0,NA,1,11,0,6,6,1,1
"1383",4452201,44,1,1,54,1,5,12,1,2,2,9,11,1,6,2,2014,1,"广东省",1,0,54,3,1,2,1,1,3,12,0,NA,1,11,0,6,2,1,0
"1384",4452115,44,1,1,61,1,2,7,1,2,1,9,11,6,5,5,2014,1,"广东省",1,0,61,3,1,1,1,1,1,7,0,NA,6,11,0,5,5,1,1
"1385",4452114,44,1,1,67,1,2,7,3,4,5,8,6,96,6,6,2014,1,"广东省",1,0,67,3,0,5,1,1,1,7,1,NA,96,6,1,6,6,1,1
"1386",4452113,44,1,1,54,1,3,9,1,2,5,9,8,3,8,8,2014,1,"广东省",1,0,54,3,1,5,1,1,2,9,0,NA,3,8,0,8,8,NA,NA
"1387",4452112,44,1,1,26,1,3,9,1,2,5,8,8,3,4,3,2014,1,"广东省",1,0,26,1,1,5,1,1,2,9,0,NA,3,8,0,4,3,0,0
"1388",4452111,44,1,1,54,1,3,7,1,2,5,8,11,1,4,2,2014,1,"广东省",1,0,54,3,1,5,1,1,2,7,0,NA,1,11,0,4,2,0,0
"1389",4452110,44,1,1,55,1,3,7,1,1,3,8,8,3,8,8,2014,1,"广东省",1,0,55,3,0,3,1,1,2,7,0,NA,3,8,0,8,8,NA,NA
"1390",4452109,44,1,1,55,1,5,9,3,2,10,8,1,7,5,4,2014,1,"广东省",1,0,55,3,1,10,1,1,3,9,1,NA,7,1,1,5,4,1,0
"1391",4452108,44,1,1,52,1,0,3,1,2,3,8,11,1,5,4,2014,1,"广东省",1,0,52,3,1,3,1,1,0,3,0,NA,1,11,0,5,4,1,0
"1392",4452107,44,2,1,54,1,1,6,1,2,4,8,11,1,6,6,2014,1,"广东省",1,1,54,3,1,4,1,1,1,6,0,NA,1,11,0,6,6,1,1
"1393",4452106,44,2,1,20,1,5,12,2,1,6,50000,11,91,5,5,2014,1,"广东省",1,1,20,1,0,6,1,1,3,12,0,50000,91,11,0,5,5,1,1
"1394",4452105,44,2,1,46,1,1,6,1,2,5,20000,11,1,4,4,2014,1,"广东省",1,1,46,2,1,5,1,1,1,6,0,20000,1,11,0,4,4,0,0
"1395",4452104,44,2,1,54,1,0,0,1,2,5,8,11,1,6,6,2014,1,"广东省",1,1,54,3,1,5,1,1,0,0,0,NA,1,11,0,6,6,1,1
"1396",4452103,44,1,2,25,1,1,6,3,2,8,40000,1,5,5,5,2014,1,"广东省",1,0,25,1,1,8,0,1,1,6,1,40000,5,1,1,5,5,1,1
"1397",4452102,44,2,9,60,1,0,0,1,2,4,4000,11,1,6,6,2014,1,"广东省",1,1,60,3,1,4,NA,1,0,0,0,4000,1,11,0,6,6,1,1
"1398",4452101,44,2,1,52,1,1,6,1,2,6,1e+05,8,3,5,5,2014,1,"广东省",1,1,52,3,1,6,1,1,1,6,0,1e+05,3,8,0,5,5,1,1
"1399",4451215,44,1,1,99,1,0,3,1,2,5,9,11,1,4,4,2014,1,"广东省",1,0,99,4,1,5,1,1,0,3,0,NA,1,11,0,4,4,0,0
"1400",4451214,44,1,1,44,1,1,6,1,2,6,30000,11,1,5,1,2014,1,"广东省",1,0,44,2,1,6,1,1,1,6,0,30000,1,11,0,5,1,1,0
"1401",4451213,44,2,1,42,1,2,8,1,2,1,8,11,1,9,9,2014,1,"广东省",1,1,42,2,1,1,1,1,1,8,0,NA,1,11,0,9,9,NA,NA
"1402",4451207,44,2,1,21,1,5,12,2,1,7,9,10,6,5,4,2014,1,"广东省",1,1,21,1,0,7,1,1,3,12,0,NA,6,10,0,5,4,1,0
"1403",4451206,44,1,1,66,1,1,6,1,2,4,4000,11,1,6,4,2014,1,"广东省",1,0,66,3,1,4,1,1,1,6,0,4000,1,11,0,6,4,1,0
"1404",4451205,44,1,1,52,1,3,9,1,2,5,4000,11,1,6,5,2014,1,"广东省",1,0,52,3,1,5,1,1,2,9,0,4000,1,11,0,6,5,1,1
"1405",4451204,44,1,1,20,1,7,12,1,1,5,9,11,91,4,4,2014,1,"广东省",1,0,20,1,0,5,1,1,4,12,0,NA,91,11,0,4,4,0,0
"1406",4451203,44,2,1,64,1,0,1,1,2,2,12000,11,1,5,3,2014,1,"广东省",1,1,64,3,1,2,1,1,0,1,0,12000,1,11,0,5,3,1,0
"1407",4451201,44,1,1,60,1,3,9,3,2,1,9,11,1,6,4,2014,1,"广东省",1,0,60,3,1,1,1,1,2,9,1,NA,1,11,0,6,4,1,0
"1408",4451115,44,1,1,62,1,1,6,1,2,5,110000,11,1,5,5,2014,1,"广东省",1,0,62,3,1,5,1,1,1,6,0,110000,1,11,0,5,5,1,1
"1409",4451114,44,2,1,50,1,0,0,1,2,5,12000,11,1,5,4,2014,1,"广东省",1,1,50,3,1,5,1,1,0,0,0,12000,1,11,0,5,4,1,0
"1410",4451113,44,1,1,49,1,3,9,1,2,4,78000,11,1,4,4,2014,1,"广东省",1,0,49,2,1,4,1,1,2,9,0,78000,1,11,0,4,4,0,0
"1411",4451112,44,1,1,51,1,2,7,1,1,3,10000,11,1,5,5,2014,1,"广东省",1,0,51,3,0,3,1,1,1,7,0,10000,1,11,0,5,5,1,1
"1412",4451111,44,1,1,79,1,0,2,1,2,6,9,11,1,5,6,2014,1,"广东省",1,0,79,4,1,6,1,1,0,2,0,NA,1,11,0,5,6,1,1
"1413",4451110,44,2,1,38,1,3,9,1,2,5,10000,11,1,3,4,2014,1,"广东省",1,1,38,2,1,5,1,1,2,9,0,10000,1,11,0,3,4,0,0
"1414",4451109,44,1,1,44,1,5,9,2,1,6,80000,6,93,6,6,2014,1,"广东省",1,0,44,2,0,6,1,1,3,9,0,80000,93,6,1,6,6,1,1
"1415",4451108,44,1,1,66,1,1,6,3,2,5,15000,11,1,6,5,2014,1,"广东省",1,0,66,3,1,5,1,1,1,6,1,15000,1,11,0,6,5,1,1
"1416",4451107,44,2,1,49,1,3,9,1,2,1,40000,11,1,6,4,2014,1,"广东省",1,1,49,2,1,1,1,1,2,9,0,40000,1,11,0,6,4,1,0
"1417",4451105,44,2,1,49,1,1,6,1,2,4,4000,11,1,5,4,2014,1,"广东省",1,1,49,2,1,4,1,1,1,6,0,4000,1,11,0,5,4,1,0
"1418",4451104,44,1,1,65,1,1,6,1,2,1,1e+05,11,1,6,4,2014,1,"广东省",1,0,65,3,1,1,1,1,1,6,0,1e+05,1,11,0,6,4,1,0
"1419",4451103,44,2,1,19,1,5,12,1,1,9,20000,3,6,5,5,2014,1,"广东省",1,1,19,1,0,9,1,1,3,12,0,20000,6,3,1,5,5,1,1
"1420",4451102,44,1,1,47,1,7,15,2,1,5,9,11,91,5,4,2014,1,"广东省",1,0,47,2,0,5,1,1,4,15,0,NA,91,11,0,5,4,1,0
"1421",4451101,44,1,1,47,1,7,14,2,1,4,12000,11,91,4,3,2014,1,"广东省",1,0,47,2,0,4,1,1,4,14,0,12000,91,11,0,4,3,0,0
"1422",4442212,44,1,1,35,1,2,6,1,2,5,8,98,94,5,3,2014,1,"广东省",1,0,35,2,1,5,1,1,1,6,0,NA,94,98,NA,5,3,1,0
"1423",4442211,44,2,1,54,1,0,3,1,2,6,9,98,1,5,4,2014,1,"广东省",1,1,54,3,1,6,1,1,0,3,0,NA,1,98,NA,5,4,1,0
"1424",4442210,44,1,9,65,1,0,4,1,4,4,8,11,1,5,5,2014,1,"广东省",1,0,65,3,0,4,NA,1,0,4,0,NA,1,11,0,5,5,1,1
"1425",4442209,44,2,1,64,1,0,0,1,2,7,9,98,92,4,3,2014,1,"广东省",1,1,64,3,1,7,1,1,0,0,0,NA,92,98,NA,4,3,0,0
"1426",4442207,44,2,1,19,9,1,6,2,1,6,9,11,91,4,3,2014,1,"广东省",1,1,19,1,0,6,1,NA,1,6,0,NA,91,11,0,4,3,0,0
"1427",4442206,44,1,1,48,1,0,0,1,4,6,9,99,1,5,4,2014,1,"广东省",1,0,48,2,0,6,1,1,0,0,0,NA,1,99,NA,5,4,1,0
"1428",4442205,44,1,1,58,1,0,3,1,2,4,8,11,96,5,4,2014,1,"广东省",1,0,58,3,1,4,1,1,0,3,0,NA,96,11,0,5,4,1,0
"1429",4442204,44,1,1,73,1,0,0,1,2,4,8,11,1,8,3,2014,1,"广东省",1,0,73,4,1,4,1,1,0,0,0,NA,1,11,0,8,3,NA,0
"1430",4442201,44,1,1,53,1,3,9,1,2,5,9,98,6,5,4,2014,1,"广东省",1,0,53,3,1,5,1,1,2,9,0,NA,6,98,NA,5,4,1,0
"1431",4442115,44,2,1,19,1,5,12,2,1,4,8,98,91,5,3,2014,1,"广东省",1,1,19,1,0,4,1,1,3,12,0,NA,91,98,NA,5,3,1,0
"1432",4442113,44,2,1,54,9,1,0,1,2,4,8,11,1,8,3,2014,1,"广东省",1,1,54,3,1,4,1,NA,1,0,0,NA,1,11,0,8,3,NA,0
"1433",4442112,44,2,1,18,1,1,6,2,1,6,8,98,6,4,4,2014,1,"广东省",1,1,18,1,0,6,1,1,1,6,0,NA,6,98,NA,4,4,0,0
"1434",4442110,44,2,1,23,1,3,9,1,2,8,9,99,92,5,3,2014,1,"广东省",1,1,23,1,1,8,1,1,2,9,0,NA,92,99,NA,5,3,1,0
"1435",4442108,44,1,1,57,1,3,0,1,2,4,8,11,1,3,3,2014,1,"广东省",1,0,57,3,1,4,1,1,2,0,0,NA,1,11,0,3,3,0,0
"1436",4442106,44,2,1,74,1,0,0,1,4,5,8,11,1,8,8,2014,1,"广东省",1,1,74,4,0,5,1,1,0,0,0,NA,1,11,0,8,8,NA,NA
"1437",4442104,44,2,1,56,1,0,0,1,2,4,8,99,92,8,3,2014,1,"广东省",1,1,56,3,1,4,1,1,0,0,0,NA,92,99,NA,8,3,NA,0
"1438",4442103,44,2,1,75,1,0,0,1,2,5,9,11,92,5,4,2014,1,"广东省",1,1,75,4,1,5,1,1,0,0,0,NA,92,11,0,5,4,1,0
"1439",4442102,44,2,1,45,1,0,0,1,2,98,8,10,6,8,8,2014,1,"广东省",1,1,45,2,1,NA,1,1,0,0,0,NA,6,10,0,8,8,NA,NA
"1440",4442101,44,2,1,69,1,1,6,1,2,5,20000,11,1,5,5,2014,1,"广东省",1,1,69,3,1,5,1,1,1,6,0,20000,1,11,0,5,5,1,1
"1441",4441215,44,2,1,75,1,0,0,1,4,4,8,11,1,5,4,2014,1,"广东省",1,1,75,4,0,4,1,1,0,0,0,NA,1,11,0,5,4,1,0
"1442",4441213,44,2,1,46,1,1,6,1,2,2,9,11,1,6,3,2014,1,"广东省",1,1,46,2,1,2,1,1,1,6,0,NA,1,11,0,6,3,1,0
"1443",4441212,44,1,1,57,1,0,0,1,4,2,8,98,1,5,3,2014,1,"广东省",1,0,57,3,0,2,1,1,0,0,0,NA,1,98,NA,5,3,1,0
"1444",4441208,44,2,1,87,1,0,0,1,4,98,8,11,1,7,7,2014,1,"广东省",1,1,87,4,0,NA,1,1,0,0,0,NA,1,11,0,7,7,NA,NA
"1445",4441207,44,2,1,18,1,5,11,2,1,4,8,98,91,4,3,2014,1,"广东省",1,1,18,1,0,4,1,1,3,11,0,NA,91,98,NA,4,3,0,0
"1446",4441204,44,2,1,36,1,2,6,1,2,5,9,98,6,5,3,2014,1,"广东省",1,1,36,2,1,5,1,1,1,6,0,NA,6,98,NA,5,3,1,0
"1447",4441202,44,1,1,79,1,0,0,1,2,5,8,11,1,5,4,2014,1,"广东省",1,0,79,4,1,5,1,1,0,0,0,NA,1,11,0,5,4,1,0
"1448",4441201,44,2,1,88,1,1,6,1,2,2,8,11,1,7,1,2014,1,"广东省",1,1,88,4,1,2,1,1,1,6,0,NA,1,11,0,7,1,NA,0
"1449",4441115,44,1,1,63,1,2,7,1,2,6,9,8,92,5,3,2014,1,"广东省",1,0,63,3,1,6,1,1,1,7,0,NA,92,8,0,5,3,1,0
"1450",4441114,44,1,1,65,1,0,0,1,2,4,9,98,1,4,4,2014,1,"广东省",1,0,65,3,1,4,1,1,0,0,0,NA,1,98,NA,4,4,0,0
"1451",4441112,44,1,1,73,1,1,0,1,2,4,8,11,1,4,3,2014,1,"广东省",1,0,73,4,1,4,1,1,1,0,0,NA,1,11,0,4,3,0,0
"1452",4441111,44,1,1,61,1,3,9,1,4,5,8,10,93,6,4,2014,1,"广东省",1,0,61,3,0,5,1,1,2,9,0,NA,93,10,0,6,4,1,0
"1453",4441110,44,1,1,59,1,0,0,1,2,4,8,11,1,4,3,2014,1,"广东省",1,0,59,3,1,4,1,1,0,0,0,NA,1,11,0,4,3,0,0
"1454",4441109,44,2,1,64,1,1,5,3,2,4,8,11,1,4,3,2014,1,"广东省",1,1,64,3,1,4,1,1,1,5,1,NA,1,11,0,4,3,0,0
"1455",4441108,44,2,1,45,1,0,0,1,2,5,9,99,92,4,4,2014,1,"广东省",1,1,45,2,1,5,1,1,0,0,0,NA,92,99,NA,4,4,0,0
"1456",4441107,44,2,1,68,1,0,0,1,4,98,9,11,92,7,7,2014,1,"广东省",1,1,68,3,0,NA,1,1,0,0,0,NA,92,11,0,7,7,NA,NA
"1457",4441106,44,2,1,19,1,3,9,2,1,2,9,11,91,4,4,2014,1,"广东省",1,1,19,1,0,2,1,1,2,9,0,NA,91,11,0,4,4,0,0
"1458",4441105,44,2,1,61,1,0,0,1,2,6,8,11,92,4,4,2014,1,"广东省",1,1,61,3,1,6,1,1,0,0,0,NA,92,11,0,4,4,0,0
"1459",4441104,44,1,1,50,1,0,0,1,2,4,8,10,6,4,3,2014,1,"广东省",1,0,50,3,1,4,1,1,0,0,0,NA,6,10,0,4,3,0,0
"1460",4441103,44,1,1,50,1,0,2,1,1,4,8,98,6,5,4,2014,1,"广东省",1,0,50,3,0,4,1,1,0,2,0,NA,6,98,NA,5,4,1,0
"1461",4441102,44,1,1,79,1,0,0,1,4,98,9,99,1,5,4,2014,1,"广东省",1,0,79,4,0,NA,1,1,0,0,0,NA,1,99,NA,5,4,1,0
"1462",4432214,44,2,2,42,1,6,16,2,2,8,60000,2,5,5,4,2014,1,"广东省",1,1,42,2,1,8,0,1,3,16,0,60000,5,2,1,5,4,1,0
"1463",4432213,44,1,2,42,1,7,16,3,2,7,9,6,8,5,4,2014,1,"广东省",1,0,42,2,1,7,0,1,4,16,1,NA,8,6,1,5,4,1,0
"1464",4432209,44,2,2,45,1,7,15,1,2,7,9,6,8,5,5,2014,1,"广东省",1,1,45,2,1,7,0,1,4,15,0,NA,8,6,1,5,5,1,1
"1465",4432208,44,2,2,76,1,0,0,1,2,8,9,2,92,4,3,2014,1,"广东省",1,1,76,4,1,8,0,1,0,0,0,NA,92,2,1,4,3,0,0
"1466",4432207,44,2,2,44,1,6,12,2,2,8,9,2,5,5,4,2014,1,"广东省",1,1,44,2,1,8,0,1,3,12,0,NA,5,2,1,5,4,1,0
"1467",4432206,44,1,2,49,1,6,16,1,2,6,60000,2,5,6,5,2014,1,"广东省",1,0,49,2,1,6,0,1,3,16,0,60000,5,2,1,6,5,1,1
"1468",4432205,44,1,2,75,1,6,13,9,2,5,60000,2,93,6,5,2014,1,"广东省",1,0,75,4,1,5,0,1,3,13,NA,60000,93,2,1,6,5,1,1
"1469",4432204,44,1,2,99,1,6,14,3,2,8,9,99,5,5,3,2014,1,"广东省",1,0,99,4,1,8,0,1,3,14,1,NA,5,99,NA,5,3,1,0
"1470",4432203,44,1,2,99,1,7,3,3,2,8,50000,3,10,6,3,2014,1,"广东省",1,0,99,4,1,8,0,1,4,3,1,50000,10,3,1,6,3,1,0
"1471",4432201,44,1,2,18,1,5,12,2,1,4,8,98,91,5,5,2014,1,"广东省",1,0,18,1,0,4,0,1,3,12,0,NA,91,98,NA,5,5,1,1
"1472",4432113,44,2,2,39,1,6,11,1,2,6,30000,1,5,5,4,2014,1,"广东省",1,1,39,2,1,6,0,1,3,11,0,30000,5,1,1,5,4,1,0
"1473",4432112,44,2,1,54,1,0,0,1,2,4,8,11,96,4,3,2014,1,"广东省",1,1,54,3,1,4,1,1,0,0,0,NA,96,11,0,4,3,0,0
"1474",4432107,44,1,2,47,1,6,16,2,2,8,60000,2,5,5,4,2014,1,"广东省",1,0,47,2,1,8,0,1,3,16,0,60000,5,2,1,5,4,1,0
"1475",4432105,44,1,1,18,1,3,9,2,1,7,8,11,91,5,4,2014,1,"广东省",1,0,18,1,0,7,1,1,2,9,0,NA,91,11,0,5,4,1,0
"1476",4431211,44,1,1,61,1,1,6,1,2,5,20000,11,1,5,5,2014,1,"广东省",1,0,61,3,1,5,1,1,1,6,0,20000,1,11,0,5,5,1,1
"1477",4431210,44,1,1,23,1,7,16,3,1,5,8,11,91,6,4,2014,1,"广东省",1,0,23,1,0,5,1,1,4,16,1,NA,91,11,0,6,4,1,0
"1478",4431209,44,1,1,20,1,3,9,1,1,5,8,11,6,5,5,2014,1,"广东省",1,0,20,1,0,5,1,1,2,9,0,NA,6,11,0,5,5,1,1
"1479",4431208,44,1,1,83,1,0,0,1,2,6,8,98,1,5,4,2014,1,"广东省",1,0,83,4,1,6,1,1,0,0,0,NA,1,98,NA,5,4,1,0
"1480",4431205,44,2,1,99,1,0,0,1,2,4,8,98,1,5,3,2014,1,"广东省",1,1,99,4,1,4,1,1,0,0,0,NA,1,98,NA,5,3,1,0
"1481",4431203,44,2,1,21,1,5,12,2,1,5,8,9,6,5,3,2014,1,"广东省",1,1,21,1,0,5,1,1,3,12,0,NA,6,9,1,5,3,1,0
"1482",4431202,44,2,1,20,1,3,9,1,1,5,30000,10,6,6,5,2014,1,"广东省",1,1,20,1,0,5,1,1,2,9,0,30000,6,10,0,6,5,1,1
"1483",4431201,44,2,1,80,1,0,0,1,4,4,8,11,1,4,4,2014,1,"广东省",1,1,80,4,0,4,1,1,0,0,0,NA,1,11,0,4,4,0,0
"1484",4431115,44,1,1,26,1,3,9,1,2,5,8,11,92,4,2,2014,1,"广东省",1,0,26,1,1,5,1,1,2,9,0,NA,92,11,0,4,2,0,0
"1485",4431112,44,1,1,99,1,0,0,1,4,5,8,11,1,5,3,2014,1,"广东省",1,0,99,4,0,5,1,1,0,0,0,NA,1,11,0,5,3,1,0
"1486",4431111,44,1,1,19,1,5,12,2,1,6,8,98,91,5,4,2014,1,"广东省",1,0,19,1,0,6,1,1,3,12,0,NA,91,98,NA,5,4,1,0
"1487",4431110,44,1,1,19,1,5,12,2,1,5,8,99,91,6,5,2014,1,"广东省",1,0,19,1,0,5,1,1,3,12,0,NA,91,99,NA,6,5,1,1
"1488",4431109,44,1,1,80,1,5,14,1,2,9,20000,2,93,6,5,2014,1,"广东省",1,0,80,4,1,9,1,1,3,14,0,20000,93,2,1,6,5,1,1
"1489",4431107,44,2,1,40,1,3,9,1,4,4,26000,8,3,5,5,2014,1,"广东省",1,1,40,2,0,4,1,1,2,9,0,26000,3,8,0,5,5,1,1
"1490",4431106,44,2,2,60,1,0,0,1,2,8,8,99,1,5,5,2014,1,"广东省",1,1,60,3,1,8,0,1,0,0,0,NA,1,99,NA,5,5,1,1
"1491",4431105,44,2,1,28,1,2,7,1,2,4,30000,11,92,3,3,2014,1,"广东省",1,1,28,1,1,4,1,1,1,7,0,30000,92,11,0,3,3,0,0
"1492",4431104,44,1,1,19,1,1,6,1,1,4,8,98,94,4,2,2014,1,"广东省",1,0,19,1,0,4,1,1,1,6,0,NA,94,98,NA,4,2,0,0
"1493",4431103,44,2,9,35,1,3,9,1,2,4,8,11,92,5,3,2014,1,"广东省",1,1,35,2,1,4,NA,1,2,9,0,NA,92,11,0,5,3,1,0
"1494",4431102,44,2,1,99,1,0,3,1,2,3,9,98,92,5,3,2014,1,"广东省",1,1,99,4,1,3,1,1,0,3,0,NA,92,98,NA,5,3,1,0
"1495",4431101,44,2,2,43,1,3,9,1,2,5,8,11,6,4,3,2014,1,"广东省",1,1,43,2,1,5,0,1,2,9,0,NA,6,11,0,4,3,0,0
"1496",4422215,44,1,1,19,1,2,7,1,1,5,8,10,6,5,3,2014,1,"广东省",1,0,19,1,0,5,1,1,1,7,0,NA,6,10,0,5,3,1,0
"1497",4422214,44,1,1,19,1,1,6,1,1,7,9,10,6,2,1,2014,1,"广东省",1,0,19,1,0,7,1,1,1,6,0,NA,6,10,0,2,1,0,0
"1498",4422212,44,2,1,21,1,5,5,1,1,2,8,98,6,6,5,2014,1,"广东省",1,1,21,1,0,2,1,1,3,5,0,NA,6,98,NA,6,5,1,1
"1499",4422211,44,1,1,21,1,1,6,1,1,1,9,98,6,5,5,2014,1,"广东省",1,0,21,1,0,1,1,1,1,6,0,NA,6,98,NA,5,5,1,1
"1500",4422210,44,2,1,29,1,3,9,3,2,7,9,10,1,4,4,2014,1,"广东省",1,1,29,1,1,7,1,1,2,9,1,NA,1,10,0,4,4,0,0
"1501",4422209,44,2,1,35,1,3,9,2,2,6,9,8,3,3,2,2014,1,"广东省",1,1,35,2,1,6,1,1,2,9,0,NA,3,8,0,3,2,0,0
"1502",4422208,44,2,2,44,1,5,12,1,2,98,9,8,3,5,5,2014,1,"广东省",1,1,44,2,1,NA,0,1,3,12,0,NA,3,8,0,5,5,1,1
"1503",4422203,44,1,1,19,1,5,12,2,1,5,9,8,6,6,3,2014,1,"广东省",1,0,19,1,0,5,1,1,3,12,0,NA,6,8,0,6,3,1,0
"1504",4422201,44,1,1,58,1,9,99,1,2,99,9,8,4,5,4,2014,1,"广东省",1,0,58,3,1,NA,1,1,NA,99,0,NA,4,8,0,5,4,1,0
"1505",4422112,44,1,1,21,1,7,12,1,1,1,8,11,91,5,4,2014,1,"广东省",1,0,21,1,0,1,1,1,4,12,0,NA,91,11,0,5,4,1,0
"1506",4422110,44,2,1,29,1,7,15,1,2,3,9,8,3,4,4,2014,1,"广东省",1,1,29,1,1,3,1,1,4,15,0,NA,3,8,0,4,4,0,0
"1507",4422109,44,1,1,22,1,2,8,1,1,4,9,10,6,8,9,2014,1,"广东省",1,0,22,1,0,4,1,1,1,8,0,NA,6,10,0,8,9,NA,NA
"1508",4422108,44,1,1,24,1,5,12,1,1,1,9,10,10,6,5,2014,1,"广东省",1,0,24,1,0,1,1,1,3,12,0,NA,10,10,0,6,5,1,1
"1509",4422106,44,2,1,23,1,2,6,1,1,6,8,99,2,3,3,2014,1,"广东省",1,1,23,1,0,6,1,1,1,6,0,NA,2,99,NA,3,3,0,0
"1510",4422104,44,1,1,55,1,3,7,1,2,6,9,8,3,6,6,2014,1,"广东省",1,0,55,3,1,6,1,1,2,7,0,NA,3,8,0,6,6,1,1
"1511",4422103,44,1,2,32,1,5,12,1,2,2,8,10,4,5,1,2014,1,"广东省",1,0,32,2,1,2,0,1,3,12,0,NA,4,10,0,5,1,1,0
"1512",4422101,44,2,1,27,1,2,8,1,2,6,9,8,6,4,4,2014,1,"广东省",1,1,27,1,1,6,1,1,1,8,0,NA,6,8,0,4,4,0,0
"1513",4421215,44,2,2,64,1,2,6,1,2,6,9,10,93,6,5,2014,1,"广东省",1,1,64,3,1,6,0,1,1,6,0,NA,93,10,0,6,5,1,1
