"","id","province","A1","A2","A4A","A5","SE1","SE1A","SE11","SE13","SE22","SE5","E4B","E4H","year","wave","time","female","age","corhort","marriage","socialLevel","hukouRural","race","edu","eduyear","party","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"1384",1384,"山东省",1,2,61,1,9,14,6,1,2,"2",6,2,2019,1,1,0,61,3,1,6,0,1,4,14,0,"2","1",6,2,1,0
"1385",1385,"山东省",2,1,31,1,5,9,6,1,2,"8",5,4,2019,1,1,1,31,2,1,6,1,1,2,9,0,"8","0",5,4,1,0
"1386",1386,"山东省",2,1,41,1,5,8,6,1,2,NA,5,4,2019,1,1,1,41,2,1,6,1,1,2,8,0,NA,NA,5,4,1,0
"1387",1387,"山东省",1,2,70,1,3,5,5,3,2,"11",5,5,2019,1,1,0,70,4,1,5,0,1,1,5,1,"11","0",5,5,1,1
"1388",1388,"山东省",1,1,68,1,0,7,4,1,2,"11",5,5,2019,1,1,0,68,3,1,4,1,1,0,7,0,"11","0",5,5,1,1
"1389",1389,"山东省",2,1,21,1,9,15,5,1,1,"10",4,4,2019,1,1,1,21,1,0,5,1,1,4,15,0,"10","0",4,4,0,0
"1390",1390,"山东省",2,1,63,1,0,7,4,1,2,"11",6,6,2019,1,1,1,63,3,1,4,1,1,0,7,0,"11","0",6,6,1,1
"1391",1391,"山东省",1,1,50,1,5,9,5,1,2,"11",5,5,2019,1,1,0,50,3,1,5,1,1,2,9,0,"11","0",5,5,1,1
"1392",1392,"山东省",2,1,57,1,7,12,7,3,2,"10",6,6,2019,1,1,1,57,3,1,7,1,1,3,12,1,"10","0",6,6,1,1
"1393",1393,"山东省",2,1,65,1,0,7,6,1,2,"11",5,4,2019,1,1,1,65,3,1,6,1,1,0,7,0,"11","0",5,4,1,0
"1394",1394,"山东省",2,1,43,1,5,9,5,1,2,"8",6,6,2019,1,1,1,43,2,1,5,1,1,2,9,0,"8","0",6,6,1,1
"1395",1395,"山东省",1,2,61,1,7,12,7,1,2,"2",6,5,2019,1,1,0,61,3,1,7,0,1,3,12,0,"2","1",6,5,1,1
"1396",1396,"山东省",1,1,55,1,0,7,3,1,2,"11",5,2,2019,1,1,0,55,3,1,3,1,1,0,7,0,"11","0",5,2,1,0
"1397",1397,"山东省",2,1,75,1,0,7,6,1,2,"11",5,4,2019,1,1,1,75,4,1,6,1,1,0,7,0,"11","0",5,4,1,0
"1398",1398,"山东省",2,1,53,1,2,3,6,1,2,"11",5,2,2019,1,1,1,53,3,1,6,1,1,0,3,0,"11","0",5,2,1,0
"1399",1399,"山东省",2,1,47,1,2,3,5,1,2,"8",5,3,2019,1,1,1,47,2,1,5,1,1,0,3,0,"8","0",5,3,1,0
"1400",1400,"山东省",1,1,45,1,7,12,4,1,2,"8",5,2,2019,1,1,0,45,2,1,4,1,1,3,12,0,"8","0",5,2,1,0
"1401",1401,"山东省",2,1,56,1,3,5,6,1,2,"11",6,3,2019,1,1,1,56,3,1,6,1,1,1,5,0,"11","0",6,3,1,0
"1402",1402,"山东省",1,1,27,1,7,12,4,1,2,"3",5,4,2019,1,1,0,27,1,1,4,1,1,3,12,0,"3","1",5,4,1,0
"1403",1403,"山东省",2,1,54,1,2,2,5,1,2,"11",6,4,2019,1,1,1,54,3,1,5,1,1,0,2,0,"11","0",6,4,1,0
"1404",1404,"山东省",2,1,62,1,5,7,NA,1,2,"11",6,6,2019,1,1,1,62,3,1,NA,1,1,2,7,0,"11","0",6,6,1,1
"1405",1405,"山东省",1,1,87,1,0,7,NA,1,2,"11",6,3,2019,1,1,0,87,4,1,NA,1,1,0,7,0,"11","0",6,3,1,0
"1406",1406,"山东省",2,1,64,1,2,4,5,1,2,"11",5,NA,2019,1,1,1,64,3,1,5,1,1,0,4,0,"11","0",5,NA,1,NA
"1407",1407,"山东省",1,1,70,1,5,8,3,1,2,"11",5,5,2019,1,1,0,70,4,1,3,1,1,2,8,0,"11","0",5,5,1,1
"1408",1408,"山东省",2,1,72,1,3,6,6,1,2,"11",6,6,2019,1,1,1,72,4,1,6,1,1,1,6,0,"11","0",6,6,1,1
"1409",1409,"山东省",2,1,83,1,0,7,4,1,2,"11",6,6,2019,1,1,1,83,4,1,4,1,1,0,7,0,"11","0",6,6,1,1
"1410",1410,"山东省",1,3,81,1,5,8,8,3,2,"6",6,5,2019,1,1,0,81,4,1,8,0,1,2,8,1,"6","1",6,5,1,1
"1411",1411,"山东省",1,1,80,1,0,7,8,3,2,"11",6,6,2019,1,1,0,80,4,1,8,1,1,0,7,1,"11","0",6,6,1,1
"1412",1412,"山东省",2,1,71,1,2,5,6,1,2,"11",6,NA,2019,1,1,1,71,4,1,6,1,1,0,5,0,"11","0",6,NA,1,NA
"1413",1413,"山东省",2,1,69,1,2,2,NA,1,2,"11",NA,NA,2019,1,1,1,69,3,1,NA,1,1,0,2,0,"11","0",NA,NA,NA,NA
"1414",1414,"山东省",1,1,82,1,0,7,3,1,4,"11",6,6,2019,1,1,0,82,4,0,3,1,1,0,7,0,"11","0",6,6,1,1
"1415",1415,"山东省",2,1,24,1,9,22,6,1,1,"8",6,2,2019,1,1,1,24,1,0,6,1,1,4,22,0,"8","0",6,2,1,0
"1416",1416,"山东省",2,2,38,1,7,12,6,1,2,"11",6,3,2019,1,1,1,38,2,1,6,0,1,3,12,0,"11","0",6,3,1,0
"1417",1417,"山东省",1,2,56,1,7,9,6,1,2,"2",1,1,2019,1,1,0,56,3,1,6,0,1,3,9,0,"2","1",1,1,0,0
"1418",1418,"山东省",2,2,64,1,9,15,3,1,2,"7",4,NA,2019,1,1,1,64,3,1,3,0,1,4,15,0,"7","1",4,NA,0,NA
"1419",1419,"山东省",1,2,45,1,7,12,5,1,2,"8",4,4,2019,1,1,0,45,2,1,5,0,1,3,12,0,"8","0",4,4,0,0
"1420",1420,"山东省",2,1,66,1,3,6,6,1,2,"11",6,3,2019,1,1,1,66,3,1,6,1,1,1,6,0,"11","0",6,3,1,0
"1421",1421,"山东省",1,1,72,1,0,7,NA,1,2,"7",4,4,2019,1,1,0,72,4,1,NA,1,1,0,7,0,"7","1",4,4,0,0
"1422",1422,"山东省",2,2,53,1,5,9,NA,1,2,"2",5,5,2019,1,1,1,53,3,1,NA,0,1,2,9,0,"2","1",5,5,1,1
"1423",1423,"山东省",1,2,52,1,5,9,6,1,2,"8",NA,NA,2019,1,1,0,52,3,1,6,0,1,2,9,0,"8","0",NA,NA,NA,NA
"1424",1424,"山东省",2,2,45,1,7,14,7,1,2,"6",5,5,2019,1,1,1,45,2,1,7,0,1,3,14,0,"6","1",5,5,1,1
"1425",1425,"山东省",2,2,41,1,9,16,9,1,2,"2",6,6,2019,1,1,1,41,2,1,9,0,1,4,16,0,"2","1",6,6,1,1
"1426",1426,"山东省",2,2,50,1,7,12,5,1,2,"8",5,5,2019,1,1,1,50,3,1,5,0,1,3,12,0,"8","0",5,5,1,1
"1427",1427,"山东省",1,2,48,1,7,12,5,3,2,"2",3,3,2019,1,1,0,48,2,1,5,0,1,3,12,1,"2","1",3,3,0,0
"1428",1428,"山东省",2,2,36,1,9,16,6,3,2,"2",6,5,2019,1,1,1,36,2,1,6,0,1,4,16,1,"2","1",6,5,1,1
"1429",1429,"山东省",1,1,65,1,7,12,5,1,2,"2",5,4,2019,1,1,0,65,3,1,5,1,1,3,12,0,"2","1",5,4,1,0
"1430",1430,"山东省",1,1,24,1,9,15,7,1,1,"11",6,5,2019,1,1,0,24,1,0,7,1,1,4,15,0,"11","0",6,5,1,1
"1431",1431,"山东省",1,2,38,1,7,12,7,1,2,"6",6,4,2019,1,1,0,38,2,1,7,0,1,3,12,0,"6","1",6,4,1,0
"1432",1432,"山东省",2,2,51,1,9,13,8,3,2,"1",6,6,2019,1,1,1,51,3,1,8,0,1,4,13,1,"1","1",6,6,1,1
"1433",1433,"山东省",1,2,60,1,9,12,6,1,2,"8",4,4,2019,1,1,0,60,3,1,6,0,1,4,12,0,"8","0",4,4,0,0
"1434",1434,"山东省",2,1,69,1,0,7,NA,1,2,"11",6,6,2019,1,1,1,69,3,1,NA,1,1,0,7,0,"11","0",6,6,1,1
"1435",1435,"山东省",1,1,50,1,5,9,6,3,2,"11",6,6,2019,1,1,0,50,3,1,6,1,1,2,9,1,"11","0",6,6,1,1
"1436",1436,"山东省",1,2,67,1,7,12,7,3,2,"6",6,3,2019,1,1,0,67,3,1,7,0,1,3,12,1,"6","1",6,3,1,0
"1437",1437,"山东省",2,1,56,1,5,7,6,1,2,"11",5,3,2019,1,1,1,56,3,1,6,1,1,2,7,0,"11","0",5,3,1,0
"1438",1438,"山东省",2,1,71,1,3,6,NA,1,2,"11",6,NA,2019,1,1,1,71,4,1,NA,1,1,1,6,0,"11","0",6,NA,1,NA
"1439",1439,"山东省",2,1,70,1,0,7,NA,1,2,"11",6,6,2019,1,1,1,70,4,1,NA,1,1,0,7,0,"11","0",6,6,1,1
"1440",1440,"山东省",1,1,48,1,5,9,5,1,2,"7",4,4,2019,1,1,0,48,2,1,5,1,1,2,9,0,"7","1",4,4,0,0
"1441",1441,"山东省",2,1,36,1,5,9,3,1,2,"8",4,2,2019,1,1,1,36,2,1,3,1,1,2,9,0,"8","0",4,2,0,0
"1442",1442,"山东省",1,1,42,1,5,9,3,1,2,"8",6,4,2019,1,1,0,42,2,1,3,1,1,2,9,0,"8","0",6,4,1,0
"1443",1443,"山东省",2,1,38,1,5,9,5,1,2,"11",5,5,2019,1,1,1,38,2,1,5,1,1,2,9,0,"11","0",5,5,1,1
"1444",1444,"山东省",2,1,59,1,4,7,NA,1,2,"8",5,5,2019,1,1,1,59,3,1,NA,1,1,1,7,0,"8","0",5,5,1,1
"1445",1445,"山东省",1,1,56,1,0,7,4,1,2,"8",6,3,2019,1,1,0,56,3,1,4,1,1,0,7,0,"8","0",6,3,1,0
"1446",1446,"山东省",1,1,65,1,2,3,5,1,2,"11",5,4,2019,1,1,0,65,3,1,5,1,1,0,3,0,"11","0",5,4,1,0
"1447",1447,"山东省",2,1,18,1,7,12,6,1,1,"11",5,5,2019,1,1,1,18,1,0,6,1,1,3,12,0,"11","0",5,5,1,1
"1448",1448,"山东省",1,1,62,1,0,7,4,1,4,"10",6,NA,2019,1,1,0,62,3,0,4,1,1,0,7,0,"10","0",6,NA,1,NA
"1449",1449,"山东省",2,1,55,1,6,9,5,1,2,"11",6,4,2019,1,1,1,55,3,1,5,1,1,2,9,0,"11","0",6,4,1,0
"1450",1450,"山东省",1,1,62,1,3,5,5,1,4,"11",4,4,2019,1,1,0,62,3,0,5,1,1,1,5,0,"11","0",4,4,0,0
"1451",1451,"山东省",2,1,62,1,0,7,5,1,2,"8",6,6,2019,1,1,1,62,3,1,5,1,1,0,7,0,"8","0",6,6,1,1
"1452",1452,"山东省",1,1,22,1,7,12,6,1,1,"8",6,5,2019,1,1,0,22,1,0,6,1,1,3,12,0,"8","0",6,5,1,1
"1453",1453,"山东省",2,1,58,1,3,6,4,1,2,"11",6,5,2019,1,1,1,58,3,1,4,1,1,1,6,0,"11","0",6,5,1,1
"1454",1454,"山东省",1,1,56,1,5,7,5,1,2,"11",6,5,2019,1,1,0,56,3,1,5,1,1,2,7,0,"11","0",6,5,1,1
"1455",1455,"山东省",2,1,47,1,0,7,5,1,2,"8",6,5,2019,1,1,1,47,2,1,5,1,1,0,7,0,"8","0",6,5,1,1
"1456",1456,"山东省",2,1,36,1,3,6,6,1,2,"11",6,6,2019,1,1,1,36,2,1,6,1,1,1,6,0,"11","0",6,6,1,1
"1457",1457,"山东省",1,1,68,1,5,8,5,1,2,"11",6,4,2019,1,1,0,68,3,1,5,1,1,2,8,0,"11","0",6,4,1,0
"1458",1458,"山东省",2,2,58,1,3,6,5,1,2,"2",6,6,2019,1,1,1,58,3,1,5,0,1,1,6,0,"2","1",6,6,1,1
"1459",1459,"山东省",1,1,52,1,2,2,5,1,2,"11",6,5,2019,1,1,0,52,3,1,5,1,1,0,2,0,"11","0",6,5,1,1
"1460",1460,"山东省",1,1,72,1,3,6,6,1,2,"11",5,5,2019,1,1,0,72,4,1,6,1,1,1,6,0,"11","0",5,5,1,1
"1461",1461,"山东省",2,1,20,1,5,9,7,1,1,"8",6,4,2019,1,1,1,20,1,0,7,1,1,2,9,0,"8","0",6,4,1,0
"1462",1462,"山东省",2,1,38,1,2,4,6,1,2,"10",NA,NA,2019,1,1,1,38,2,1,6,1,1,0,4,0,"10","0",NA,NA,NA,NA
"1463",1463,"山东省",1,1,57,1,0,7,5,1,2,"11",6,6,2019,1,1,0,57,3,1,5,1,1,0,7,0,"11","0",6,6,1,1
"1464",1464,"山东省",2,1,75,1,0,7,5,1,4,"11",6,4,2019,1,1,1,75,4,0,5,1,1,0,7,0,"11","0",6,4,1,0
"1465",1465,"山东省",2,1,70,1,2,3,5,1,2,"11",5,5,2019,1,1,1,70,4,1,5,1,1,0,3,0,"11","0",5,5,1,1
"1466",1466,"山东省",2,1,43,1,5,9,4,1,2,"11",5,5,2019,1,1,1,43,2,1,4,1,1,2,9,0,"11","0",5,5,1,1
"1467",1467,"山东省",1,1,67,1,5,7,4,1,2,"11",6,6,2019,1,1,0,67,3,1,4,1,1,2,7,0,"11","0",6,6,1,1
"1468",1468,"山东省",2,1,71,1,3,5,5,1,2,"11",6,6,2019,1,1,1,71,4,1,5,1,1,1,5,0,"11","0",6,6,1,1
"1469",1469,"山东省",1,1,20,1,7,12,6,1,1,"11",6,6,2019,1,1,0,20,1,0,6,1,1,3,12,0,"11","0",6,6,1,1
"1470",1470,"山东省",1,1,61,1,3,5,4,1,2,"11",5,5,2019,1,1,0,61,3,1,4,1,1,1,5,0,"11","0",5,5,1,1
"1471",1471,"山东省",1,1,71,1,0,7,6,1,2,"11",6,6,2019,1,1,0,71,4,1,6,1,1,0,7,0,"11","0",6,6,1,1
"1472",1472,"山东省",2,1,53,1,0,7,5,1,2,"11",6,6,2019,1,1,1,53,3,1,5,1,1,0,7,0,"11","0",6,6,1,1
"1473",1473,"山东省",1,1,70,1,2,3,7,1,4,"11",6,6,2019,1,1,0,70,4,0,7,1,1,0,3,0,"11","0",6,6,1,1
"1474",1474,"山东省",1,1,48,1,7,12,5,1,2,"3",5,5,2019,1,1,0,48,2,1,5,1,1,3,12,0,"3","1",5,5,1,1
"1475",1475,"山东省",2,1,50,1,4,7,NA,1,2,"11",NA,NA,2019,1,1,1,50,3,1,NA,1,1,1,7,0,"11","0",NA,NA,NA,NA
"1476",1476,"山东省",2,1,70,1,0,7,NA,1,4,"11",NA,NA,2019,1,1,1,70,4,0,NA,1,1,0,7,0,"11","0",NA,NA,NA,NA
"1477",1477,"山东省",2,1,58,1,0,7,NA,1,2,"11",5,5,2019,1,1,1,58,3,1,NA,1,1,0,7,0,"11","0",5,5,1,1
"1478",1478,"山东省",1,1,69,1,0,7,5,1,4,"11",6,6,2019,1,1,0,69,3,0,5,1,1,0,7,0,"11","0",6,6,1,1
"1479",1479,"山东省",2,2,52,1,8,14,6,1,2,"2",5,5,2019,1,1,1,52,3,1,6,0,1,3,14,0,"2","1",5,5,1,1
"1480",1480,"山东省",2,1,40,1,5,8,3,1,2,"10",6,5,2019,1,1,1,40,2,1,3,1,1,2,8,0,"10","0",6,5,1,1
"1481",1481,"山东省",2,1,36,1,5,9,5,1,2,"11",NA,NA,2019,1,1,1,36,2,1,5,1,1,2,9,0,"11","0",NA,NA,NA,NA
"1482",1482,"山东省",2,1,50,1,0,7,4,1,2,"11",6,6,2019,1,1,1,50,3,1,4,1,1,0,7,0,"11","0",6,6,1,1
"1483",1483,"山东省",2,1,39,1,0,7,6,1,2,"11",NA,NA,2019,1,1,1,39,2,1,6,1,1,0,7,0,"11","0",NA,NA,NA,NA
"1484",1484,"山西省",2,1,35,1,5,9,4,1,2,"8",5,5,2019,1,1,1,35,2,1,4,1,1,2,9,0,"8","0",5,5,1,1
"1485",1485,"山西省",1,3,35,1,9,14,5,3,2,"2",4,3,2019,1,1,0,35,2,1,5,0,1,4,14,1,"2","1",4,3,0,0
"1486",1486,"山西省",1,2,36,1,9,16,5,3,2,"6",5,5,2019,1,1,0,36,2,1,5,0,1,4,16,1,"6","1",5,5,1,1
"1487",1487,"山西省",1,1,38,1,5,9,5,1,2,"10",6,6,2019,1,1,0,38,2,1,5,1,1,2,9,0,"10","0",6,6,1,1
"1488",1488,"山西省",1,1,45,1,7,14,3,1,2,"10",4,3,2019,1,1,0,45,2,1,3,1,1,3,14,0,"10","0",4,3,0,0
"1489",1489,"山西省",2,2,19,1,7,12,5,2,1,"8",5,4,2019,1,1,1,19,1,0,5,0,1,3,12,0,"8","0",5,4,1,0
"1490",1490,"山西省",1,2,57,1,8,10,5,3,5,"1",6,5,2019,1,1,0,57,3,0,5,0,1,3,10,1,"1","1",6,5,1,1
"1491",1491,"山西省",1,1,42,1,3,6,3,1,2,"11",6,6,2019,1,1,0,42,2,1,3,1,1,1,6,0,"11","0",6,6,1,1
"1492",1492,"山西省",1,1,20,1,9,10,4,2,1,NA,6,5,2019,1,1,0,20,1,0,4,1,1,4,10,0,NA,NA,6,5,1,1
"1493",1493,"山西省",1,2,68,1,7,11,NA,3,2,"6",6,4,2019,1,1,0,68,3,1,NA,0,1,3,11,1,"6","1",6,4,1,0
"1494",1494,"山西省",1,2,26,1,9,23,5,3,1,"2",4,5,2019,1,1,0,26,1,0,5,0,1,4,23,1,"2","1",4,5,0,1
"1495",1495,"山西省",1,1,57,1,9,15,5,1,2,"6",6,3,2019,1,1,0,57,3,1,5,1,1,4,15,0,"6","1",6,3,1,0
"1496",1496,"山西省",1,2,37,1,9,16,7,3,2,"1",5,5,2019,1,1,0,37,2,1,7,0,1,4,16,1,"1","1",5,5,1,1
"1497",1497,"山西省",1,2,78,1,9,14,10,3,2,"1",6,6,2019,1,1,0,78,4,1,10,0,1,4,14,1,"1","1",6,6,1,1
"1498",1498,"山西省",2,2,54,1,9,16,7,1,2,"6",6,6,2019,1,1,1,54,3,1,7,0,1,4,16,0,"6","1",6,6,1,1
"1499",1499,"山西省",1,2,50,1,9,13,6,1,2,"7",5,5,2019,1,1,0,50,3,1,6,0,1,4,13,0,"7","1",5,5,1,1
"1500",1500,"山西省",2,1,54,1,5,9,4,1,2,"11",6,5,2019,1,1,1,54,3,1,4,1,1,2,9,0,"11","0",6,5,1,1
"1501",1501,"山西省",2,2,28,1,9,16,6,2,1,NA,5,5,2019,1,1,1,28,1,0,6,0,1,4,16,0,NA,NA,5,5,1,1
"1502",1502,"山西省",2,2,50,1,3,6,5,1,2,"11",6,6,2019,1,1,1,50,3,1,5,0,1,1,6,0,"11","0",6,6,1,1
"1503",1503,"山西省",1,1,41,1,6,10,2,1,2,"11",4,4,2019,1,1,0,41,2,1,2,1,1,2,10,0,"11","0",4,4,0,0
"1504",1504,"山西省",1,3,61,1,7,12,5,1,2,"1",5,6,2019,1,1,0,61,3,1,5,0,1,3,12,0,"1","1",5,6,1,1
"1505",1505,"山西省",2,1,48,1,4,10,5,1,2,"8",6,3,2019,1,1,1,48,2,1,5,1,1,1,10,0,"8","0",6,3,1,0
"1506",1506,"山西省",1,1,49,1,4,8,5,1,2,"8",5,3,2019,1,1,0,49,2,1,5,1,1,1,8,0,"8","0",5,3,1,0
"1507",1507,"山西省",2,1,26,1,6,11,5,1,2,"11",5,4,2019,1,1,1,26,1,1,5,1,1,2,11,0,"11","0",5,4,1,0
"1508",1508,"山西省",2,1,36,1,5,9,3,1,2,"11",6,2,2019,1,1,1,36,2,1,3,1,1,2,9,0,"11","0",6,2,1,0
"1509",1509,"山西省",2,1,66,1,3,6,5,1,2,"8",6,3,2019,1,1,1,66,3,1,5,1,1,1,6,0,"8","0",6,3,1,0
"1510",1510,"山西省",2,1,47,1,5,9,5,1,2,"11",4,4,2019,1,1,1,47,2,1,5,1,1,2,9,0,"11","0",4,4,0,0
"1511",1511,"山西省",1,1,26,1,7,12,5,1,2,"11",6,3,2019,1,1,0,26,1,1,5,1,1,3,12,0,"11","0",6,3,1,0
"1512",1512,"山西省",1,2,62,1,9,14,6,1,2,"8",6,4,2019,1,1,0,62,3,1,6,0,1,4,14,0,"8","0",6,4,1,0
"1513",1513,"山西省",1,2,53,1,7,11,6,1,2,"2",6,4,2019,1,1,0,53,3,1,6,0,1,3,11,0,"2","1",6,4,1,0
"1514",1514,"山西省",1,2,35,1,9,16,5,1,2,"7",5,3,2019,1,1,0,35,2,1,5,0,1,4,16,0,"7","1",5,3,1,0
"1515",1515,"山西省",2,1,42,1,2,3,4,1,2,"11",4,4,2019,1,1,1,42,2,1,4,1,1,0,3,0,"11","0",4,4,0,0
"1516",1516,"山西省",2,1,27,1,9,16,4,1,1,"1",5,5,2019,1,1,1,27,1,0,4,1,1,4,16,0,"1","1",5,5,1,1
"1517",1517,"山西省",1,1,38,1,7,NA,NA,2,NA,NA,5,4,2019,1,1,0,38,2,NA,NA,1,1,3,NA,0,NA,NA,5,4,1,0
"1518",1518,"山西省",2,1,31,1,5,9,4,1,2,"11",6,4,2019,1,1,1,31,2,1,4,1,1,2,9,0,"11","0",6,4,1,0
"1519",1519,"山西省",1,1,39,1,3,5,2,1,2,"11",3,3,2019,1,1,0,39,2,1,2,1,1,1,5,0,"11","0",3,3,0,0
"1520",1520,"山西省",1,1,20,1,7,14,6,2,1,"11",6,6,2019,1,1,0,20,1,0,6,1,1,3,14,0,"11","0",6,6,1,1
"1521",1521,"山西省",2,1,32,1,9,15,5,1,2,"11",5,4,2019,1,1,1,32,2,1,5,1,1,4,15,0,"11","0",5,4,1,0
"1522",1522,"山西省",1,1,35,1,5,9,8,1,2,"8",5,1,2019,1,1,0,35,2,1,8,1,1,2,9,0,"8","0",5,1,1,0
"1523",1523,"山西省",2,1,21,1,7,14,5,2,1,"11",6,5,2019,1,1,1,21,1,0,5,1,1,3,14,0,"11","0",6,5,1,1
"1524",1524,"山西省",2,1,33,1,5,9,5,1,2,"10",6,3,2019,1,1,1,33,2,1,5,1,1,2,9,0,"10","0",6,3,1,0
"1525",1525,"山西省",2,3,32,1,9,14,5,1,2,"2",6,4,2019,1,1,1,32,2,1,5,0,1,4,14,0,"2","1",6,4,1,0
"1526",1526,"山西省",2,2,29,1,6,11,5,1,2,NA,5,4,2019,1,1,1,29,1,1,5,0,1,2,11,0,NA,NA,5,4,1,0
"1527",1527,"山西省",2,1,42,1,0,7,5,1,2,NA,4,4,2019,1,1,1,42,2,1,5,1,1,0,7,0,NA,NA,4,4,0,0
"1528",1528,"山西省",2,1,32,1,3,6,1,1,2,NA,NA,NA,2019,1,1,1,32,2,1,1,1,1,1,6,0,NA,NA,NA,NA,NA,NA
"1529",1529,"山西省",2,1,36,1,4,7,5,1,2,"11",NA,3,2019,1,1,1,36,2,1,5,1,1,1,7,0,"11","0",NA,3,NA,0
"1530",1530,"山西省",2,1,23,1,5,9,6,1,2,NA,4,2,2019,1,1,1,23,1,1,6,1,1,2,9,0,NA,NA,4,2,0,0
"1531",1531,"山西省",1,1,33,1,7,12,4,1,2,"11",6,2,2019,1,1,0,33,2,1,4,1,1,3,12,0,"11","0",6,2,1,0
"1532",1532,"山西省",1,2,22,1,9,16,4,2,1,"11",6,5,2019,1,1,0,22,1,0,4,0,1,4,16,0,"11","0",6,5,1,1
"1533",1533,"山西省",1,1,24,1,9,NA,7,2,1,"8",6,4,2019,1,1,0,24,1,0,7,1,1,4,NA,0,"8","0",6,4,1,0
"1534",1534,"山西省",2,1,34,1,4,9,3,1,2,"8",6,4,2019,1,1,1,34,2,1,3,1,1,1,9,0,"8","0",6,4,1,0
"1535",1535,"山西省",1,1,35,1,5,9,5,1,2,NA,5,5,2019,1,1,0,35,2,1,5,1,1,2,9,0,NA,NA,5,5,1,1
"1536",1536,"山西省",1,1,41,1,4,7,3,1,2,NA,5,3,2019,1,1,0,41,2,1,3,1,1,1,7,0,NA,NA,5,3,1,0
"1537",1537,"山西省",2,1,33,1,5,9,6,1,2,"11",5,4,2019,1,1,1,33,2,1,6,1,1,2,9,0,"11","0",5,4,1,0
"1538",1538,"山西省",1,2,37,1,9,16,NA,3,2,"1",6,4,2019,1,1,0,37,2,1,NA,0,1,4,16,1,"1","1",6,4,1,0
"1539",1539,"山西省",2,1,50,1,2,5,8,1,2,"11",6,6,2019,1,1,1,50,3,1,8,1,1,0,5,0,"11","0",6,6,1,1
"1540",1540,"山西省",1,1,65,1,5,9,2,1,2,"11",6,1,2019,1,1,0,65,3,1,2,1,1,2,9,0,"11","0",6,1,1,0
"1541",1541,"山西省",2,1,33,1,5,9,4,1,2,"11",4,3,2019,1,1,1,33,2,1,4,1,1,2,9,0,"11","0",4,3,0,0
"1542",1542,"山西省",2,1,75,1,3,6,4,1,4,"11",6,5,2019,1,1,1,75,4,0,4,1,1,1,6,0,"11","0",6,5,1,1
"1543",1543,"山西省",1,1,39,1,5,8,4,1,2,"8",4,2,2019,1,1,0,39,2,1,4,1,1,2,8,0,"8","0",4,2,0,0
"1544",1544,"山西省",2,1,62,1,3,6,6,1,2,"11",6,4,2019,1,1,1,62,3,1,6,1,1,1,6,0,"11","0",6,4,1,0
"1545",1545,"山西省",2,3,32,1,10,19,7,3,2,"2",6,5,2019,1,1,1,32,2,1,7,0,1,4,19,1,"2","1",6,5,1,1
"1546",1546,"山西省",2,1,57,1,7,10,4,1,2,NA,6,4,2019,1,1,1,57,3,1,4,1,1,3,10,0,NA,NA,6,4,1,0
"1547",1547,"山西省",2,3,69,1,4,6,NA,1,4,NA,6,6,2019,1,1,1,69,3,0,NA,0,1,1,6,0,NA,NA,6,6,1,1
"1548",1548,"山西省",2,1,60,1,5,9,7,1,2,NA,6,4,2019,1,1,1,60,3,1,7,1,1,2,9,0,NA,NA,6,4,1,0
"1549",1549,"山西省",2,1,25,1,10,18,6,2,1,"11",5,5,2019,1,1,1,25,1,0,6,1,1,4,18,0,"11","0",5,5,1,1
"1550",1550,"山西省",1,1,65,1,3,6,4,NA,2,"9",6,3,2019,1,1,0,65,3,1,4,1,1,1,6,NA,"9","1",6,3,1,0
"1551",1551,"山西省",1,2,59,1,7,11,7,3,5,"2",5,2,2019,1,1,0,59,3,0,7,0,1,3,11,1,"2","1",5,2,1,0
"1552",1552,"山西省",1,3,45,1,9,15,4,1,2,"6",5,4,2019,1,1,0,45,2,1,4,0,1,4,15,0,"6","1",5,4,1,0
"1553",1553,"山西省",2,1,63,1,3,5,3,1,2,"11",4,NA,2019,1,1,1,63,3,1,3,1,1,1,5,0,"11","0",4,NA,0,NA
"1554",1554,"山西省",2,2,77,1,5,9,5,1,2,NA,6,6,2019,1,1,1,77,4,1,5,0,1,2,9,0,NA,NA,6,6,1,1
"1555",1555,"山西省",2,1,66,1,5,8,4,1,2,"11",4,4,2019,1,1,1,66,3,1,4,1,1,2,8,0,"11","0",4,4,0,0
"1556",1556,"山西省",2,1,65,1,7,12,2,1,4,"11",5,3,2019,1,1,1,65,3,0,2,1,1,3,12,0,"11","0",5,3,1,0
"1557",1557,"山西省",2,1,74,1,9,16,5,1,4,"6",5,5,2019,1,1,1,74,4,0,5,1,1,4,16,0,"6","1",5,5,1,1
"1558",1558,"山西省",2,1,22,1,7,NA,NA,2,NA,NA,6,4,2019,1,1,1,22,1,NA,NA,1,1,3,NA,0,NA,NA,6,4,1,0
"1559",1559,"山西省",1,2,52,1,4,8,7,1,2,NA,3,3,2019,1,1,0,52,3,1,7,0,1,1,8,0,NA,NA,3,3,0,0
"1560",1560,"山西省",2,1,63,1,2,2,5,1,2,"11",6,6,2019,1,1,1,63,3,1,5,1,1,0,2,0,"11","0",6,6,1,1
"1561",1561,"山西省",2,1,60,1,3,5,3,1,2,"11",6,6,2019,1,1,1,60,3,1,3,1,1,1,5,0,"11","0",6,6,1,1
